time_ms,rx_rnti,tx_rnti,frame,subframe,slot,sinr_db,sinr_min_db,mcs,tbler,tb_size_bytes,corrupt,ndi,tbler_sci2,sci2_corrupted,rb_start,rb_end,rb_assigned,bwp_id,rv,dst_l2_id,src_l2_id
2503.9821,6,7,250,3,3,25.9394,25.9394,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2503.9821,8,3,250,3,3,32.8193,32.8193,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,3
2503.9821,8,7,250,3,3,33.9882,33.9882,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2503.9821,9,3,250,3,3,30.7775,30.7775,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,3
2503.9821,9,7,250,3,3,39.3586,39.3586,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2503.9821,10,3,250,3,3,25.6935,25.6935,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,3
2503.9821,10,7,250,3,3,30.9417,30.9417,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2503.9821,11,3,250,3,3,31.8294,31.8294,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,3
2503.9821,11,7,250,3,3,41.2269,41.2269,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2508.4821,3,7,250,8,1,33.7287,33.7287,14,0.0000,308,0,0,0.0000,0,20,29,10,0,1,255,7
2583.9821,1,7,258,3,3,19.2595,19.2595,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2583.9821,2,7,258,3,3,22.4655,22.4655,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2583.9821,3,7,258,3,3,33.7287,33.7287,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2583.9821,4,7,258,3,3,19.5326,19.5326,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2583.9821,5,7,258,3,3,26.5771,26.5771,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2583.9821,6,7,258,3,3,25.9394,25.9394,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2583.9821,8,7,258,3,3,34.3074,34.3074,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2583.9821,9,7,258,3,3,39.6514,39.6514,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2583.9821,10,7,258,3,3,34.3671,34.3671,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2583.9821,11,7,258,3,3,43.2236,43.2236,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2600.2321,1,4,260,0,0,30.0369,30.0369,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2600.2321,2,4,260,0,0,29.3578,29.3578,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2600.2321,3,4,260,0,0,27.5424,27.5424,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2600.2321,5,4,260,0,0,37.4193,37.4193,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2600.2321,6,4,260,0,0,16.6726,16.6726,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2600.2321,7,4,260,0,0,19.6122,19.6122,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2600.2321,8,4,260,0,0,29.9952,29.9952,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2600.2321,9,4,260,0,0,32.1826,32.1826,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2600.2321,10,4,260,0,0,36.8681,36.8681,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2600.2321,11,4,260,0,0,35.1023,35.1023,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2603.4821,1,2,260,3,1,36.1602,36.1602,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
2603.4821,3,2,260,3,1,37.9460,37.9460,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
2603.4821,4,2,260,3,1,29.3581,29.3581,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
2603.4821,5,2,260,3,1,30.8674,30.8674,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
2603.4821,6,2,260,3,1,50.5353,50.5353,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
2603.4821,7,2,260,3,1,22.4586,22.4586,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
2603.4821,8,2,260,3,1,33.2909,33.2909,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
2603.4821,9,2,260,3,1,28.4561,28.4561,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
2603.4821,10,2,260,3,1,37.2817,37.2817,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
2603.4821,11,2,260,3,1,34.4178,34.4178,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
2607.9821,2,1,260,7,3,36.1632,36.1632,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2607.9821,3,1,260,7,3,25.7363,25.7363,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2607.9821,4,1,260,7,3,29.9744,29.9744,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2607.9821,5,1,260,7,3,27.0574,27.0574,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2607.9821,6,1,260,7,3,28.2378,28.2378,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2607.9821,7,1,260,7,3,19.0102,19.0102,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2607.9821,8,1,260,7,3,32.1460,32.1460,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2607.9821,9,1,260,7,3,38.3464,38.3464,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2607.9821,10,1,260,7,3,37.3224,37.3224,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2607.9821,11,1,260,7,3,31.1304,31.1304,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2615.7321,1,5,261,5,2,27.0595,27.0595,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2615.7321,2,5,261,5,2,30.8711,30.8711,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2615.7321,3,5,261,5,2,31.8922,31.8922,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2615.7321,4,5,261,5,2,37.4171,37.4171,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2615.7321,6,5,261,5,2,42.4311,42.4311,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2615.7321,7,5,261,5,2,26.5779,26.5779,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2615.7321,8,5,261,5,2,32.1554,32.1554,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2615.7321,9,5,261,5,2,35.9861,35.9861,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2615.7321,10,5,261,5,2,30.9438,30.9438,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2615.7321,11,5,261,5,2,33.4420,33.4420,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2663.4821,1,6,266,3,1,28.4557,28.4557,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2663.4821,2,6,266,3,1,46.1822,46.1822,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2663.4821,3,6,266,3,1,29.3450,29.3450,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2663.4821,4,6,266,3,1,18.2835,18.2835,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2663.4821,5,6,266,3,1,45.4202,45.4202,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2663.4821,7,6,266,3,1,27.3420,27.3420,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2663.4821,8,6,266,3,1,31.3115,31.3115,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2663.4821,9,6,266,3,1,37.1455,37.1455,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2663.4821,10,6,266,3,1,35.5550,35.5550,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2663.4821,11,6,266,3,1,26.5594,26.5594,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2683.9821,1,7,268,3,3,19.2171,19.2171,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2683.9821,2,7,268,3,3,22.4655,22.4655,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2683.9821,3,7,268,3,3,34.7692,34.7692,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2683.9821,4,7,268,3,3,25.3597,25.3597,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2683.9821,5,7,268,3,3,26.7864,26.7864,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2683.9821,6,7,268,3,3,27.4704,27.4704,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2683.9821,8,7,268,3,3,34.2485,34.2485,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2683.9821,9,7,268,3,3,38.5173,38.5173,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2683.9821,10,7,268,3,3,32.2003,32.2003,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2683.9821,11,7,268,3,3,40.6318,40.6318,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2700.2321,1,4,270,0,0,29.6231,29.6231,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2700.2321,2,4,270,0,0,31.5409,31.5409,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2700.2321,3,4,270,0,0,27.6177,27.6177,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2700.2321,5,4,270,0,0,37.7768,37.7768,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2700.2321,6,4,270,0,0,18.2768,18.2768,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2700.2321,7,4,270,0,0,25.2526,25.2526,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2700.2321,8,4,270,0,0,32.2374,32.2374,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2700.2321,9,4,270,0,0,32.0939,32.0939,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2700.2321,10,4,270,0,0,36.7291,36.7291,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2700.2321,11,4,270,0,0,33.0965,33.0965,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2763.4821,1,6,276,3,1,28.4557,28.4557,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2763.4821,2,6,276,3,1,50.4707,50.4707,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2763.4821,3,6,276,3,1,37.0532,37.0532,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2763.4821,4,6,276,3,1,18.2835,18.2835,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2763.4821,5,6,276,3,1,41.6163,41.6163,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2763.4821,7,6,276,3,1,27.7091,27.7091,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2763.4821,8,6,276,3,1,30.1989,30.1989,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2763.4821,9,6,276,3,1,37.4077,37.4077,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2763.4821,10,6,276,3,1,35.4395,35.4395,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2763.4821,11,6,276,3,1,28.1802,28.1802,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2783.9821,1,7,278,3,3,14.1457,14.1457,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2783.9821,2,7,278,3,3,23.0050,23.0050,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2783.9821,3,7,278,3,3,34.0221,34.0221,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2783.9821,4,7,278,3,3,24.4118,24.4118,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2783.9821,5,7,278,3,3,31.9738,31.9738,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2783.9821,6,7,278,3,3,27.6146,27.6146,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2783.9821,8,7,278,3,3,36.3569,36.3569,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2783.9821,9,7,278,3,3,37.2905,37.2905,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2783.9821,10,7,278,3,3,33.4953,33.4953,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2783.9821,11,7,278,3,3,38.2337,38.2337,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2800.2321,1,4,280,0,0,30.5965,30.5965,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2800.2321,2,4,280,0,0,20.2055,20.2055,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2800.2321,3,4,280,0,0,27.6177,27.6177,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2800.2321,5,4,280,0,0,37.7768,37.7768,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2800.2321,6,4,280,0,0,18.2769,18.2769,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2800.2321,7,4,280,0,0,24.6734,24.6734,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2800.2321,8,4,280,0,0,30.3577,30.3577,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2800.2321,9,4,280,0,0,31.7427,31.7427,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2800.2321,10,4,280,0,0,38.2769,38.2769,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2800.2321,11,4,280,0,0,33.7368,33.7368,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
2803.9821,1,3,280,3,3,26.1807,26.1807,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,3
2803.9821,2,3,280,3,3,37.5462,37.5462,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,3
2803.9821,4,3,280,3,3,27.6179,27.6179,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,3
2803.9821,5,3,280,3,3,20.5206,20.5206,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,3
2803.9821,6,3,280,3,3,36.9523,36.9523,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,3
2803.9821,7,3,280,3,3,34.0162,34.0162,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,3
2803.9821,8,3,280,3,3,36.0600,36.0600,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,3
2803.9821,9,3,280,3,3,30.8513,30.8513,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,3
2803.9821,10,3,280,3,3,31.8727,31.8727,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,3
2803.9821,11,3,280,3,3,32.9308,32.9308,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,3
2807.9821,2,1,280,7,3,27.6965,27.6965,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2807.9821,3,1,280,7,3,26.1789,26.1789,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2807.9821,4,1,280,7,3,30.2164,30.2164,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2807.9821,5,1,280,7,3,30.3755,30.3755,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2807.9821,6,1,280,7,3,28.5577,28.5577,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2807.9821,7,1,280,7,3,7.5479,7.5479,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2807.9821,8,1,280,7,3,34.0080,34.0080,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2807.9821,9,1,280,7,3,35.3267,35.3267,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2807.9821,10,1,280,7,3,39.5548,39.5548,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2807.9821,11,1,280,7,3,31.6953,31.6953,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
2815.7321,1,5,281,5,2,30.3794,30.3794,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2815.7321,2,5,281,5,2,29.7283,29.7283,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2815.7321,3,5,281,5,2,20.5149,20.5149,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2815.7321,4,5,281,5,2,34.6655,34.6655,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2815.7321,6,5,281,5,2,41.6182,41.6182,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2815.7321,7,5,281,5,2,43.2734,43.2734,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2815.7321,8,5,281,5,2,26.2603,26.2603,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2815.7321,9,5,281,5,2,35.1876,35.1876,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2815.7321,10,5,281,5,2,31.4853,31.4853,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2815.7321,11,5,281,5,2,31.1872,31.1872,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,5
2863.4821,1,6,286,3,1,28.5498,28.5498,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2863.4821,2,6,286,3,1,48.7186,48.7186,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2863.4821,3,6,286,3,1,36.2983,36.2983,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2863.4821,4,6,286,3,1,18.3285,18.3285,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2863.4821,5,6,286,3,1,36.5764,36.5764,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2863.4821,7,6,286,3,1,27.1478,27.1478,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2863.4821,8,6,286,3,1,29.6176,29.6176,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2863.4821,9,6,286,3,1,38.7802,38.7802,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2863.4821,10,6,286,3,1,36.3287,36.3287,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2863.4821,11,6,286,3,1,28.0531,28.0531,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2883.9821,1,7,288,3,3,13.3355,13.3355,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2883.9821,2,7,288,3,3,23.0051,23.0051,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2883.9821,3,7,288,3,3,35.0687,35.0687,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2883.9821,4,7,288,3,3,23.8815,23.8815,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2883.9821,5,7,288,3,3,15.2331,15.2331,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2883.9821,6,7,288,3,3,27.4170,27.4170,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2883.9821,8,7,288,3,3,36.9328,36.9328,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2883.9821,9,7,288,3,3,37.3732,37.3732,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2883.9821,10,7,288,3,3,35.6349,35.6349,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2883.9821,11,7,288,3,3,40.5503,40.5503,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2905.7321,1,2,290,5,2,27.8526,27.8526,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,2
2905.7321,3,2,290,5,2,37.9428,37.9428,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,2
2905.7321,4,2,290,5,2,21.5514,21.5514,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,2
2905.7321,5,2,290,5,2,27.5442,27.5442,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,2
2905.7321,6,2,290,5,2,50.9083,50.9083,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,2
2905.7321,7,2,290,5,2,23.9852,23.9852,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,2
2905.7321,8,2,290,5,2,35.4653,35.4653,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,2
2905.7321,9,2,290,5,2,27.3607,27.3607,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,2
2905.7321,10,2,290,5,2,37.3347,37.3347,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,2
2905.7321,11,2,290,5,2,31.3632,31.3632,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,2
2963.4821,1,6,296,3,1,28.6487,28.6487,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2963.4821,2,6,296,3,1,50.9083,50.9083,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2963.4821,3,6,296,3,1,36.4734,36.4734,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2963.4821,4,6,296,3,1,21.3043,21.3043,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2963.4821,5,6,296,3,1,36.5764,36.5764,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2963.4821,7,6,296,3,1,27.4172,27.4172,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2963.4821,8,6,296,3,1,27.4417,27.4417,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2963.4821,9,6,296,3,1,38.9491,38.9491,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2963.4821,10,6,296,3,1,35.6008,35.6008,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2963.4821,11,6,296,3,1,30.3780,30.3780,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
2983.9821,1,7,298,3,3,17.5428,17.5428,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2983.9821,2,7,298,3,3,23.6022,23.6022,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2983.9821,3,7,298,3,3,34.3635,34.3635,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2983.9821,4,7,298,3,3,25.0257,25.0257,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2983.9821,5,7,298,3,3,19.0355,19.0355,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2983.9821,6,7,298,3,3,27.9050,27.9050,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2983.9821,8,7,298,3,3,35.4615,35.4615,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2983.9821,9,7,298,3,3,39.5178,39.5178,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2983.9821,10,7,298,3,3,35.6264,35.6264,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
2983.9821,11,7,298,3,3,40.4805,40.4805,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,7
3000.2321,1,4,300,0,0,28.3989,28.3989,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
3000.2321,2,4,300,0,0,23.0094,23.0094,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
3000.2321,3,4,300,0,0,27.2271,27.2271,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
3000.2321,5,4,300,0,0,34.1900,34.1900,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
3000.2321,6,4,300,0,0,18.3935,18.3935,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
3000.2321,7,4,300,0,0,25.1374,25.1374,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
3000.2321,8,4,300,0,0,30.4248,30.4248,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
3000.2321,9,4,300,0,0,32.4063,32.4063,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
3000.2321,10,4,300,0,0,38.1025,38.1025,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
3000.2321,11,4,300,0,0,34.6578,34.6578,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,4
3007.9821,2,1,300,7,3,27.9510,27.9510,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
3007.9821,3,1,300,7,3,22.6587,22.6587,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
3007.9821,4,1,300,7,3,27.8800,27.8800,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
3007.9821,5,1,300,7,3,29.2141,29.2141,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
3007.9821,6,1,300,7,3,28.6356,28.6356,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
3007.9821,7,1,300,7,3,17.9345,17.9345,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
3007.9821,8,1,300,7,3,36.6110,36.6110,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
3007.9821,9,1,300,7,3,33.5387,33.5387,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
3007.9821,10,1,300,7,3,31.4024,31.4024,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
3007.9821,11,1,300,7,3,29.4444,29.4444,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
3016.2321,1,5,301,6,0,29.2201,29.2201,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,5
3016.2321,2,5,301,6,0,27.5482,27.5482,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,5
3016.2321,3,5,301,6,0,22.1741,22.1741,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,5
3016.2321,4,5,301,6,0,34.1870,34.1870,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,5
3016.2321,6,5,301,6,0,41.8487,41.8487,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,5
3016.2321,7,5,301,6,0,20.3023,20.3023,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,5
3016.2321,8,5,301,6,0,28.3152,28.3152,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,5
3016.2321,9,5,301,6,0,31.3035,31.3035,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,5
3016.2321,10,5,301,6,0,33.3470,33.3470,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,5
3016.2321,11,5,301,6,0,34.0787,34.0787,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,5
3063.4821,1,6,306,3,1,28.7318,28.7318,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,6
