time_ms,rx_rnti,tx_rnti,frame,subframe,slot,sinr_db,sinr_min_db,mcs,tbler,tb_size_bytes,corrupt,rb_start,rb_end,rb_assigned,bwp_id,rv,priority,reservation_period_ms,total_subchannels,start_subchannel,length_subchannel,max_num_per_reserve,dst_l2_id
2608.0179,4,2,260,8,0,29.3581,29.3581,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2608.0179,5,2,260,8,0,30.8674,30.8674,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2608.0179,6,2,260,8,0,50.5353,50.5353,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2608.0179,7,2,260,8,0,22.4586,22.4586,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2608.0179,8,2,260,8,0,33.2909,33.2909,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2608.0179,9,2,260,8,0,28.4561,28.4561,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2608.0179,10,2,260,8,0,37.2817,37.2817,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2608.0179,11,2,260,8,0,34.4178,34.4178,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2609.5179,1,4,260,9,2,30.0369,30.0369,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2609.5179,2,4,260,9,2,29.3578,29.3578,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2609.5179,3,4,260,9,2,27.5424,27.5424,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2609.5179,5,4,260,9,2,37.4193,37.4193,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2609.5179,6,4,260,9,2,16.6726,16.6726,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2609.5179,7,4,260,9,2,19.6122,19.6122,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2609.5179,8,4,260,9,2,29.9952,29.9952,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2609.5179,9,4,260,9,2,32.1826,32.1826,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2609.5179,10,4,260,9,2,36.8681,36.8681,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2609.5179,11,4,260,9,2,35.1023,35.1023,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2613.5179,2,1,261,3,2,36.1632,36.1632,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2613.5179,3,1,261,3,2,25.7363,25.7363,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2613.5179,4,1,261,3,2,29.9744,29.9744,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2613.5179,5,1,261,3,2,27.0574,27.0574,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2613.5179,6,1,261,3,2,28.2378,28.2378,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2613.5179,7,1,261,3,2,19.0102,19.0102,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2613.5179,8,1,261,3,2,32.9128,32.9128,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2613.5179,9,1,261,3,2,38.5349,38.5349,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2613.5179,10,1,261,3,2,36.8798,36.8798,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2613.5179,11,1,261,3,2,30.6807,30.6807,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2615.5179,1,5,261,5,2,27.0595,27.0595,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2615.5179,2,5,261,5,2,30.8711,30.8711,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2615.5179,3,5,261,5,2,31.8922,31.8922,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2615.5179,4,5,261,5,2,37.4171,37.4171,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2615.5179,6,5,261,5,2,42.4311,42.4311,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2615.5179,7,5,261,5,2,26.5779,26.5779,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2615.5179,8,5,261,5,2,32.1554,32.1554,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2615.5179,9,5,261,5,2,35.9861,35.9861,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2615.5179,10,5,261,5,2,30.9438,30.9438,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2615.5179,11,5,261,5,2,33.4420,33.4420,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2630.7679,1,5,263,0,3,27.0595,27.0595,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2630.7679,2,5,263,0,3,30.8711,30.8711,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2630.7679,3,5,263,0,3,31.8922,31.8922,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2630.7679,4,5,263,0,3,37.4171,37.4171,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2630.7679,6,5,263,0,3,42.4311,42.4311,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2630.7679,7,5,263,0,3,26.5779,26.5779,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2630.7679,8,5,263,0,3,29.9677,29.9677,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2630.7679,9,5,263,0,3,36.0737,36.0737,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2630.7679,10,5,263,0,3,28.9876,28.9876,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2630.7679,11,5,263,0,3,33.9755,33.9755,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2663.2679,1,6,266,3,1,28.4557,28.4557,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2663.2679,2,6,266,3,1,46.1822,46.1822,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2663.2679,3,6,266,3,1,29.3450,29.3450,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2663.2679,4,6,266,3,1,18.2835,18.2835,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2663.2679,5,6,266,3,1,45.4202,45.4202,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2663.2679,7,6,266,3,1,27.3420,27.3420,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2663.2679,8,6,266,3,1,31.3115,31.3115,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2663.2679,9,6,266,3,1,37.1455,37.1455,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2663.2679,10,6,266,3,1,35.5550,35.5550,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2663.2679,11,6,266,3,1,26.5594,26.5594,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2669.0179,1,6,266,9,0,28.4557,28.4557,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2669.0179,2,6,266,9,0,46.1822,46.1822,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2669.0179,3,6,266,9,0,29.3450,29.3450,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2669.0179,4,6,266,9,0,18.2835,18.2835,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2669.0179,5,6,266,9,0,45.4202,45.4202,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2669.0179,7,6,266,9,0,27.3420,27.3420,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2669.0179,8,6,266,9,0,31.3115,31.3115,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2669.0179,9,6,266,9,0,37.1455,37.1455,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2669.0179,10,6,266,9,0,35.5550,35.5550,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2669.0179,11,6,266,9,0,26.5594,26.5594,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2683.7679,1,7,268,3,3,19.2171,19.2171,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2683.7679,2,7,268,3,3,22.4655,22.4655,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2683.7679,3,7,268,3,3,34.7692,34.7692,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2683.7679,4,7,268,3,3,25.3597,25.3597,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2683.7679,5,7,268,3,3,26.7864,26.7864,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2683.7679,6,7,268,3,3,27.4704,27.4704,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2683.7679,8,7,268,3,3,34.2485,34.2485,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2683.7679,9,7,268,3,3,38.5173,38.5173,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2683.7679,10,7,268,3,3,32.2003,32.2003,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2683.7679,11,7,268,3,3,40.6318,40.6318,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2688.2679,1,7,268,8,1,19.2171,19.2171,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2688.2679,2,7,268,8,1,22.4655,22.4655,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2688.2679,3,7,268,8,1,34.7692,34.7692,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2688.2679,4,7,268,8,1,25.3597,25.3597,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2688.2679,5,7,268,8,1,26.7864,26.7864,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2688.2679,6,7,268,8,1,27.4704,27.4704,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2688.2679,8,7,268,8,1,34.2485,34.2485,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2688.2679,9,7,268,8,1,38.5173,38.5173,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2688.2679,10,7,268,8,1,32.2003,32.2003,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2688.2679,11,7,268,8,1,40.6318,40.6318,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2700.0179,1,4,270,0,0,29.6231,29.6231,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2700.0179,2,4,270,0,0,31.5409,31.5409,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2700.0179,3,4,270,0,0,27.6177,27.6177,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2700.0179,5,4,270,0,0,37.7768,37.7768,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2700.0179,6,4,270,0,0,18.2768,18.2768,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2700.0179,7,4,270,0,0,25.2526,25.2526,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2700.0179,8,4,270,0,0,32.2374,32.2374,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2700.0179,9,4,270,0,0,32.0939,32.0939,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2700.0179,10,4,270,0,0,36.7291,36.7291,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2700.0179,11,4,270,0,0,33.0965,33.0965,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2709.5179,1,4,270,9,2,29.6231,29.6231,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2709.5179,2,4,270,9,2,31.5409,31.5409,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2709.5179,3,4,270,9,2,27.6177,27.6177,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2709.5179,5,4,270,9,2,37.7768,37.7768,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2709.5179,6,4,270,9,2,18.2768,18.2768,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2709.5179,7,4,270,9,2,25.2526,25.2526,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2709.5179,8,4,270,9,2,32.2374,32.2374,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2709.5179,9,4,270,9,2,32.0939,32.0939,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2709.5179,10,4,270,9,2,36.7291,36.7291,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2709.5179,11,4,270,9,2,33.0965,33.0965,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2763.2679,1,6,276,3,1,28.4557,28.4557,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2763.2679,2,6,276,3,1,50.4707,50.4707,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2763.2679,3,6,276,3,1,37.0532,37.0532,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2763.2679,4,6,276,3,1,18.2835,18.2835,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2763.2679,5,6,276,3,1,41.6163,41.6163,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2763.2679,7,6,276,3,1,27.7091,27.7091,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2763.2679,8,6,276,3,1,30.1989,30.1989,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2763.2679,9,6,276,3,1,37.4077,37.4077,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2763.2679,10,6,276,3,1,35.4395,35.4395,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2763.2679,11,6,276,3,1,28.1802,28.1802,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2769.0179,1,6,276,9,0,28.4557,28.4557,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2769.0179,2,6,276,9,0,50.4707,50.4707,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2769.0179,3,6,276,9,0,37.0532,37.0532,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2769.0179,4,6,276,9,0,18.2835,18.2835,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2769.0179,5,6,276,9,0,41.6163,41.6163,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2769.0179,7,6,276,9,0,27.7091,27.7091,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2769.0179,8,6,276,9,0,30.1989,30.1989,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2769.0179,9,6,276,9,0,37.4077,37.4077,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2769.0179,10,6,276,9,0,35.4395,35.4395,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2769.0179,11,6,276,9,0,28.1802,28.1802,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
2783.7679,1,7,278,3,3,14.1457,14.1457,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2783.7679,2,7,278,3,3,23.0050,23.0050,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2783.7679,3,7,278,3,3,34.0221,34.0221,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2783.7679,4,7,278,3,3,24.4118,24.4118,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2783.7679,5,7,278,3,3,31.9738,31.9738,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2783.7679,6,7,278,3,3,27.6146,27.6146,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2783.7679,8,7,278,3,3,36.3569,36.3569,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2783.7679,9,7,278,3,3,37.2905,37.2905,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2783.7679,10,7,278,3,3,33.4953,33.4953,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2783.7679,11,7,278,3,3,38.2337,38.2337,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2788.2679,1,7,278,8,1,14.1457,14.1457,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2788.2679,2,7,278,8,1,23.0050,23.0050,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2788.2679,3,7,278,8,1,34.0221,34.0221,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2788.2679,4,7,278,8,1,24.4118,24.4118,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2788.2679,5,7,278,8,1,31.9738,31.9738,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2788.2679,6,7,278,8,1,27.6146,27.6146,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2788.2679,8,7,278,8,1,36.3569,36.3569,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2788.2679,9,7,278,8,1,37.2905,37.2905,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2788.2679,10,7,278,8,1,33.4953,33.4953,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2788.2679,11,7,278,8,1,38.2337,38.2337,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2800.0179,1,4,280,0,0,30.5965,30.5965,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2800.0179,2,4,280,0,0,20.2055,20.2055,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2800.0179,3,4,280,0,0,27.6177,27.6177,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2800.0179,5,4,280,0,0,37.7768,37.7768,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2800.0179,6,4,280,0,0,18.2769,18.2769,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2800.0179,7,4,280,0,0,24.6734,24.6734,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2800.0179,8,4,280,0,0,30.3577,30.3577,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2800.0179,9,4,280,0,0,31.7427,31.7427,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2800.0179,10,4,280,0,0,38.2769,38.2769,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2800.0179,11,4,280,0,0,33.7368,33.7368,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2803.7679,1,3,280,3,3,26.1807,26.1807,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2803.7679,2,3,280,3,3,37.5462,37.5462,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2803.7679,4,3,280,3,3,27.6179,27.6179,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2803.7679,5,3,280,3,3,20.5206,20.5206,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2803.7679,6,3,280,3,3,36.9523,36.9523,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2803.7679,7,3,280,3,3,34.0162,34.0162,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2803.7679,8,3,280,3,3,36.0600,36.0600,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2803.7679,9,3,280,3,3,30.8513,30.8513,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2803.7679,10,3,280,3,3,31.8727,31.8727,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2803.7679,11,3,280,3,3,32.9308,32.9308,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2807.7679,2,1,280,7,3,27.6965,27.6965,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2807.7679,3,1,280,7,3,26.1789,26.1789,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2807.7679,4,1,280,7,3,30.2164,30.2164,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2807.7679,5,1,280,7,3,30.3755,30.3755,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2807.7679,6,1,280,7,3,28.5577,28.5577,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2807.7679,7,1,280,7,3,7.5479,7.5479,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2807.7679,8,1,280,7,3,34.0080,34.0080,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2807.7679,9,1,280,7,3,35.3267,35.3267,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2807.7679,10,1,280,7,3,39.5548,39.5548,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2807.7679,11,1,280,7,3,31.6953,31.6953,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2809.5179,1,4,280,9,2,30.5965,30.5965,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2809.5179,2,4,280,9,2,20.2055,20.2055,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2809.5179,3,4,280,9,2,27.6177,27.6177,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2809.5179,5,4,280,9,2,37.7768,37.7768,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2809.5179,6,4,280,9,2,18.2769,18.2769,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2809.5179,7,4,280,9,2,24.6734,24.6734,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2809.5179,8,4,280,9,2,30.3577,30.3577,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2809.5179,9,4,280,9,2,31.7427,31.7427,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2809.5179,10,4,280,9,2,38.2769,38.2769,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2809.5179,11,4,280,9,2,33.7368,33.7368,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
2813.5179,2,1,281,3,2,27.6965,27.6965,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2813.5179,3,1,281,3,2,26.1790,26.1790,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2813.5179,4,1,281,3,2,29.0646,29.0646,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2813.5179,5,1,281,3,2,30.4286,30.4286,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2813.5179,6,1,281,3,2,28.5577,28.5577,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2813.5179,7,1,281,3,2,13.8395,13.8395,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2813.5179,8,1,281,3,2,33.6002,33.6002,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2813.5179,9,1,281,3,2,35.2749,35.2749,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2813.5179,10,1,281,3,2,38.0775,38.0775,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2813.5179,11,1,281,3,2,31.0308,31.0308,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
2815.5179,1,5,281,5,2,30.3794,30.3794,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2815.5179,2,5,281,5,2,29.7283,29.7283,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2815.5179,3,5,281,5,2,20.5149,20.5149,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2815.5179,4,5,281,5,2,34.6655,34.6655,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2815.5179,6,5,281,5,2,41.6182,41.6182,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2815.5179,7,5,281,5,2,43.2734,43.2734,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2815.5179,8,5,281,5,2,26.2603,26.2603,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2815.5179,9,5,281,5,2,35.1876,35.1876,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2815.5179,10,5,281,5,2,31.4853,31.4853,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2815.5179,11,5,281,5,2,31.1872,31.1872,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
2816.0179,1,3,281,6,0,26.1807,26.1807,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2816.0179,2,3,281,6,0,37.5462,37.5462,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2816.0179,4,3,281,6,0,27.2414,27.2414,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2816.0179,5,3,281,6,0,20.5206,20.5206,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2816.0179,6,3,281,6,0,36.9523,36.9523,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2816.0179,7,3,281,6,0,34.0162,34.0162,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2816.0179,8,3,281,6,0,35.9573,35.9573,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2816.0179,9,3,281,6,0,30.6098,30.6098,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2816.0179,10,3,281,6,0,31.3076,31.3076,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2816.0179,11,3,281,6,0,33.9967,33.9967,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2830.7679,1,5,283,0,3,30.3794,30.3794,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2830.7679,2,5,283,0,3,29.7282,29.7282,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2830.7679,3,5,283,0,3,20.5151,20.5151,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2830.7679,4,5,283,0,3,34.6655,34.6655,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2830.7679,6,5,283,0,3,42.0507,42.0507,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2830.7679,7,5,283,0,3,43.2621,43.2621,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2830.7679,8,5,283,0,3,27.3073,27.3073,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2830.7679,9,5,283,0,3,34.6950,34.6950,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
2830.7679,10,5,283,0,3,30.6851,30.6851,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
