time_ms,imsi,rnti,frame,subframe,slot,sym_start,sym_len,subchannel_size,rb_start,rb_len,harq_id,ndi,rv,src_l2_id,dst_l2_id,csi_req,cast_type,resource_reselection_counter,c_reselection_counter
5584.2500,3,3,558,4,1,1,12,10,30,10,3,0,1,3,255,0,0,25,385
5588.5000,3,3,558,8,2,1,12,10,30,10,3,0,0,3,255,0,0,24,384
5616.5000,2,2,561,6,2,1,12,10,0,10,0,1,0,2,255,0,0,27,603
5619.5000,2,2,561,9,2,1,12,10,10,10,0,0,2,2,255,0,0,27,603
5621.7500,1,1,562,1,3,1,12,10,10,10,1,1,0,1,255,0,0,18,603
5623.5000,1,1,562,3,2,1,12,10,10,10,1,0,2,1,255,0,0,18,603
5623.7500,2,2,562,3,3,1,12,10,40,10,0,0,3,2,255,0,0,27,603
5625.2500,1,1,562,5,1,1,12,10,10,10,1,0,3,1,255,0,0,18,603
5630.7500,2,2,563,0,3,1,12,10,0,10,0,0,1,2,255,0,0,27,603
5631.2500,1,1,563,1,1,1,12,10,40,10,1,0,1,1,255,0,0,18,603
5634.2500,1,1,563,4,1,1,12,10,40,10,1,0,0,1,255,0,0,17,602
5635.0000,2,2,563,5,0,1,12,10,40,10,0,0,0,2,255,0,0,26,602
5870.2500,3,3,587,0,1,1,12,10,20,10,2,1,0,3,255,0,0,10,370
5875.7500,3,3,587,5,3,1,12,10,20,10,2,0,2,3,255,0,0,10,370
5882.0000,3,3,588,2,0,1,12,10,10,10,2,0,3,3,255,0,0,10,370
5884.2500,3,3,588,4,1,1,12,10,30,10,2,0,1,3,255,0,0,10,370
5888.5000,3,3,588,8,2,1,12,10,30,10,2,0,0,3,255,0,0,9,369
5921.7500,1,1,592,1,3,1,12,10,10,10,0,1,0,1,255,0,0,3,588
5923.5000,1,1,592,3,2,1,12,10,10,10,0,0,2,1,255,0,0,3,588
5925.2500,1,1,592,5,1,1,12,10,10,10,0,0,3,1,255,0,0,3,588
5931.2500,1,1,593,1,1,1,12,10,40,10,0,0,1,1,255,0,0,3,588
5934.2500,1,1,593,4,1,1,12,10,40,10,0,0,0,1,255,0,0,2,587
6170.2500,3,3,617,0,1,1,12,10,20,10,1,1,0,3,255,0,0,31,355
6177.0000,3,3,617,7,0,1,12,10,30,10,1,0,2,3,255,0,0,31,355
6180.5000,3,3,618,0,2,1,12,10,0,10,1,0,3,3,255,0,0,31,355
6181.2500,3,3,618,1,1,1,12,10,40,10,1,0,1,3,255,0,0,31,355
6183.2500,3,3,618,3,1,1,12,10,40,10,1,0,0,3,255,0,0,30,354
6215.2500,1,1,621,5,1,1,12,10,10,10,3,1,0,1,255,0,0,30,408
6218.7500,1,1,621,8,3,1,12,10,40,10,3,0,2,1,255,0,0,30,408
6229.0000,1,1,622,9,0,1,12,10,30,10,3,0,3,1,255,0,0,30,408
6230.5000,1,1,623,0,2,1,12,10,40,10,3,0,1,1,255,0,0,30,408
6233.5000,1,1,623,3,2,1,12,10,0,10,3,0,0,1,255,0,0,29,407
6470.2500,3,3,647,0,1,1,12,10,20,10,0,1,0,3,255,0,0,16,340
6477.0000,3,3,647,7,0,1,12,10,30,10,0,0,2,3,255,0,0,16,340
6480.5000,3,3,648,0,2,1,12,10,0,10,0,0,3,3,255,0,0,16,340
6481.2500,3,3,648,1,1,1,12,10,40,10,0,0,1,3,255,0,0,16,340
6483.2500,3,3,648,3,1,1,12,10,40,10,0,0,0,3,255,0,0,15,339
6515.2500,1,1,651,5,1,1,12,10,10,10,2,1,0,1,255,0,0,15,393
6518.7500,1,1,651,8,3,1,12,10,40,10,2,0,2,1,255,0,0,15,393
6529.0000,1,1,652,9,0,1,12,10,30,10,2,0,3,1,255,0,0,15,393
6530.5000,1,1,653,0,2,1,12,10,40,10,2,0,1,1,255,0,0,15,393
6533.5000,1,1,653,3,2,1,12,10,0,10,2,0,0,1,255,0,0,14,392
6619.0000,2,2,661,9,0,1,12,10,30,10,2,1,0,2,255,0,0,47,677
6628.5000,2,2,662,8,2,1,12,10,20,10,2,0,2,2,255,0,0,47,677
6629.5000,2,2,662,9,2,1,12,10,20,10,2,0,3,2,255,0,0,47,677
6630.7500,2,2,663,0,3,1,12,10,30,10,2,0,1,2,255,0,0,47,677
6633.5000,2,2,663,3,2,1,12,10,20,10,2,0,0,2,255,0,0,46,676
6770.2500,3,3,677,0,1,1,12,10,20,10,3,1,0,3,255,0,0,1,325
6777.0000,3,3,677,7,0,1,12,10,30,10,3,0,2,3,255,0,0,1,325
6780.5000,3,3,678,0,2,1,12,10,0,10,3,0,3,3,255,0,0,1,325
6781.2500,3,3,678,1,1,1,12,10,40,10,3,0,1,3,255,0,0,1,325
6783.2500,3,3,678,3,1,1,12,10,40,10,3,0,0,3,255,0,0,0,324
6820.2500,1,1,682,0,1,1,12,10,30,10,1,1,0,1,255,0,0,71,710
6824.5000,1,1,682,4,2,1,12,10,10,10,1,0,2,1,255,0,0,71,710
6825.5000,1,1,682,5,2,1,12,10,0,10,1,0,3,1,255,0,0,71,710
6826.0000,1,1,682,6,0,1,12,10,0,10,1,0,1,1,255,0,0,71,710
6831.2500,1,1,683,1,1,1,12,10,20,10,1,0,0,1,255,0,0,70,709
7069.2500,3,3,706,9,1,1,12,10,0,10,2,1,0,3,255,0,0,11,236
7074.0000,3,3,707,4,0,1,12,10,0,10,2,0,2,3,255,0,0,11,236
7079.2500,3,3,707,9,1,1,12,10,0,10,2,0,3,3,255,0,0,11,236
7079.7500,3,3,707,9,3,1,12,10,30,10,2,0,1,3,255,0,0,11,236
7082.0000,3,3,708,2,0,1,12,10,10,10,2,0,0,3,255,0,0,10,235
7120.2500,1,1,712,0,1,1,12,10,30,10,0,1,0,1,255,0,0,56,695
7124.5000,1,1,712,4,2,1,12,10,10,10,0,0,2,1,255,0,0,56,695
7125.5000,1,1,712,5,2,1,12,10,0,10,0,0,3,1,255,0,0,56,695
7126.0000,1,1,712,6,0,1,12,10,0,10,0,0,1,1,255,0,0,56,695
7131.2500,1,1,713,1,1,1,12,10,20,10,0,0,0,1,255,0,0,55,694
7365.7500,3,3,736,5,3,1,12,10,20,10,1,1,0,3,255,0,0,40,436
7366.2500,3,3,736,6,1,1,12,10,30,10,1,0,2,3,255,0,0,40,436
7367.0000,3,3,736,7,0,1,12,10,30,10,1,0,3,3,255,0,0,40,436
7373.7500,3,3,737,3,3,1,12,10,0,10,1,0,1,3,255,0,0,40,436
7375.5000,3,3,737,5,2,1,12,10,30,10,1,0,0,3,255,0,0,39,435
7420.2500,1,1,742,0,1,1,12,10,30,10,3,1,0,1,255,0,0,41,680
7424.5000,1,1,742,4,2,1,12,10,10,10,3,0,2,1,255,0,0,41,680
7425.5000,1,1,742,5,2,1,12,10,0,10,3,0,3,1,255,0,0,41,680
7426.0000,1,1,742,6,0,1,12,10,0,10,3,0,1,1,255,0,0,41,680
7431.2500,1,1,743,1,1,1,12,10,20,10,3,0,0,1,255,0,0,40,679
7614.2500,2,2,761,4,1,1,12,10,0,10,0,1,0,2,255,0,0,43,457
7616.0000,2,2,761,6,0,1,12,10,20,10,0,0,2,2,255,0,0,43,457
7618.7500,2,2,761,8,3,1,12,10,10,10,0,0,3,2,255,0,0,43,457
7621.5000,2,2,762,1,2,1,12,10,20,10,0,0,1,2,255,0,0,43,457
7628.0000,2,2,762,8,0,1,12,10,30,10,0,0,0,2,255,0,0,42,456
7665.7500,3,3,766,5,3,1,12,10,20,10,0,1,0,3,255,0,0,25,421
7666.2500,3,3,766,6,1,1,12,10,30,10,0,0,2,3,255,0,0,25,421
7667.0000,3,3,766,7,0,1,12,10,30,10,0,0,3,3,255,0,0,25,421
7673.7500,3,3,767,3,3,1,12,10,0,10,0,0,1,3,255,0,0,25,421
7675.5000,3,3,767,5,2,1,12,10,30,10,0,0,0,3,255,0,0,24,420
7720.2500,1,1,772,0,1,1,12,10,30,10,2,1,0,1,255,0,0,26,665
7724.5000,1,1,772,4,2,1,12,10,10,10,2,0,2,1,255,0,0,26,665
7725.5000,1,1,772,5,2,1,12,10,0,10,2,0,3,1,255,0,0,26,665
7726.0000,1,1,772,6,0,1,12,10,0,10,2,0,1,1,255,0,0,26,665
7731.2500,1,1,773,1,1,1,12,10,20,10,2,0,0,1,255,0,0,25,664
7965.7500,3,3,796,5,3,1,12,10,20,10,3,1,0,3,255,0,0,10,406
7966.2500,3,3,796,6,1,1,12,10,30,10,3,0,2,3,255,0,0,10,406
7967.0000,3,3,796,7,0,1,12,10,30,10,3,0,3,3,255,0,0,10,406
7973.7500,3,3,797,3,3,1,12,10,0,10,3,0,1,3,255,0,0,10,406
7975.5000,3,3,797,5,2,1,12,10,30,10,3,0,0,3,255,0,0,9,405
8020.2500,1,1,802,0,1,1,12,10,30,10,1,1,0,1,255,0,0,11,650
8024.5000,1,1,802,4,2,1,12,10,10,10,1,0,2,1,255,0,0,11,650
8025.5000,1,1,802,5,2,1,12,10,0,10,1,0,3,1,255,0,0,11,650
8026.0000,1,1,802,6,0,1,12,10,0,10,1,0,1,1,255,0,0,11,650
8031.2500,1,1,803,1,1,1,12,10,20,10,1,0,0,1,255,0,0,10,649
8269.7500,3,3,826,9,3,1,12,10,30,10,2,1,0,3,255,0,0,54,585
8270.2500,3,3,827,0,1,1,12,10,40,10,2,0,2,3,255,0,0,54,585
8271.7500,3,3,827,1,3,1,12,10,40,10,2,0,3,3,255,0,0,54,585
8273.5000,3,3,827,3,2,1,12,10,0,10,2,0,1,3,255,0,0,54,585
8274.5000,3,3,827,4,2,1,12,10,20,10,2,0,0,3,255,0,0,53,584
8312.0000,1,1,831,2,0,1,12,10,20,10,0,1,0,1,255,0,0,59,626
8321.0000,1,1,832,1,0,1,12,10,0,10,0,0,2,1,255,0,0,59,626
8322.0000,1,1,832,2,0,1,12,10,0,10,0,0,3,1,255,0,0,59,626
8327.5000,1,1,832,7,2,1,12,10,10,10,0,0,1,1,255,0,0,59,626
8330.2500,1,1,833,0,1,1,12,10,20,10,0,0,0,1,255,0,0,58,625
8569.7500,3,3,856,9,3,1,12,10,30,10,1,1,0,3,255,0,0,39,570
8570.2500,3,3,857,0,1,1,12,10,40,10,1,0,2,3,255,0,0,39,570
8571.7500,3,3,857,1,3,1,12,10,40,10,1,0,3,3,255,0,0,39,570
8573.5000,3,3,857,3,2,1,12,10,0,10,1,0,1,3,255,0,0,39,570
8574.5000,3,3,857,4,2,1,12,10,20,10,1,0,0,3,255,0,0,38,569
8609.5000,2,2,860,9,2,1,12,10,20,10,2,1,0,2,255,0,0,38,443
8612.0000,1,1,861,2,0,1,12,10,20,10,3,1,0,1,255,0,0,44,611
8613.2500,2,2,861,3,1,1,12,10,20,10,2,0,2,2,255,0,0,38,443
8613.7500,2,2,861,3,3,1,12,10,0,10,2,0,3,2,255,0,0,38,443
8615.0000,2,2,861,5,0,1,12,10,10,10,2,0,1,2,255,0,0,38,443
8617.5000,2,2,861,7,2,1,12,10,0,10,2,0,0,2,255,0,0,37,442
8621.0000,1,1,862,1,0,1,12,10,0,10,3,0,2,1,255,0,0,44,611
8622.0000,1,1,862,2,0,1,12,10,0,10,3,0,3,1,255,0,0,44,611
8627.5000,1,1,862,7,2,1,12,10,10,10,3,0,1,1,255,0,0,44,611
8630.2500,1,1,863,0,1,1,12,10,20,10,3,0,0,1,255,0,0,43,610
8769.7500,3,3,876,9,3,1,12,10,30,10,3,1,0,3,255,0,0,29,560
8770.2500,3,3,877,0,1,1,12,10,40,10,3,0,2,3,255,0,0,29,560
8771.7500,3,3,877,1,3,1,12,10,40,10,3,0,3,3,255,0,0,29,560
8773.5000,3,3,877,3,2,1,12,10,0,10,3,0,1,3,255,0,0,29,560
8774.5000,3,3,877,4,2,1,12,10,20,10,3,0,0,3,255,0,0,28,559
8912.0000,1,1,891,2,0,1,12,10,20,10,2,1,0,1,255,0,0,29,596
8921.0000,1,1,892,1,0,1,12,10,0,10,2,0,2,1,255,0,0,29,596
8922.0000,1,1,892,2,0,1,12,10,0,10,2,0,3,1,255,0,0,29,596
8927.5000,1,1,892,7,2,1,12,10,10,10,2,0,1,1,255,0,0,29,596
8930.2500,1,1,893,0,1,1,12,10,20,10,2,0,0,1,255,0,0,28,595
8969.7500,3,3,896,9,3,1,12,10,30,10,1,1,0,3,255,0,0,19,550
8970.2500,3,3,897,0,1,1,12,10,40,10,1,0,2,3,255,0,0,19,550
8971.7500,3,3,897,1,3,1,12,10,40,10,1,0,3,3,255,0,0,19,550
8973.5000,3,3,897,3,2,1,12,10,0,10,1,0,1,3,255,0,0,19,550
8974.5000,3,3,897,4,2,1,12,10,20,10,1,0,0,3,255,0,0,18,549
9169.7500,3,3,916,9,3,1,12,10,30,10,3,1,0,3,255,0,0,9,540
9170.2500,3,3,917,0,1,1,12,10,40,10,3,0,2,3,255,0,0,9,540
9171.7500,3,3,917,1,3,1,12,10,40,10,3,0,3,3,255,0,0,9,540
9173.5000,3,3,917,3,2,1,12,10,0,10,3,0,1,3,255,0,0,9,540
9174.5000,3,3,917,4,2,1,12,10,20,10,3,0,0,3,255,0,0,8,539
9209.5000,2,2,920,9,2,1,12,10,20,10,0,1,0,2,255,0,0,8,413
9212.0000,1,1,921,2,0,1,12,10,20,10,1,1,0,1,255,0,0,14,581
9213.2500,2,2,921,3,1,1,12,10,20,10,0,0,2,2,255,0,0,8,413
9213.7500,2,2,921,3,3,1,12,10,0,10,0,0,3,2,255,0,0,8,413
9215.0000,2,2,921,5,0,1,12,10,10,10,0,0,1,2,255,0,0,8,413
9217.5000,2,2,921,7,2,1,12,10,0,10,0,0,0,2,255,0,0,7,412
9221.0000,1,1,922,1,0,1,12,10,0,10,1,0,2,1,255,0,0,14,581
9222.0000,1,1,922,2,0,1,12,10,0,10,1,0,3,1,255,0,0,14,581
9227.5000,1,1,922,7,2,1,12,10,10,10,1,0,1,1,255,0,0,14,581
9230.2500,1,1,923,0,1,1,12,10,20,10,1,0,0,1,255,0,0,13,580
9361.2500,3,3,936,1,1,1,12,10,10,10,1,1,0,3,255,0,0,42,429
9363.7500,3,3,936,3,3,1,12,10,30,10,1,0,2,3,255,0,0,42,429
9367.5000,3,3,936,7,2,1,12,10,10,10,1,0,3,3,255,0,0,42,429
9368.0000,3,3,936,8,0,1,12,10,10,10,1,0,1,3,255,0,0,42,429
9369.7500,3,3,936,9,3,1,12,10,40,10,1,0,0,3,255,0,0,41,428
9419.2500,2,2,941,9,1,1,12,10,0,10,3,1,0,2,255,0,0,55,577
9420.0000,2,2,942,0,0,1,12,10,30,10,3,0,2,2,255,0,0,55,577
9421.0000,2,2,942,1,0,1,12,10,40,10,3,0,3,2,255,0,0,55,577
9434.0000,2,2,943,4,0,1,12,10,10,10,3,0,1,2,255,0,0,55,577
9437.5000,2,2,943,7,2,1,12,10,20,10,3,0,0,2,255,0,0,54,576
9514.7500,1,1,951,4,3,1,12,10,0,10,0,1,0,1,255,0,0,29,299
9519.0000,1,1,951,9,0,1,12,10,40,10,0,0,2,1,255,0,0,29,299
9521.2500,1,1,952,1,1,1,12,10,20,10,0,0,3,1,255,0,0,29,299
9526.0000,1,1,952,6,0,1,12,10,0,10,0,0,1,1,255,0,0,29,299
9528.0000,1,1,952,8,0,1,12,10,0,10,0,0,0,1,255,0,0,28,298
9619.2500,2,2,961,9,1,1,12,10,0,10,1,1,0,2,255,0,0,45,567
9620.0000,2,2,962,0,0,1,12,10,30,10,1,0,2,2,255,0,0,45,567
9621.0000,2,2,962,1,0,1,12,10,40,10,1,0,3,2,255,0,0,45,567
9634.0000,2,2,963,4,0,1,12,10,10,10,1,0,1,2,255,0,0,45,567
9637.5000,2,2,963,7,2,1,12,10,20,10,1,0,0,2,255,0,0,44,566
9661.2500,3,3,966,1,1,1,12,10,10,10,0,1,0,3,255,0,0,27,414
9663.7500,3,3,966,3,3,1,12,10,30,10,0,0,2,3,255,0,0,27,414
9667.5000,3,3,966,7,2,1,12,10,10,10,0,0,3,3,255,0,0,27,414
9668.0000,3,3,966,8,0,1,12,10,10,10,0,0,1,3,255,0,0,27,414
9669.7500,3,3,966,9,3,1,12,10,40,10,0,0,0,3,255,0,0,26,413
9814.7500,1,1,981,4,3,1,12,10,0,10,3,1,0,1,255,0,0,14,284
9819.0000,1,1,981,9,0,1,12,10,40,10,3,0,2,1,255,0,0,14,284
9819.2500,2,2,981,9,1,1,12,10,0,10,3,1,0,2,255,0,0,35,557
9820.0000,2,2,982,0,0,1,12,10,30,10,3,0,2,2,255,0,0,35,557
9821.0000,2,2,982,1,0,1,12,10,40,10,3,0,3,2,255,0,0,35,557
9821.2500,1,1,982,1,1,1,12,10,20,10,3,0,3,1,255,0,0,14,284
9826.0000,1,1,982,6,0,1,12,10,0,10,3,0,1,1,255,0,0,14,284
9828.0000,1,1,982,8,0,1,12,10,0,10,3,0,0,1,255,0,0,13,283
9834.0000,2,2,983,4,0,1,12,10,10,10,3,0,1,2,255,0,0,35,557
9837.5000,2,2,983,7,2,1,12,10,20,10,3,0,0,2,255,0,0,34,556
9961.2500,3,3,996,1,1,1,12,10,10,10,3,1,0,3,255,0,0,12,399
9963.7500,3,3,996,3,3,1,12,10,30,10,3,0,2,3,255,0,0,12,399
9967.5000,3,3,996,7,2,1,12,10,10,10,3,0,3,3,255,0,0,12,399
9968.0000,3,3,996,8,0,1,12,10,10,10,3,0,1,3,255,0,0,12,399
9969.7500,3,3,996,9,3,1,12,10,40,10,3,0,0,3,255,0,0,11,398
10019.2500,2,2,1001,9,1,1,12,10,0,10,1,1,0,2,255,0,0,25,547
10020.0000,2,2,1002,0,0,1,12,10,30,10,1,0,2,2,255,0,0,25,547
10021.0000,2,2,1002,1,0,1,12,10,40,10,1,0,3,2,255,0,0,25,547
10034.0000,2,2,1003,4,0,1,12,10,10,10,1,0,1,2,255,0,0,25,547
10037.5000,2,2,1003,7,2,1,12,10,20,10,1,0,0,2,255,0,0,24,546
10117.2500,1,1,1011,7,1,1,12,10,30,10,2,1,0,1,255,0,0,65,659
10118.2500,1,1,1011,8,1,1,12,10,10,10,2,0,2,1,255,0,0,65,659
10122.7500,1,1,1012,2,3,1,12,10,20,10,2,0,3,1,255,0,0,65,659
10123.0000,1,1,1012,3,0,1,12,10,20,10,2,0,1,1,255,0,0,65,659
10125.0000,1,1,1012,5,0,1,12,10,20,10,2,0,0,1,255,0,0,64,658
10217.2500,1,1,1021,7,1,1,12,10,30,10,3,1,0,1,255,0,0,60,654
10218.2500,1,1,1021,8,1,1,12,10,10,10,3,0,2,1,255,0,0,60,654
10219.2500,2,2,1021,9,1,1,12,10,0,10,3,1,0,2,255,0,0,15,537
10220.0000,2,2,1022,0,0,1,12,10,30,10,3,0,2,2,255,0,0,15,537
10221.0000,2,2,1022,1,0,1,12,10,40,10,3,0,3,2,255,0,0,15,537
10222.7500,1,1,1022,2,3,1,12,10,20,10,3,0,3,1,255,0,0,60,654
10223.0000,1,1,1022,3,0,1,12,10,20,10,3,0,1,1,255,0,0,60,654
10225.0000,1,1,1022,5,0,1,12,10,20,10,3,0,0,1,255,0,0,59,653
10234.0000,2,2,1023,4,0,1,12,10,10,10,3,0,1,2,255,0,0,15,537
10237.5000,2,2,1023,7,2,1,12,10,20,10,3,0,0,2,255,0,0,14,536
10270.5000,3,3,1027,0,2,1,12,10,30,10,3,1,0,3,255,0,0,56,596
10271.7500,3,3,1027,1,3,1,12,10,20,10,3,0,2,3,255,0,0,56,596
10273.5000,3,3,1027,3,2,1,12,10,0,10,3,0,3,3,255,0,0,56,596
10287.2500,3,3,1028,7,1,1,12,10,20,10,3,0,1,3,255,0,0,56,596
10288.5000,3,3,1028,8,2,1,12,10,40,10,3,0,0,3,255,0,0,55,595
10317.2500,1,1,1031,7,1,1,12,10,30,10,0,1,0,1,255,0,0,55,649
10318.2500,1,1,1031,8,1,1,12,10,10,10,0,0,2,1,255,0,0,55,649
10322.7500,1,1,1032,2,3,1,12,10,20,10,0,0,3,1,255,0,0,55,649
10323.0000,1,1,1032,3,0,1,12,10,20,10,0,0,1,1,255,0,0,55,649
10325.0000,1,1,1032,5,0,1,12,10,20,10,0,0,0,1,255,0,0,54,648
10417.2500,1,1,1041,7,1,1,12,10,30,10,1,1,0,1,255,0,0,50,644
10418.2500,1,1,1041,8,1,1,12,10,10,10,1,0,2,1,255,0,0,50,644
10422.7500,1,1,1042,2,3,1,12,10,20,10,1,0,3,1,255,0,0,50,644
10423.0000,1,1,1042,3,0,1,12,10,20,10,1,0,1,1,255,0,0,50,644
10425.0000,1,1,1042,5,0,1,12,10,20,10,1,0,0,1,255,0,0,49,643
10517.2500,1,1,1051,7,1,1,12,10,30,10,2,1,0,1,255,0,0,45,639
10518.2500,1,1,1051,8,1,1,12,10,10,10,2,0,2,1,255,0,0,45,639
10521.0000,2,2,1052,1,0,1,12,10,0,10,2,1,0,2,255,0,0,31,310
10522.7500,1,1,1052,2,3,1,12,10,20,10,2,0,3,1,255,0,0,45,639
10523.0000,1,1,1052,3,0,1,12,10,20,10,2,0,1,1,255,0,0,45,639
10525.0000,1,1,1052,5,0,1,12,10,20,10,2,0,0,1,255,0,0,44,638
10531.5000,2,2,1053,1,2,1,12,10,0,10,2,0,2,2,255,0,0,31,310
10531.7500,2,2,1053,1,3,1,12,10,40,10,2,0,3,2,255,0,0,31,310
10534.5000,2,2,1053,4,2,1,12,10,10,10,2,0,1,2,255,0,0,31,310
10534.7500,2,2,1053,4,3,1,12,10,0,10,2,0,0,2,255,0,0,30,309
10570.5000,3,3,1057,0,2,1,12,10,30,10,2,1,0,3,255,0,0,41,581
10571.7500,3,3,1057,1,3,1,12,10,20,10,2,0,2,3,255,0,0,41,581
10573.5000,3,3,1057,3,2,1,12,10,0,10,2,0,3,3,255,0,0,41,581
10587.2500,3,3,1058,7,1,1,12,10,20,10,2,0,1,3,255,0,0,41,581
10588.5000,3,3,1058,8,2,1,12,10,40,10,2,0,0,3,255,0,0,40,580
10617.2500,1,1,1061,7,1,1,12,10,30,10,3,1,0,1,255,0,0,40,634
10618.2500,1,1,1061,8,1,1,12,10,10,10,3,0,2,1,255,0,0,40,634
10622.7500,1,1,1062,2,3,1,12,10,20,10,3,0,3,1,255,0,0,40,634
10623.0000,1,1,1062,3,0,1,12,10,20,10,3,0,1,1,255,0,0,40,634
10625.0000,1,1,1062,5,0,1,12,10,20,10,3,0,0,1,255,0,0,39,633
10717.2500,1,1,1071,7,1,1,12,10,30,10,0,1,0,1,255,0,0,35,629
10718.2500,1,1,1071,8,1,1,12,10,10,10,0,0,2,1,255,0,0,35,629
10722.7500,1,1,1072,2,3,1,12,10,20,10,0,0,3,1,255,0,0,35,629
10723.0000,1,1,1072,3,0,1,12,10,20,10,0,0,1,1,255,0,0,35,629
10725.0000,1,1,1072,5,0,1,12,10,20,10,0,0,0,1,255,0,0,34,628
10817.2500,1,1,1081,7,1,1,12,10,30,10,1,1,0,1,255,0,0,30,624
10818.2500,1,1,1081,8,1,1,12,10,10,10,1,0,2,1,255,0,0,30,624
10821.0000,2,2,1082,1,0,1,12,10,0,10,1,1,0,2,255,0,0,16,295
10822.7500,1,1,1082,2,3,1,12,10,20,10,1,0,3,1,255,0,0,30,624
10823.0000,1,1,1082,3,0,1,12,10,20,10,1,0,1,1,255,0,0,30,624
10825.0000,1,1,1082,5,0,1,12,10,20,10,1,0,0,1,255,0,0,29,623
10831.5000,2,2,1083,1,2,1,12,10,0,10,1,0,2,2,255,0,0,16,295
10831.7500,2,2,1083,1,3,1,12,10,40,10,1,0,3,2,255,0,0,16,295
10834.5000,2,2,1083,4,2,1,12,10,10,10,1,0,1,2,255,0,0,16,295
10834.7500,2,2,1083,4,3,1,12,10,0,10,1,0,0,2,255,0,0,15,294
10870.5000,3,3,1087,0,2,1,12,10,30,10,1,1,0,3,255,0,0,26,566
10871.7500,3,3,1087,1,3,1,12,10,20,10,1,0,2,3,255,0,0,26,566
10873.5000,3,3,1087,3,2,1,12,10,0,10,1,0,3,3,255,0,0,26,566
10887.2500,3,3,1088,7,1,1,12,10,20,10,1,0,1,3,255,0,0,26,566
10888.5000,3,3,1088,8,2,1,12,10,40,10,1,0,0,3,255,0,0,25,565
10917.2500,1,1,1091,7,1,1,12,10,30,10,2,1,0,1,255,0,0,25,619
10918.2500,1,1,1091,8,1,1,12,10,10,10,2,0,2,1,255,0,0,25,619
10922.7500,1,1,1092,2,3,1,12,10,20,10,2,0,3,1,255,0,0,25,619
10923.0000,1,1,1092,3,0,1,12,10,20,10,2,0,1,1,255,0,0,25,619
10925.0000,1,1,1092,5,0,1,12,10,20,10,2,0,0,1,255,0,0,24,618
11017.2500,1,1,1101,7,1,1,12,10,30,10,3,1,0,1,255,0,0,20,614
11018.2500,1,1,1101,8,1,1,12,10,10,10,3,0,2,1,255,0,0,20,614
11022.7500,1,1,1102,2,3,1,12,10,20,10,3,0,3,1,255,0,0,20,614
11023.0000,1,1,1102,3,0,1,12,10,20,10,3,0,1,1,255,0,0,20,614
11025.0000,1,1,1102,5,0,1,12,10,20,10,3,0,0,1,255,0,0,19,613
11117.2500,1,1,1111,7,1,1,12,10,30,10,0,1,0,1,255,0,0,15,609
11118.2500,1,1,1111,8,1,1,12,10,10,10,0,0,2,1,255,0,0,15,609
11121.0000,2,2,1112,1,0,1,12,10,0,10,0,1,0,2,255,0,0,1,280
11122.7500,1,1,1112,2,3,1,12,10,20,10,0,0,3,1,255,0,0,15,609
11123.0000,1,1,1112,3,0,1,12,10,20,10,0,0,1,1,255,0,0,15,609
11125.0000,1,1,1112,5,0,1,12,10,20,10,0,0,0,1,255,0,0,14,608
11131.5000,2,2,1113,1,2,1,12,10,0,10,0,0,2,2,255,0,0,1,280
11131.7500,2,2,1113,1,3,1,12,10,40,10,0,0,3,2,255,0,0,1,280
11134.5000,2,2,1113,4,2,1,12,10,10,10,0,0,1,2,255,0,0,1,280
11134.7500,2,2,1113,4,3,1,12,10,0,10,0,0,0,2,255,0,0,0,279
11170.5000,3,3,1117,0,2,1,12,10,30,10,0,1,0,3,255,0,0,11,551
11171.7500,3,3,1117,1,3,1,12,10,20,10,0,0,2,3,255,0,0,11,551
11173.5000,3,3,1117,3,2,1,12,10,0,10,0,0,3,3,255,0,0,11,551
11187.2500,3,3,1118,7,1,1,12,10,20,10,0,0,1,3,255,0,0,11,551
11188.5000,3,3,1118,8,2,1,12,10,40,10,0,0,0,3,255,0,0,10,550
11402.2500,2,2,1140,2,1,1,12,10,0,10,2,1,0,2,255,0,0,14,257
11403.5000,2,2,1140,3,2,1,12,10,30,10,2,0,2,2,255,0,0,14,257
11405.7500,2,2,1140,5,3,1,12,10,30,10,2,0,3,2,255,0,0,14,257
11406.0000,2,2,1140,6,0,1,12,10,0,10,2,0,1,2,255,0,0,14,257
11408.7500,2,2,1140,8,3,1,12,10,20,10,2,0,0,2,255,0,0,13,256
11411.0000,1,1,1141,1,0,1,12,10,40,10,3,1,0,1,255,0,0,40,400
11411.2500,1,1,1141,1,1,1,12,10,0,10,3,0,2,1,255,0,0,40,400
11412.7500,1,1,1141,2,3,1,12,10,20,10,3,0,3,1,255,0,0,40,400
11413.2500,1,1,1141,3,1,1,12,10,10,10,3,0,1,1,255,0,0,40,400
11416.2500,1,1,1141,6,1,1,12,10,10,10,3,0,0,1,255,0,0,39,399
11454.7500,3,3,1145,4,3,1,12,10,0,10,2,1,0,3,255,0,0,27,297
11456.2500,3,3,1145,6,1,1,12,10,20,10,2,0,2,3,255,0,0,27,297
11459.7500,3,3,1145,9,3,1,12,10,10,10,2,0,3,3,255,0,0,27,297
11465.2500,3,3,1146,5,1,1,12,10,20,10,2,0,1,3,255,0,0,27,297
11467.0000,3,3,1146,7,0,1,12,10,40,10,2,0,0,3,255,0,0,26,296
11602.2500,2,2,1160,2,1,1,12,10,0,10,0,1,0,2,255,0,0,4,247
