time_ms,rx_rnti,tx_rnti,frame,subframe,slot,sinr_db,sinr_min_db,mcs,tbler,tb_size_bytes,corrupt,rb_start,rb_end,rb_assigned,bwp_id,rv,priority,reservation_period_ms,total_subchannels,start_subchannel,length_subchannel,max_num_per_reserve,dst_l2_id
5316.5179,1,2,531,6,2,56.3895,56.3895,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5316.5179,3,2,531,6,2,41.0911,41.0911,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5321.7679,2,1,532,1,3,56.3374,56.3374,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
5321.7679,3,1,532,1,3,40.3560,40.3560,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
5330.7679,1,2,533,0,3,56.3895,56.3895,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5330.7679,3,2,533,0,3,41.0911,41.0911,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5331.2679,2,1,533,1,1,56.3374,56.3374,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
5331.2679,3,1,533,1,1,40.3560,40.3560,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
5416.5179,1,2,541,6,2,57.4301,57.4301,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5416.5179,3,2,541,6,2,41.0911,41.0911,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5430.7679,1,2,543,0,3,57.4301,57.4301,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5430.7679,3,2,543,0,3,41.0911,41.0911,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5516.5179,1,2,551,6,2,57.4301,57.4301,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5516.5179,3,2,551,6,2,41.0911,41.0911,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5530.7679,1,2,553,0,3,57.5129,57.5129,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5530.7679,3,2,553,0,3,41.6109,41.6109,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5570.2679,1,3,557,0,1,41.8815,41.8815,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
5570.2679,2,3,557,0,1,41.6109,41.6109,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
5584.2679,1,3,558,4,1,41.8815,41.8815,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
5584.2679,2,3,558,4,1,41.6109,41.6109,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
5616.5179,1,2,561,6,2,56.1980,56.1980,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5616.5179,3,2,561,6,2,41.6109,41.6109,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5621.7679,2,1,562,1,3,56.0904,56.0904,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
5621.7679,3,1,562,1,3,42.1099,42.1099,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
5630.7679,1,2,563,0,3,56.1980,56.1980,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5630.7679,3,2,563,0,3,41.6109,41.6109,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
5631.2679,2,1,563,1,1,56.0904,56.0904,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
5631.2679,3,1,563,1,1,42.1099,42.1099,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
5870.2679,1,3,587,0,1,43.3477,43.3477,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
5870.2679,2,3,587,0,1,42.1600,42.1600,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
5884.2679,1,3,588,4,1,43.3477,43.3477,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
5884.2679,2,3,588,4,1,42.1600,42.1600,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
5921.7679,2,1,592,1,3,55.2731,55.2731,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
5921.7679,3,1,592,1,3,43.3477,43.3477,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
5931.2679,2,1,593,1,1,55.2731,55.2731,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
5931.2679,3,1,593,1,1,43.3477,43.3477,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
6170.2679,1,3,617,0,1,45.5691,45.5691,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
6170.2679,2,3,617,0,1,42.7479,42.7479,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
6181.2679,1,3,618,1,1,45.5691,45.5691,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
6181.2679,2,3,618,1,1,42.7479,42.7479,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
6215.2679,2,1,621,5,1,52.6579,52.6579,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
6215.2679,3,1,621,5,1,45.5578,45.5578,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
6230.5179,2,1,623,0,2,52.6579,52.6579,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
6230.5179,3,1,623,0,2,46.4908,46.4908,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
6470.2679,1,3,647,0,1,48.5980,48.5980,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
6470.2679,2,3,647,0,1,43.9930,43.9930,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
6481.2679,1,3,648,1,1,48.5980,48.5980,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
6481.2679,2,3,648,1,1,43.9930,43.9930,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
6515.2679,2,1,651,5,1,51.2693,51.2693,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
6515.2679,3,1,651,5,1,48.6806,48.6806,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
6530.5179,2,1,653,0,2,51.2693,51.2693,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
6530.5179,3,1,653,0,2,48.6806,48.6806,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
6619.0179,1,2,661,9,0,50.1271,50.1271,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
6619.0179,3,2,661,9,0,43.9593,43.9593,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
6630.7679,1,2,663,0,3,50.1271,50.1271,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
6630.7679,3,2,663,0,3,43.9593,43.9593,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
6770.2679,1,3,677,0,1,51.5061,51.5061,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
6770.2679,2,3,677,0,1,44.7740,44.7740,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
6781.2679,1,3,678,1,1,51.5061,51.5061,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
6781.2679,2,3,678,1,1,44.7740,44.7740,0,0.0000,2,0,40,49,10,0,255,255,20,0,4,1,3,255
6820.2679,2,1,682,0,1,48.8660,48.8660,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
6820.2679,3,1,682,0,1,53.2620,53.2620,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
6826.0179,2,1,682,6,0,48.8660,48.8660,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
6826.0179,3,1,682,6,0,53.2620,53.2620,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7069.2679,1,3,706,9,1,57.5593,57.5593,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7069.2679,2,3,706,9,1,45.5252,45.5252,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7079.7679,1,3,707,9,3,57.5593,57.5593,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
7079.7679,2,3,707,9,3,45.5252,45.5252,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
7120.2679,2,1,712,0,1,47.8646,47.8646,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
7120.2679,3,1,712,0,1,57.5334,57.5334,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
7126.0179,2,1,712,6,0,47.8646,47.8646,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7126.0179,3,1,712,6,0,57.5334,57.5334,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7365.7679,1,3,736,5,3,59.8847,59.8847,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
7365.7679,2,3,736,5,3,46.3162,46.3162,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
7373.7679,1,3,737,3,3,58.1606,58.1606,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7373.7679,2,3,737,3,3,47.1061,47.1061,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7420.2679,2,1,742,0,1,46.7183,46.7183,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
7420.2679,3,1,742,0,1,58.1602,58.1602,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
7426.0179,2,1,742,6,0,46.7183,46.7183,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7426.0179,3,1,742,6,0,58.1602,58.1602,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7614.2679,1,2,761,4,1,45.7654,45.7654,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7614.2679,3,2,761,4,1,47.9206,47.9206,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7621.5179,1,2,762,1,2,45.7654,45.7654,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
7621.5179,3,2,762,1,2,47.9206,47.9206,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
7665.7679,1,3,766,5,3,51.9013,51.9013,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
7665.7679,2,3,766,5,3,47.8950,47.8950,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
7673.7679,1,3,767,3,3,51.9013,51.9013,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7673.7679,2,3,767,3,3,47.8950,47.8950,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7720.2679,2,1,772,0,1,45.0193,45.0193,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
7720.2679,3,1,772,0,1,51.9475,51.9475,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
7726.0179,2,1,772,6,0,45.0193,45.0193,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7726.0179,3,1,772,6,0,51.9475,51.9475,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7965.7679,1,3,796,5,3,49.0131,49.0131,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
7965.7679,2,3,796,5,3,48.8602,48.8602,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
7973.7679,1,3,797,3,3,49.0131,49.0131,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
7973.7679,2,3,797,3,3,48.8602,48.8602,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
8020.2679,2,1,802,0,1,44.3440,44.3440,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
8020.2679,3,1,802,0,1,49.0437,49.0437,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
8026.0179,2,1,802,6,0,44.3440,44.3440,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
8026.0179,3,1,802,6,0,49.0437,49.0437,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
8269.7679,1,3,826,9,3,46.8764,46.8764,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
8269.7679,2,3,826,9,3,49.7024,49.7024,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
8273.5179,1,3,827,3,2,45.9394,45.9394,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
8273.5179,2,3,827,3,2,49.6521,49.6521,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
8312.0179,2,1,831,2,0,42.9445,42.9445,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
8312.0179,3,1,831,2,0,45.0211,45.0211,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
8327.5179,2,1,832,7,2,42.9445,42.9445,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
8327.5179,3,1,832,7,2,45.0211,45.0211,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
8569.7679,1,3,856,9,3,43.5282,43.5282,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
8569.7679,2,3,856,9,3,51.0720,51.0720,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
8573.5179,1,3,857,3,2,43.5282,43.5282,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
8573.5179,2,3,857,3,2,51.0720,51.0720,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
8609.5179,1,2,860,9,2,42.3393,42.3393,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
8609.5179,3,2,860,9,2,51.1565,51.1565,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
8612.0179,2,1,861,2,0,42.3393,42.3393,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
8612.0179,3,1,861,2,0,43.5282,43.5282,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
8615.0179,1,2,861,5,0,42.3393,42.3393,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
8615.0179,3,2,861,5,0,51.1565,51.1565,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
8627.5179,2,1,862,7,2,42.3393,42.3393,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
8627.5179,3,1,862,7,2,43.5282,43.5282,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
8769.7679,1,3,876,9,3,42.2833,42.2833,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
8769.7679,2,3,876,9,3,51.6337,51.6337,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
8773.5179,1,3,877,3,2,42.2833,42.2833,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
8773.5179,2,3,877,3,2,51.6337,51.6337,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
8912.0179,2,1,891,2,0,41.2376,41.2376,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
8912.0179,3,1,891,2,0,41.1950,41.1950,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
8927.5179,2,1,892,7,2,41.2376,41.2376,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
8927.5179,3,1,892,7,2,41.1950,41.1950,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
8969.7679,1,3,896,9,3,41.1950,41.1950,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
8969.7679,2,3,896,9,3,51.7612,51.7612,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
8973.5179,1,3,897,3,2,41.1950,41.1950,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
8973.5179,2,3,897,3,2,51.7612,51.7612,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9169.7679,1,3,916,9,3,40.2325,40.2325,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
9169.7679,2,3,916,9,3,50.4664,50.4664,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
9173.5179,1,3,917,3,2,40.2325,40.2325,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9173.5179,2,3,917,3,2,50.4664,50.4664,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9209.5179,1,2,920,9,2,40.7334,40.7334,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
9209.5179,3,2,920,9,2,50.4337,50.4337,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
9212.0179,2,1,921,2,0,40.7334,40.7334,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
9212.0179,3,1,921,2,0,40.2325,40.2325,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
9215.0179,1,2,921,5,0,40.7334,40.7334,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9215.0179,3,2,921,5,0,50.4337,50.4337,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9227.5179,2,1,922,7,2,40.7334,40.7334,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9227.5179,3,1,922,7,2,40.2325,40.2325,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9361.2679,1,3,936,1,1,39.3638,39.3638,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9361.2679,2,3,936,1,1,51.5335,51.5335,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9368.0179,1,3,936,8,0,39.3638,39.3638,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9368.0179,2,3,936,8,0,51.5335,51.5335,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9419.2679,1,2,941,9,1,40.2560,40.2560,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9419.2679,3,2,941,9,1,51.5333,51.5333,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9434.0179,1,2,943,4,0,40.2560,40.2560,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9434.0179,3,2,943,4,0,51.5333,51.5333,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9514.7679,2,1,951,4,3,40.2560,40.2560,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9514.7679,3,1,951,4,3,38.9764,38.9764,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9526.0179,2,1,952,6,0,40.2560,40.2560,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9526.0179,3,1,952,6,0,38.9764,38.9764,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9619.2679,1,2,961,9,1,39.8027,39.8027,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9619.2679,3,2,961,9,1,50.8568,50.8568,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9634.0179,1,2,963,4,0,39.8027,39.8027,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9634.0179,3,2,963,4,0,50.8568,50.8568,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9661.2679,1,3,966,1,1,38.2222,38.2222,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9661.2679,2,3,966,1,1,49.8198,49.8198,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9668.0179,1,3,966,8,0,38.2222,38.2222,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9668.0179,2,3,966,8,0,49.8198,49.8198,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9814.7679,2,1,981,4,3,39.3051,39.3051,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9814.7679,3,1,981,4,3,37.8569,37.8569,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9819.2679,1,2,981,9,1,39.3051,39.3051,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9819.2679,3,2,981,9,1,51.7386,51.7386,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9826.0179,2,1,982,6,0,39.3051,39.3051,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9826.0179,3,1,982,6,0,37.8569,37.8569,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
9834.0179,1,2,983,4,0,39.3051,39.3051,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9834.0179,3,2,983,4,0,51.7386,51.7386,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9961.2679,1,3,996,1,1,37.1991,37.1991,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9961.2679,2,3,996,1,1,50.3488,50.3488,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9968.0179,1,3,996,8,0,37.1991,37.1991,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
9968.0179,2,3,996,8,0,50.3488,50.3488,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
10019.2679,1,2,1001,9,1,38.8945,38.8945,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
10019.2679,3,2,1001,9,1,50.3557,50.3557,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
10034.0179,1,2,1003,4,0,38.8945,38.8945,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
10034.0179,3,2,1003,4,0,50.3557,50.3557,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
10117.2679,2,1,1011,7,1,38.8945,38.8945,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10117.2679,3,1,1011,7,1,36.9134,36.9134,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10123.0179,2,1,1012,3,0,38.8945,38.8945,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10123.0179,3,1,1012,3,0,36.9134,36.9134,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10217.2679,2,1,1021,7,1,38.8945,38.8945,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10217.2679,3,1,1021,7,1,36.9134,36.9134,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10219.2679,1,2,1021,9,1,38.8945,38.8945,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
10219.2679,3,2,1021,9,1,48.7831,48.7831,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
10223.0179,2,1,1022,3,0,38.8945,38.8945,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10223.0179,3,1,1022,3,0,36.9134,36.9134,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10234.0179,1,2,1023,4,0,38.8945,38.8945,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
10234.0179,3,2,1023,4,0,48.7831,48.7831,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
10270.5179,1,3,1027,0,2,36.2851,36.2851,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10270.5179,2,3,1027,0,2,47.3044,47.3044,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10287.2679,1,3,1028,7,1,36.2851,36.2851,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10287.2679,2,3,1028,7,1,47.3044,47.3044,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10317.2679,2,1,1031,7,1,38.4665,38.4665,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10317.2679,3,1,1031,7,1,36.2851,36.2851,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10323.0179,2,1,1032,3,0,38.4665,38.4665,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10323.0179,3,1,1032,3,0,36.2851,36.2851,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10417.2679,2,1,1041,7,1,38.4665,38.4665,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10417.2679,3,1,1041,7,1,36.2851,36.2851,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10423.0179,2,1,1042,3,0,38.4665,38.4665,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10423.0179,3,1,1042,3,0,36.2851,36.2851,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10517.2679,2,1,1051,7,1,38.2804,38.2804,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10517.2679,3,1,1051,7,1,35.8708,35.8708,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10521.0179,1,2,1052,1,0,38.2804,38.2804,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
10521.0179,3,2,1052,1,0,45.9095,45.9095,0,0.0000,2,0,0,9,10,0,255,255,20,0,0,1,3,255
10523.0179,2,1,1052,3,0,38.2804,38.2804,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10523.0179,3,1,1052,3,0,35.8708,35.8708,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10534.5179,1,2,1053,4,2,38.2804,38.2804,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
10534.5179,3,2,1053,4,2,45.9095,45.9095,0,0.0000,2,0,10,19,10,0,255,255,20,0,1,1,3,255
10570.5179,1,3,1057,0,2,35.8708,35.8708,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10570.5179,2,3,1057,0,2,45.9096,45.9096,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10587.2679,1,3,1058,7,1,35.8708,35.8708,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10587.2679,2,3,1058,7,1,45.9096,45.9096,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10617.2679,2,1,1061,7,1,38.2804,38.2804,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10617.2679,3,1,1061,7,1,35.8708,35.8708,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10623.0179,2,1,1062,3,0,38.2804,38.2804,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10623.0179,3,1,1062,3,0,35.8708,35.8708,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10717.2679,2,1,1071,7,1,37.9411,37.9411,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10717.2679,3,1,1071,7,1,35.7149,35.7149,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10723.0179,2,1,1072,3,0,37.9411,37.9411,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10723.0179,3,1,1072,3,0,35.7149,35.7149,0,0.0000,2,0,20,29,10,0,255,255,20,0,2,1,3,255
10817.2679,2,1,1081,7,1,37.9411,37.9411,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
10817.2679,3,1,1081,7,1,35.4745,35.4745,0,0.0000,2,0,30,39,10,0,255,255,20,0,3,1,3,255
