run_id,tech,vehicle_id,timestamp_ms,lat,lon,heading_deg,speed_mps,accel_mps2,source_camId,message_id,t_s
txPower_18,nrv2x,2,27369.0,45.0531,7.65811,303.0,20.81,0.0,2,2,25.2
txPower_18,nrv2x,1,27294.0,45.0531,7.65562,270.0,6.93,0.0,1,2,25.2
txPower_18,nrv2x,8,27423.0,45.0531,7.65486,72.8,13.91,2.6,8,2,25.1
txPower_18,nrv2x,14,27429.0,45.0523,7.65478,303.6,11.1,-0.3,14,2,24.7
txPower_18,nrv2x,12,27479.0,45.0531,7.65702,90.0,6.93,1.0,12,2,25.0
txPower_18,nrv2x,10,27482.0,45.0531,7.65542,90.0,6.92,0.3,10,2,24.6
txPower_18,nrv2x,8,27523.0,45.0531,7.65487,78.9,14.23,2.7,8,2,25.2
txPower_18,nrv2x,5,27524.0,45.0522,7.65755,90.0,11.09,0.0,5,2,25.5
txPower_18,nrv2x,14,27529.0,45.0523,7.65477,303.6,11.09,-0.9,14,2,24.8
txPower_18,nrv2x,2,27569.0,45.0531,7.65806,303.0,20.82,0.7,2,2,25.4
txPower_18,nrv2x,18,27571.0,45.0528,7.65836,168.6,13.87,-1.3,18,2,23.0
txPower_18,nrv2x,17,27573.0,45.0523,7.657,90.0,11.1,1.3,17,2,23.3
txPower_18,nrv2x,16,27625.0,45.0531,7.65614,90.0,16.64,0.0,16,2,24.7
txPower_18,nrv2x,8,27623.0,45.0531,7.65489,90.0,14.51,3.9,8,2,25.3
txPower_18,nrv2x,14,27629.0,45.0523,7.65475,303.6,11.09,0.2,14,2,24.9
txPower_18,nrv2x,19,27625.0,45.0532,7.65597,270.0,6.93,1.8,19,2,23.0
txPower_18,nrv2x,9,27693.0,45.0522,7.65525,90.0,6.92,0.7,9,2,25.5
txPower_18,nrv2x,8,27723.0,45.0531,7.65491,90.0,14.79,2.6,8,2,25.4
txPower_18,nrv2x,6,27741.0,45.0531,7.65764,90.0,8.32,-0.7,6,2,25.7
txPower_18,nrv2x,2,27769.0,45.0531,7.65802,303.0,20.81,-0.3,2,2,25.6
txPower_18,nrv2x,13,27674.0,45.0527,7.65432,182.3,15.25,-1.2,13,2,24.4
txPower_18,nrv2x,13,27774.0,45.0527,7.65432,175.9,15.26,0.3,13,2,24.5
txPower_18,nrv2x,8,27823.0,45.0531,7.65493,90.0,15.06,2.8,8,2,25.5
txPower_18,nrv2x,11,27831.0,45.0522,7.65707,90.0,9.7,-1.8,11,2,24.9
txPower_18,nrv2x,2,27869.0,45.0532,7.65794,293.1,20.82,1.3,2,2,25.7
txPower_18,nrv2x,18,27871.0,45.0528,7.65837,168.6,13.87,-0.7,18,2,23.3
txPower_18,nrv2x,13,27874.0,45.0526,7.65432,170.5,15.25,-0.5,13,2,24.6
txPower_18,nrv2x,1,27894.0,45.0531,7.65557,270.0,6.93,0.0,1,2,25.8
txPower_18,nrv2x,16,27925.0,45.0531,7.65621,90.0,16.65,1.0,16,2,25.0
txPower_18,nrv2x,8,27923.0,45.0531,7.65495,90.0,15.37,3.2,8,2,25.6
txPower_18,nrv2x,5,27924.0,45.0522,7.6576,90.0,11.09,-1.5,5,2,25.9
txPower_18,nrv2x,4,27942.0,45.0531,7.65517,90.0,5.53,-1.6,4,2,25.8
txPower_18,nrv2x,2,27969.0,45.0531,7.65792,286.7,20.82,1.0,2,2,25.8
txPower_18,nrv2x,17,27973.0,45.0523,7.65706,90.0,11.09,-0.3,17,2,23.7
txPower_18,nrv2x,14,28029.0,45.0523,7.65471,303.6,11.09,-0.1,14,2,25.3
txPower_18,nrv2x,2,28069.0,45.0531,7.65789,280.3,20.81,-1.4,2,2,25.9
txPower_18,nrv2x,12,28079.0,45.0531,7.65707,90.0,6.92,0.4,12,2,25.6
txPower_18,nrv2x,8,28123.0,45.0531,7.65499,90.0,15.98,3.6,8,2,25.8
txPower_18,nrv2x,2,28169.0,45.0531,7.65786,270.0,20.81,-1.7,2,2,26.0
txPower_18,nrv2x,18,28171.0,45.0527,7.65837,177.7,13.88,1.5,18,2,23.6
txPower_18,nrv2x,16,28225.0,45.0531,7.65627,90.0,16.64,-1.0,16,2,25.3
txPower_18,nrv2x,6,28241.0,45.0531,7.65769,90.0,8.32,0.7,6,2,26.2
txPower_18,nrv2x,19,28225.0,45.0532,7.65592,270.0,6.92,0.8,19,2,23.6
txPower_18,nrv2x,2,28269.0,45.0531,7.65784,270.0,20.82,0.0,2,2,26.1
txPower_18,nrv2x,18,28271.0,45.0527,7.65837,183.6,13.87,-0.3,18,2,23.7
txPower_18,nrv2x,9,28293.0,45.0522,7.6553,90.0,6.93,0.1,9,2,26.1
txPower_18,nrv2x,8,28323.0,45.0531,7.65503,90.0,16.57,2.6,8,2,26.0
txPower_18,nrv2x,11,28331.0,45.0522,7.65713,90.0,9.7,-0.7,11,2,25.4
txPower_18,nrv2x,5,28324.0,45.0522,7.65766,90.0,11.09,0.2,5,2,26.3
txPower_18,nrv2x,2,28369.0,45.0531,7.65781,270.0,20.81,0.0,2,2,26.2
txPower_18,nrv2x,18,28371.0,45.0527,7.65837,189.3,13.88,0.1,18,2,23.8
txPower_18,nrv2x,17,28373.0,45.0523,7.65711,90.0,11.09,0.3,17,2,24.1
txPower_18,nrv2x,14,28429.0,45.0524,7.65467,303.6,11.09,-0.6,14,2,25.7
txPower_18,nrv2x,2,28469.0,45.0531,7.65778,270.0,20.81,-1.2,2,2,26.3
txPower_18,nrv2x,18,28471.0,45.0527,7.65836,189.4,13.88,0.4,18,2,23.9
txPower_18,nrv2x,13,28474.0,45.0526,7.65435,170.5,15.25,0.2,13,2,25.2
txPower_18,nrv2x,1,28494.0,45.0531,7.65551,270.0,6.92,-1.4,1,2,26.4
txPower_18,nrv2x,16,28525.0,45.0531,7.65633,90.0,16.65,0.7,16,2,25.6
txPower_18,nrv2x,8,28523.0,45.0531,7.65507,90.0,16.64,0.3,8,2,26.2
txPower_18,nrv2x,18,28571.0,45.0527,7.65836,189.4,13.87,-1.5,18,2,24.0
txPower_18,nrv2x,2,28669.0,45.0531,7.65773,270.0,20.82,-0.7,2,2,26.5
txPower_18,nrv2x,18,28671.0,45.0527,7.65836,189.4,13.87,-0.1,18,2,24.1
txPower_18,nrv2x,12,28679.0,45.0531,7.65712,90.0,6.93,0.1,12,2,26.2
txPower_18,nrv2x,8,28723.0,45.0531,7.65511,90.0,16.64,-0.6,8,2,26.4
txPower_18,nrv2x,5,28724.0,45.0522,7.65772,90.0,11.1,0.7,5,2,26.7
txPower_18,nrv2x,6,28741.0,45.0531,7.65775,90.0,8.32,0.9,6,2,26.7
txPower_18,nrv2x,4,28742.0,45.0531,7.65522,90.0,5.54,0.9,4,2,26.6
txPower_18,nrv2x,18,28771.0,45.0527,7.65836,189.4,13.88,0.2,18,2,24.2
txPower_18,nrv2x,17,28773.0,45.0523,7.65717,90.0,11.09,-0.2,17,2,24.5
txPower_18,nrv2x,10,28682.0,45.0531,7.65552,90.0,6.92,0.3,10,2,25.8
txPower_18,nrv2x,13,28774.0,45.0525,7.65436,170.5,15.25,0.0,13,2,25.5
txPower_18,nrv2x,16,28825.0,45.0531,7.65639,90.0,16.65,-0.5,16,2,25.9
txPower_18,nrv2x,14,28829.0,45.0524,7.65463,303.6,11.09,-0.7,14,2,26.1
txPower_18,nrv2x,11,28831.0,45.0522,7.65719,90.0,9.71,1.6,11,2,25.9
txPower_18,nrv2x,19,28825.0,45.0532,7.65587,270.0,6.93,-0.2,19,2,24.2
txPower_18,nrv2x,2,28869.0,45.0531,7.65768,270.0,20.81,-0.2,2,2,26.7
txPower_18,nrv2x,8,28923.0,45.0531,7.65515,90.0,16.64,0.5,8,2,26.6
txPower_18,nrv2x,2,29069.0,45.0531,7.65763,270.0,20.82,0.8,2,2,26.9
txPower_18,nrv2x,18,29071.0,45.0526,7.65835,189.4,13.87,-1.3,18,2,24.5
txPower_18,nrv2x,13,29074.0,45.0525,7.65437,170.5,15.26,0.5,13,2,25.8
txPower_18,nrv2x,1,29094.0,45.0531,7.65546,270.0,6.92,-0.8,1,2,27.0
txPower_18,nrv2x,16,29125.0,45.0531,7.65646,90.0,16.65,-0.1,16,2,26.2
txPower_18,nrv2x,5,29124.0,45.0522,7.65777,90.0,11.09,-0.7,5,2,27.1
txPower_18,nrv2x,17,29173.0,45.0523,7.65722,90.0,11.1,0.2,17,2,24.9
txPower_18,nrv2x,8,29223.0,45.0531,7.65522,90.0,16.64,-1.7,8,2,26.9
txPower_18,nrv2x,14,29229.0,45.0524,7.65458,303.6,11.1,1.0,14,2,26.5
txPower_18,nrv2x,6,29241.0,45.0531,7.6578,90.0,8.32,0.9,6,2,27.2
txPower_18,nrv2x,2,29269.0,45.0531,7.65758,270.0,20.81,0.6,2,2,27.1
txPower_18,nrv2x,12,29279.0,45.0531,7.65717,90.0,6.92,-1.0,12,2,26.8
txPower_18,nrv2x,10,29282.0,45.0531,7.65557,90.0,6.92,-1.4,10,2,26.4
txPower_18,nrv2x,11,29331.0,45.0522,7.65725,90.0,9.71,0.1,11,2,26.4
txPower_18,nrv2x,18,29371.0,45.0526,7.65834,189.4,13.88,0.7,18,2,24.8
txPower_18,nrv2x,13,29374.0,45.0524,7.65438,170.5,15.26,0.9,13,2,26.1
txPower_18,nrv2x,16,29425.0,45.0531,7.65652,90.0,16.65,0.3,16,2,26.5
txPower_18,nrv2x,19,29425.0,45.0532,7.65582,270.0,6.92,-0.2,19,2,24.8
txPower_18,nrv2x,2,29469.0,45.0531,7.65752,270.0,20.81,-1.8,2,2,27.3
txPower_18,nrv2x,9,29493.0,45.0522,7.65541,90.0,6.93,-0.1,9,2,27.3
txPower_18,nrv2x,8,29523.0,45.0531,7.65528,90.0,16.64,-0.7,8,2,27.2
txPower_18,nrv2x,5,29524.0,45.0522,7.65783,90.0,11.1,0.8,5,2,27.5
txPower_18,nrv2x,4,29542.0,45.0531,7.65528,90.0,5.54,0.4,4,2,27.4
txPower_18,nrv2x,17,29573.0,45.0523,7.65728,90.0,11.1,0.8,17,2,25.3
txPower_18,nrv2x,14,29629.0,45.0524,7.65454,303.6,11.1,0.0,14,2,26.9
txPower_18,nrv2x,2,29669.0,45.0531,7.65747,270.0,20.81,0.8,2,2,27.5
txPower_18,nrv2x,18,29671.0,45.0526,7.65833,189.4,13.88,0.0,18,2,25.1
txPower_18,nrv2x,13,29674.0,45.0524,7.6544,162.3,15.26,0.7,13,2,26.4
txPower_18,nrv2x,1,29694.0,45.0531,7.65541,270.0,6.93,0.4,1,2,27.6
txPower_18,nrv2x,16,29725.0,45.0531,7.65658,90.0,16.64,-1.0,16,2,26.8
txPower_18,nrv2x,6,29741.0,45.0531,7.65785,90.0,8.32,-0.7,6,2,27.7
txPower_18,nrv2x,13,29774.0,45.0524,7.65441,147.6,15.26,-0.3,13,2,26.5
txPower_18,nrv2x,8,29823.0,45.0531,7.65534,90.0,16.64,-0.4,8,2,27.5
txPower_18,nrv2x,11,29831.0,45.0522,7.65731,90.0,9.71,1.4,11,2,26.9
txPower_18,nrv2x,2,29869.0,45.0531,7.65742,270.0,20.81,-1.7,2,2,27.7
txPower_18,nrv2x,12,29879.0,45.0531,7.65722,90.0,6.92,-1.0,12,2,27.4
txPower_18,nrv2x,13,29874.0,45.0524,7.65443,132.7,15.25,-1.6,13,2,26.6
txPower_18,nrv2x,10,29882.0,45.0531,7.65563,90.0,6.92,0.4,10,2,27.0
txPower_18,nrv2x,3,2006.0,45.0523,7.65783,270.0,6.19,2.1,3,2,0.0
txPower_18,nrv2x,5,2024.0,45.0522,7.65499,90.0,6.24,2.0,5,2,0.0
txPower_18,nrv2x,6,2041.0,45.0531,7.65497,90.0,6.39,3.5,6,2,0.0
txPower_18,nrv2x,1,2094.0,45.0532,7.6578,270.0,6.65,2.9,1,2,0.0
txPower_18,nrv2x,2,2169.0,45.0531,7.6546,236.9,6.64,3.7,2,2,0.0
txPower_18,nrv2x,9,2193.0,45.0531,7.6547,236.9,0.89,3.9,9,2,0.0
txPower_18,nrv2x,3,2206.0,45.0523,7.65782,270.0,6.79,2.3,3,2,0.2
txPower_18,nrv2x,5,2224.0,45.0522,7.65501,90.0,6.85,2.3,5,2,0.2
txPower_18,nrv2x,6,2241.0,45.0531,7.65499,90.0,7.01,3.8,6,2,0.2
txPower_18,nrv2x,1,2294.0,45.0532,7.65779,270.0,6.92,-0.4,1,2,0.2
txPower_18,nrv2x,8,2323.0,45.0523,7.65791,270.0,1.37,3.3,8,2,0.0
txPower_18,nrv2x,2,2369.0,45.053,7.65459,236.9,7.22,2.3,2,2,0.2
txPower_18,nrv2x,9,2393.0,45.0531,7.65469,236.9,1.63,3.4,9,2,0.2
txPower_18,nrv2x,3,2406.0,45.0523,7.6578,270.0,6.93,1.0,3,2,0.4
txPower_18,nrv2x,5,2424.0,45.0522,7.65503,90.0,7.4,2.3,5,2,0.4
txPower_18,nrv2x,6,2441.0,45.0531,7.65501,90.0,7.62,3.1,6,2,0.4
txPower_18,nrv2x,12,2479.0,45.0531,7.6549,90.0,1.91,3.6,12,2,0.0
txPower_18,nrv2x,1,2494.0,45.0532,7.65777,270.0,6.93,1.2,1,2,0.4
txPower_18,nrv2x,8,2523.0,45.0523,7.6579,270.0,2.07,3.1,8,2,0.2
txPower_18,nrv2x,2,2569.0,45.053,7.65457,236.9,7.84,2.2,2,2,0.4
txPower_18,nrv2x,9,2593.0,45.0531,7.65469,236.9,2.33,3.0,9,2,0.4
txPower_18,nrv2x,3,2606.0,45.0523,7.65778,270.0,6.92,0.5,3,2,0.6
txPower_18,nrv2x,5,2624.0,45.0522,7.65504,90.0,7.98,2.2,5,2,0.6
txPower_18,nrv2x,6,2641.0,45.0531,7.65503,90.0,8.21,2.6,6,2,0.6
txPower_18,nrv2x,12,2679.0,45.0531,7.6549,90.0,2.6,3.8,12,2,0.2
txPower_18,nrv2x,1,2694.0,45.0532,7.65775,270.0,6.93,-0.3,1,2,0.6
txPower_18,nrv2x,8,2723.0,45.0523,7.6579,270.0,2.78,3.5,8,2,0.4
txPower_18,nrv2x,14,2729.0,45.0523,7.65791,270.0,0.51,3.8,14,2,0.0
txPower_18,nrv2x,2,2769.0,45.053,7.65455,236.9,8.43,2.5,2,2,0.6
txPower_18,nrv2x,9,2793.0,45.0531,7.65468,236.9,2.98,2.9,9,2,0.6
txPower_18,nrv2x,3,2806.0,45.0523,7.65776,270.0,6.92,-0.1,3,2,0.8
txPower_18,nrv2x,5,2824.0,45.0522,7.65507,90.0,8.58,3.7,5,2,0.8
txPower_18,nrv2x,6,2841.0,45.0531,7.65505,90.0,8.31,-0.3,6,2,0.8
txPower_18,nrv2x,12,2879.0,45.0531,7.65491,90.0,3.27,2.6,12,2,0.4
txPower_18,nrv2x,10,2882.0,45.0523,7.65475,303.6,3.22,2.5,10,2,0.0
txPower_18,nrv2x,8,2923.0,45.0523,7.65789,270.0,3.41,2.6,8,2,0.6
txPower_18,nrv2x,14,2929.0,45.0523,7.65791,270.0,1.25,3.4,14,2,0.2
txPower_18,nrv2x,16,2925.0,45.0523,7.65478,303.6,1.11,3.7,16,2,0.0
txPower_18,nrv2x,11,2931.0,45.0522,7.65493,90.0,3.38,3.3,11,2,0.0
txPower_18,nrv2x,2,2969.0,45.053,7.65453,236.9,9.06,2.4,2,2,0.8
txPower_18,nrv2x,9,2993.0,45.0531,7.65468,236.9,3.45,-1.1,9,2,0.8
txPower_18,nrv2x,5,3024.0,45.0522,7.65509,90.0,9.18,3.9,5,2,1.0
txPower_18,nrv2x,6,3041.0,45.0531,7.65507,90.0,8.32,0.0,6,2,1.0
txPower_18,nrv2x,10,3082.0,45.0523,7.65474,303.6,3.84,3.7,10,2,0.2
txPower_18,nrv2x,12,3079.0,45.0531,7.65492,90.0,3.87,2.9,12,2,0.6
txPower_18,nrv2x,8,3123.0,45.0523,7.65788,270.0,3.99,2.9,8,2,0.8
txPower_18,nrv2x,16,3125.0,45.0523,7.65478,303.6,1.83,3.6,16,2,0.2
txPower_18,nrv2x,11,3131.0,45.0522,7.65494,90.0,4.03,3.6,11,2,0.2
txPower_18,nrv2x,14,3129.0,45.0523,7.6579,270.0,1.97,3.2,14,2,0.4
txPower_18,nrv2x,2,3169.0,45.053,7.65451,236.9,9.63,2.5,2,2,1.0
txPower_18,nrv2x,9,3193.0,45.0531,7.65467,236.9,3.46,1.4,9,2,1.0
txPower_18,nrv2x,5,3224.0,45.0522,7.65511,90.0,9.79,3.2,5,2,1.2
txPower_18,nrv2x,6,3241.0,45.0531,7.65509,90.0,8.32,0.0,6,2,1.2
txPower_18,nrv2x,13,3274.0,45.0532,7.65788,270.0,2.33,3.0,13,2,0.0
txPower_18,nrv2x,10,3282.0,45.0523,7.65473,303.6,4.43,3.7,10,2,0.4
txPower_18,nrv2x,1,3294.0,45.0532,7.6577,270.0,6.93,0.0,1,2,1.2
txPower_18,nrv2x,12,3279.0,45.0531,7.65493,90.0,4.46,2.1,12,2,0.8
txPower_18,nrv2x,16,3325.0,45.0523,7.65478,303.6,2.51,3.1,16,2,0.4
txPower_18,nrv2x,11,3331.0,45.0522,7.65495,90.0,4.64,2.4,11,2,0.4
txPower_18,nrv2x,8,3323.0,45.0523,7.65787,270.0,4.6,2.3,8,2,1.0
txPower_18,nrv2x,14,3329.0,45.0523,7.6579,270.0,2.67,3.7,14,2,0.6
txPower_18,nrv2x,2,3369.0,45.053,7.65449,236.9,10.27,2.3,2,2,1.2
txPower_18,nrv2x,9,3393.0,45.0531,7.65466,236.9,3.45,-0.2,9,2,1.2
txPower_18,nrv2x,3,3406.0,45.0523,7.65771,270.0,6.93,0.0,3,2,1.4
txPower_18,nrv2x,5,3424.0,45.0522,7.65514,90.0,10.39,3.4,5,2,1.4
txPower_18,nrv2x,13,3474.0,45.0532,7.65787,270.0,3.0,3.7,13,2,0.2
txPower_18,nrv2x,10,3482.0,45.0523,7.65472,303.6,5.01,2.6,10,2,0.6
txPower_18,nrv2x,12,3479.0,45.0531,7.65494,90.0,5.08,2.3,12,2,1.0
txPower_18,nrv2x,8,3523.0,45.0523,7.65786,270.0,5.16,2.3,8,2,1.2
txPower_18,nrv2x,16,3525.0,45.0523,7.65477,303.6,3.12,3.3,16,2,0.6
txPower_18,nrv2x,11,3531.0,45.0522,7.65497,90.0,5.22,2.0,11,2,0.6
txPower_18,nrv2x,14,3529.0,45.0523,7.65789,270.0,3.31,2.6,14,2,0.8
txPower_18,nrv2x,2,3569.0,45.053,7.65447,236.9,10.88,2.1,2,2,1.4
txPower_18,nrv2x,5,3624.0,45.0522,7.65516,90.0,11.03,2.0,5,2,1.6
txPower_18,nrv2x,12,3679.0,45.0531,7.65496,90.0,5.68,2.0,12,2,1.2
txPower_18,nrv2x,13,3674.0,45.0532,7.65787,270.0,3.61,2.7,13,2,0.4
txPower_18,nrv2x,10,3682.0,45.0523,7.65471,303.6,5.63,2.3,10,2,0.8
txPower_18,nrv2x,8,3723.0,45.0523,7.65784,270.0,5.75,3.5,8,2,1.4
txPower_18,nrv2x,16,3725.0,45.0523,7.65477,303.6,3.75,2.4,16,2,0.8
txPower_18,nrv2x,11,3731.0,45.0522,7.65498,90.0,5.8,3.6,11,2,0.8
txPower_18,nrv2x,6,3741.0,45.0531,7.65514,90.0,8.32,0.2,6,2,1.7
txPower_18,nrv2x,14,3729.0,45.0523,7.65788,270.0,3.88,2.5,14,2,1.0
txPower_18,nrv2x,2,3769.0,45.053,7.65444,236.9,11.49,3.7,2,2,1.6
txPower_18,nrv2x,5,3824.0,45.0522,7.65519,90.0,11.09,-1.0,5,2,1.8
txPower_18,nrv2x,12,3879.0,45.0531,7.65497,90.0,6.27,2.5,12,2,1.4
txPower_18,nrv2x,13,3874.0,45.0532,7.65786,270.0,4.2,3.2,13,2,0.6
txPower_18,nrv2x,10,3882.0,45.0523,7.6547,303.6,6.23,2.1,10,2,1.0
txPower_18,nrv2x,1,3894.0,45.0532,7.65765,270.0,6.93,1.5,1,2,1.8
txPower_18,nrv2x,16,3925.0,45.0523,7.65476,303.6,4.35,3.0,16,2,1.0
txPower_18,nrv2x,11,3931.0,45.0522,7.655,90.0,6.45,3.7,11,2,1.0
txPower_18,nrv2x,14,3929.0,45.0523,7.65787,270.0,4.46,3.8,14,2,1.2
txPower_18,nrv2x,8,3923.0,45.0523,7.65783,270.0,6.31,2.5,8,2,1.6
txPower_18,nrv2x,2,3969.0,45.053,7.65442,236.9,12.12,3.2,2,2,1.8
txPower_18,nrv2x,3,4006.0,45.0523,7.65766,270.0,6.93,-0.1,3,2,2.0
txPower_18,nrv2x,5,4024.0,45.0522,7.65522,90.0,11.09,-0.3,5,2,2.0
txPower_18,nrv2x,13,4074.0,45.0532,7.65784,270.0,4.8,2.4,13,2,0.8
txPower_18,nrv2x,12,4079.0,45.0531,7.65499,90.0,6.81,2.6,12,2,1.6
txPower_18,nrv2x,10,4082.0,45.0523,7.65469,303.6,6.81,2.3,10,2,1.2
txPower_18,nrv2x,16,4125.0,45.0523,7.65475,303.6,4.92,2.1,16,2,1.2
txPower_18,nrv2x,11,4131.0,45.0522,7.65501,90.0,7.08,2.0,11,2,1.2
txPower_18,nrv2x,14,4129.0,45.0523,7.65786,270.0,5.04,2.9,14,2,1.4
txPower_18,nrv2x,8,4123.0,45.0523,7.65781,270.0,6.92,2.7,8,2,1.8
txPower_18,nrv2x,2,4169.0,45.0529,7.65439,236.9,12.74,2.0,2,2,2.0
txPower_18,nrv2x,5,4224.0,45.0522,7.65525,90.0,11.09,-0.5,5,2,2.2
txPower_18,nrv2x,6,4241.0,45.0531,7.6552,90.0,8.32,0.5,6,2,2.2
txPower_18,nrv2x,13,4274.0,45.0532,7.65783,270.0,5.43,3.8,13,2,1.0
txPower_18,nrv2x,12,4279.0,45.0531,7.655,90.0,6.93,-0.3,12,2,1.8
txPower_18,nrv2x,10,4282.0,45.0523,7.65467,303.6,6.93,0.3,10,2,1.4
txPower_18,nrv2x,17,4273.0,45.0522,7.65492,90.0,1.67,3.6,17,2,0.0
txPower_18,nrv2x,16,4325.0,45.0523,7.65474,303.6,5.51,2.4,16,2,1.4
txPower_18,nrv2x,11,4331.0,45.0522,7.65503,90.0,7.68,3.9,11,2,1.4
txPower_18,nrv2x,14,4329.0,45.0523,7.65785,270.0,5.63,2.8,14,2,1.6
txPower_18,nrv2x,8,4323.0,45.0523,7.65779,270.0,7.53,2.9,8,2,2.0
txPower_18,nrv2x,2,4369.0,45.0529,7.65437,226.8,13.35,3.2,2,2,2.2
txPower_18,nrv2x,9,4393.0,45.0531,7.65462,236.9,3.45,0.0,9,2,2.2
txPower_18,nrv2x,2,4469.0,45.0529,7.65437,217.0,13.64,3.0,2,2,2.3
txPower_18,nrv2x,13,4474.0,45.0532,7.65782,270.0,6.02,3.1,13,2,1.2
txPower_18,nrv2x,12,4479.0,45.0531,7.65502,90.0,6.93,1.1,12,2,2.0
txPower_18,nrv2x,10,4482.0,45.0523,7.65466,303.6,6.93,1.3,10,2,1.6
txPower_18,nrv2x,17,4473.0,45.0522,7.65492,90.0,2.35,2.8,17,2,0.2
txPower_18,nrv2x,1,4494.0,45.0532,7.6576,270.0,6.92,0.6,1,2,2.4
txPower_18,nrv2x,16,4525.0,45.0523,7.65473,303.6,6.12,3.5,16,2,1.6
txPower_18,nrv2x,11,4531.0,45.0522,7.65505,90.0,8.3,3.2,11,2,1.6
txPower_18,nrv2x,14,4529.0,45.0523,7.65783,270.0,6.19,3.2,14,2,1.8
txPower_18,nrv2x,8,4523.0,45.0523,7.65777,270.0,8.11,2.4,8,2,2.2
txPower_18,nrv2x,2,4569.0,45.0529,7.65437,206.8,13.97,2.9,2,2,2.4
txPower_18,nrv2x,18,4571.0,45.0531,7.6549,90.0,2.68,3.8,18,2,0.0
txPower_18,nrv2x,3,4606.0,45.0523,7.65761,270.0,6.93,0.6,3,2,2.6
txPower_18,nrv2x,19,4625.0,45.0532,7.65789,270.0,0.47,3.9,19,2,0.0
txPower_18,nrv2x,5,4624.0,45.0522,7.6553,90.0,11.1,1.6,5,2,2.6
txPower_18,nrv2x,2,4669.0,45.0529,7.65436,196.8,14.27,2.1,2,2,2.5
txPower_18,nrv2x,13,4674.0,45.0532,7.6578,270.0,6.64,3.0,13,2,1.4
txPower_18,nrv2x,12,4679.0,45.0531,7.65504,90.0,6.92,-1.4,12,2,2.2
txPower_18,nrv2x,10,4682.0,45.0523,7.65464,303.6,6.93,0.6,10,2,1.8
txPower_18,nrv2x,17,4673.0,45.0522,7.65493,90.0,3.02,3.6,17,2,0.4
txPower_18,nrv2x,16,4725.0,45.0523,7.65472,303.6,6.72,3.7,16,2,1.8
txPower_18,nrv2x,11,4731.0,45.0522,7.65507,90.0,8.9,3.0,11,2,1.8
txPower_18,nrv2x,14,4729.0,45.0523,7.65781,270.0,6.79,3.7,14,2,2.0
txPower_18,nrv2x,8,4723.0,45.0523,7.65775,270.0,8.72,3.6,8,2,2.4
txPower_18,nrv2x,6,4741.0,45.0531,7.65525,90.0,8.31,-0.2,6,2,2.7
txPower_18,nrv2x,2,4769.0,45.0529,7.65436,191.3,14.58,2.8,2,2,2.6
txPower_18,nrv2x,18,4771.0,45.0531,7.65491,90.0,3.34,3.0,18,2,0.2
txPower_18,nrv2x,19,4825.0,45.0532,7.65789,270.0,1.23,3.3,19,2,0.2
txPower_18,nrv2x,2,4869.0,45.0529,7.65435,191.3,14.88,3.7,2,2,2.7
txPower_18,nrv2x,13,4874.0,45.0532,7.65778,270.0,7.27,2.6,13,2,1.6
txPower_18,nrv2x,10,4882.0,45.0524,7.65463,303.6,6.92,-1.2,10,2,2.0
txPower_18,nrv2x,17,4873.0,45.0522,7.65494,90.0,3.63,3.0,17,2,0.6
txPower_18,nrv2x,16,4925.0,45.0524,7.6547,303.6,6.66,-1.6,16,2,2.0
txPower_18,nrv2x,11,4931.0,45.0522,7.6551,90.0,9.54,2.4,11,2,2.0
txPower_18,nrv2x,14,4929.0,45.0523,7.6578,270.0,7.42,2.8,14,2,2.2
txPower_18,nrv2x,8,4923.0,45.0523,7.65773,270.0,9.31,3.9,8,2,2.6
txPower_18,nrv2x,2,4969.0,45.0529,7.65435,191.3,15.19,3.8,2,2,2.8
txPower_18,nrv2x,18,4971.0,45.0531,7.65492,90.0,3.96,3.8,18,2,0.4
txPower_18,nrv2x,5,5024.0,45.0522,7.65536,90.0,11.1,1.2,5,2,3.0
txPower_18,nrv2x,19,5025.0,45.0532,7.65788,270.0,1.95,3.1,19,2,0.4
txPower_18,nrv2x,2,5069.0,45.0528,7.65435,191.3,15.5,2.0,2,2,2.9
txPower_18,nrv2x,13,5074.0,45.0532,7.65777,270.0,7.88,2.3,13,2,1.8
txPower_18,nrv2x,17,5073.0,45.0522,7.65495,90.0,4.21,3.0,17,2,0.8
txPower_18,nrv2x,1,5094.0,45.0532,7.65754,270.0,6.92,0.1,1,2,3.0
txPower_18,nrv2x,16,5125.0,45.0524,7.65469,303.6,6.53,-1.0,16,2,2.2
txPower_18,nrv2x,8,5123.0,45.0523,7.65771,270.0,9.91,2.4,8,2,2.8
txPower_18,nrv2x,14,5129.0,45.0523,7.65778,270.0,7.99,3.3,14,2,2.4
txPower_18,nrv2x,11,5131.0,45.0522,7.65512,90.0,9.7,0.0,11,2,2.2
txPower_18,nrv2x,18,5171.0,45.0531,7.65493,90.0,4.56,2.3,18,2,0.6
txPower_18,nrv2x,3,5206.0,45.0523,7.65756,270.0,6.93,-0.5,3,2,3.2
txPower_18,nrv2x,6,5241.0,45.0531,7.6553,90.0,8.31,-0.6,6,2,3.2
txPower_18,nrv2x,19,5225.0,45.0532,7.65788,270.0,2.65,3.7,19,2,0.6
txPower_18,nrv2x,2,5269.0,45.0528,7.65434,191.3,16.1,2.0,2,2,3.1
