run_id,tech,vehicle_id,msg_seq,tx_t_s,rx_t_s,rx_ok,msg_type,tx_id,rx_id,cam_gdt_ms
txPower_18,nrv2x,veh12,21869,,21.8716,1,CAM,2,12.0,21869
txPower_18,nrv2x,veh12,21882,,21.8883,1,CAM,10,12.0,21882
txPower_18,nrv2x,veh12,21894,,21.9086,1,CAM,1,12.0,21894
txPower_18,nrv2x,veh12,21923,,21.9238,1,CAM,8,12.0,21923
txPower_18,nrv2x,veh12,21924,,21.9253,1,CAM,5,12.0,21924
txPower_18,nrv2x,veh12,21925,,21.9296,1,CAM,16,12.0,21925
txPower_18,nrv2x,veh12,21931,,21.9426,1,CAM,11,12.0,21931
txPower_18,nrv2x,veh12,21969,,21.9716,1,CAM,2,12.0,21969
txPower_18,nrv2x,veh12,21973,,21.9751,1,CAM,17,12.0,21973
txPower_18,nrv2x,veh12,21971,,21.9906,1,CAM,18,12.0,21971
txPower_18,nrv2x,veh12,21993,,21.9946,1,CAM,9,12.0,21993
txPower_18,nrv2x,veh12,22006,,22.0233,1,CAM,3,12.0,22006
txPower_18,nrv2x,veh12,22023,,22.0238,1,CAM,8,12.0,22023
txPower_18,nrv2x,veh12,22069,,22.0716,1,CAM,2,12.0,22069
txPower_18,nrv2x,veh12,22079,22.0793,,0,CAM,12,,22079
txPower_18,nrv2x,veh12,22074,,22.0818,1,CAM,13,12.0,22074
txPower_18,nrv2x,veh12,22082,,22.0883,1,CAM,10,12.0,22082
txPower_18,nrv2x,veh12,22131,,22.1426,1,CAM,11,12.0,22131
txPower_18,nrv2x,veh12,22169,,22.1716,1,CAM,2,12.0,22169
txPower_18,nrv2x,veh12,22173,,22.1926,1,CAM,17,12.0,22173
txPower_18,nrv2x,veh12,22225,,22.2296,1,CAM,16,12.0,22225
txPower_18,nrv2x,veh12,22225,,22.2306,1,CAM,19,12.0,22225
txPower_18,nrv2x,veh12,22229,,22.2311,1,CAM,14,12.0,22229
txPower_18,nrv2x,veh12,22241,,22.2443,1,CAM,6,12.0,22241
txPower_18,nrv2x,veh12,22269,,22.2716,1,CAM,2,12.0,22269
txPower_18,nrv2x,veh12,22271,,22.2906,1,CAM,18,12.0,22271
txPower_18,nrv2x,veh12,22323,,22.3238,1,CAM,8,12.0,22323
txPower_18,nrv2x,veh12,22331,,22.3426,1,CAM,11,12.0,22331
txPower_18,nrv2x,veh12,22369,,22.3716,1,CAM,2,12.0,22369
txPower_18,nrv2x,veh12,22374,,22.3818,1,CAM,13,12.0,22374
txPower_18,nrv2x,veh12,22373,,22.3926,1,CAM,17,12.0,22373
txPower_18,nrv2x,veh12,22494,,22.5086,1,CAM,1,12.0,22494
txPower_18,nrv2x,veh12,22525,,22.5266,1,CAM,16,12.0,22525
txPower_18,nrv2x,veh12,22542,,22.5506,1,CAM,4,12.0,22542
txPower_18,nrv2x,veh12,22531,,22.5516,1,CAM,11,12.0,22531
txPower_18,nrv2x,veh12,22569,,22.5716,1,CAM,2,12.0,22569
txPower_18,nrv2x,veh12,22571,,22.5888,1,CAM,18,12.0,22571
txPower_18,nrv2x,veh12,22573,,22.5926,1,CAM,17,12.0,22573
txPower_18,nrv2x,veh12,22593,,22.6103,1,CAM,9,12.0,22593
txPower_18,nrv2x,veh12,22606,,22.6233,1,CAM,3,12.0,22606
txPower_18,nrv2x,veh12,22623,,22.6238,1,CAM,8,12.0,22623
txPower_18,nrv2x,veh12,22629,,22.6311,1,CAM,14,12.0,22629
txPower_18,nrv2x,veh12,22679,22.6793,,0,CAM,12,,22679
txPower_18,nrv2x,veh12,22674,,22.6816,1,CAM,13,12.0,22674
txPower_18,nrv2x,veh12,22682,,22.6883,1,CAM,10,12.0,22682
txPower_18,nrv2x,veh12,22724,,22.7423,1,CAM,5,12.0,22724
txPower_18,nrv2x,veh12,22741,,22.7443,1,CAM,6,12.0,22741
txPower_18,nrv2x,veh12,22731,,22.7516,1,CAM,11,12.0,22731
txPower_18,nrv2x,veh12,22769,,22.7728,1,CAM,2,12.0,22769
txPower_18,nrv2x,veh12,22773,,22.7923,1,CAM,17,12.0,22773
txPower_18,nrv2x,veh12,22825,,22.8266,1,CAM,16,12.0,22825
txPower_18,nrv2x,veh12,22825,,22.8306,1,CAM,19,12.0,22825
txPower_18,nrv2x,veh12,22871,,22.8888,1,CAM,18,12.0,22871
txPower_18,nrv2x,veh12,22923,,22.9238,1,CAM,8,12.0,22923
txPower_18,nrv2x,veh12,22931,,22.9516,1,CAM,11,12.0,22931
txPower_18,nrv2x,veh12,22969,,22.9728,1,CAM,2,12.0,22969
txPower_18,nrv2x,veh12,22974,,22.9816,1,CAM,13,12.0,22974
txPower_18,nrv2x,veh12,22973,,22.9923,1,CAM,17,12.0,22973
txPower_18,nrv2x,veh12,23029,,23.0466,1,CAM,14,12.0,23029
txPower_18,nrv2x,veh12,23093,,23.1103,1,CAM,9,12.0,23093
txPower_18,nrv2x,veh12,23094,,23.1113,1,CAM,1,12.0,23094
txPower_18,nrv2x,veh12,23125,,23.1266,1,CAM,16,12.0,23125
txPower_18,nrv2x,veh12,23131,,23.1516,1,CAM,11,12.0,23131
txPower_18,nrv2x,veh12,23142,,23.1538,1,CAM,4,12.0,23142
txPower_18,nrv2x,veh12,23169,,23.1728,1,CAM,2,12.0,23169
txPower_18,nrv2x,veh12,23171,,23.1888,1,CAM,18,12.0,23171
txPower_18,nrv2x,veh12,23173,,23.1923,1,CAM,17,12.0,23173
txPower_18,nrv2x,veh12,23206,,23.2171,1,CAM,3,12.0,23206
txPower_18,nrv2x,veh12,23223,,23.2391,1,CAM,8,12.0,23223
txPower_18,nrv2x,veh12,23241,,23.2563,1,CAM,6,12.0,23241
txPower_18,nrv2x,veh12,23279,23.2793,,0,CAM,12,,23279
txPower_18,nrv2x,veh12,23274,,23.2816,1,CAM,13,12.0,23274
txPower_18,nrv2x,veh12,23282,,23.2846,1,CAM,10,12.0,23282
txPower_18,nrv2x,veh12,23293,,23.3131,1,CAM,9,12.0,23293
txPower_18,nrv2x,veh12,23331,,23.3516,1,CAM,11,12.0,23331
txPower_18,nrv2x,veh12,23342,,23.3538,1,CAM,4,12.0,23342
txPower_18,nrv2x,veh12,23369,,23.3728,1,CAM,2,12.0,23369
txPower_18,nrv2x,veh12,23373,,23.3923,1,CAM,17,12.0,23373
txPower_18,nrv2x,veh12,23425,,23.4266,1,CAM,16,12.0,23425
txPower_18,nrv2x,veh12,23425,,23.4311,1,CAM,19,12.0,23425
txPower_18,nrv2x,veh12,23423,,23.4391,1,CAM,8,12.0,23423
txPower_18,nrv2x,veh12,23429,,23.4466,1,CAM,14,12.0,23429
txPower_18,nrv2x,veh12,23469,,23.4728,1,CAM,2,12.0,23469
txPower_18,nrv2x,veh12,23471,,23.4888,1,CAM,18,12.0,23471
txPower_18,nrv2x,veh12,23493,,23.5131,1,CAM,9,12.0,23493
txPower_18,nrv2x,veh12,23523,,23.5391,1,CAM,8,12.0,23523
txPower_18,nrv2x,veh12,23524,,23.5423,1,CAM,5,12.0,23524
txPower_18,nrv2x,veh12,23542,,23.5573,1,CAM,4,12.0,23542
txPower_18,nrv2x,veh12,23569,,23.5728,1,CAM,2,12.0,23569
txPower_18,nrv2x,veh12,23574,,23.5816,1,CAM,13,12.0,23574
txPower_18,nrv2x,veh12,23573,,23.5923,1,CAM,17,12.0,23573
txPower_18,nrv2x,veh12,23623,,23.6391,1,CAM,8,12.0,23623
txPower_18,nrv2x,veh12,23669,,23.6728,1,CAM,2,12.0,23669
txPower_18,nrv2x,veh12,23674,,23.6798,1,CAM,13,12.0,23674
txPower_18,nrv2x,veh12,23671,,23.6888,1,CAM,18,12.0,23671
txPower_18,nrv2x,veh12,23694,,23.7113,1,CAM,1,12.0,23694
txPower_18,nrv2x,veh12,23693,,23.7131,1,CAM,9,12.0,23693
txPower_18,nrv2x,veh12,23725,,23.7266,1,CAM,16,12.0,23725
txPower_18,nrv2x,veh12,23723,,23.7391,1,CAM,8,12.0,23723
txPower_18,nrv2x,veh12,23741,,23.7538,1,CAM,6,12.0,23741
txPower_18,nrv2x,veh12,23742,,23.7573,1,CAM,4,12.0,23742
txPower_18,nrv2x,veh12,23769,,23.7728,1,CAM,2,12.0,23769
txPower_18,nrv2x,veh12,23774,,23.7798,1,CAM,13,12.0,23774
txPower_18,nrv2x,veh12,23771,,23.7888,1,CAM,18,12.0,23771
txPower_18,nrv2x,veh12,23793,,23.8131,1,CAM,9,12.0,23793
txPower_18,nrv2x,veh12,23806,,23.8168,1,CAM,3,12.0,23806
txPower_18,nrv2x,veh12,23831,,23.8321,1,CAM,11,12.0,23831
txPower_18,nrv2x,veh12,23829,,23.8466,1,CAM,14,12.0,23829
txPower_18,nrv2x,veh12,23823,,23.8473,1,CAM,8,12.0,23823
txPower_18,nrv2x,veh12,23869,,23.8728,1,CAM,2,12.0,23869
txPower_18,nrv2x,veh12,23879,23.8793,,0,CAM,12,,23879
txPower_18,nrv2x,veh12,23874,,23.8798,1,CAM,13,12.0,23874
txPower_18,nrv2x,veh12,23871,,23.8856,1,CAM,18,12.0,23871
txPower_18,nrv2x,veh12,23882,,23.9008,1,CAM,10,12.0,23882
txPower_18,nrv2x,veh12,23893,,23.9098,1,CAM,9,12.0,23893
txPower_18,nrv2x,veh12,23923,,23.9333,1,CAM,8,12.0,23923
txPower_18,nrv2x,veh12,23942,,23.9573,1,CAM,4,12.0,23942
txPower_18,nrv2x,veh12,23974,,23.9798,1,CAM,13,12.0,23974
txPower_18,nrv2x,veh12,23971,,23.9856,1,CAM,18,12.0,23971
txPower_18,nrv2x,veh12,23969,,23.9871,1,CAM,2,12.0,23969
txPower_18,nrv2x,veh12,23973,,23.9933,1,CAM,17,12.0,23973
txPower_18,nrv2x,veh12,23993,,24.0098,1,CAM,9,12.0,23993
txPower_18,nrv2x,veh12,24025,,24.0258,1,CAM,16,12.0,24025
txPower_18,nrv2x,veh12,24025,,24.0311,1,CAM,19,12.0,24025
txPower_18,nrv2x,veh12,24074,,24.0798,1,CAM,13,12.0,24074
txPower_18,nrv2x,veh12,24071,,24.0856,1,CAM,18,12.0,24071
txPower_18,nrv2x,veh12,24093,,24.1098,1,CAM,9,12.0,24093
txPower_18,nrv2x,veh12,24142,,24.1573,1,CAM,4,12.0,24142
txPower_18,nrv2x,veh12,24174,,24.1773,1,CAM,13,12.0,24174
txPower_18,nrv2x,veh12,24171,,24.1856,1,CAM,18,12.0,24171
txPower_18,nrv2x,veh12,24169,,24.1871,1,CAM,2,12.0,24169
txPower_18,nrv2x,veh12,24223,,24.2333,1,CAM,8,12.0,24223
txPower_18,nrv2x,veh12,24229,,24.2381,1,CAM,14,12.0,24229
txPower_18,nrv2x,veh12,24241,,24.2538,1,CAM,6,12.0,24241
txPower_18,nrv2x,veh12,24271,,24.2856,1,CAM,18,12.0,24271
txPower_18,nrv2x,veh12,24294,,24.3008,1,CAM,1,12.0,24294
txPower_18,nrv2x,veh12,24324,,24.3251,1,CAM,5,12.0,24324
txPower_18,nrv2x,veh12,24325,,24.3258,1,CAM,16,12.0,24325
txPower_18,nrv2x,veh12,24331,,24.3321,1,CAM,11,12.0,24331
txPower_18,nrv2x,veh12,24342,,24.3528,1,CAM,4,12.0,24342
txPower_18,nrv2x,veh12,24369,,24.3871,1,CAM,2,12.0,24369
txPower_18,nrv2x,veh12,24373,,24.3933,1,CAM,17,12.0,24373
txPower_18,nrv2x,veh12,24406,,24.4168,1,CAM,3,12.0,24406
txPower_18,nrv2x,veh12,24474,,24.4773,1,CAM,13,12.0,24474
txPower_18,nrv2x,veh12,24479,24.4793,,0,CAM,12,,24479
txPower_18,nrv2x,veh12,24482,,24.5008,1,CAM,10,12.0,24482
txPower_18,nrv2x,veh12,24524,,24.5251,1,CAM,5,12.0,24524
txPower_18,nrv2x,veh12,24523,,24.5333,1,CAM,8,12.0,24523
txPower_18,nrv2x,veh12,24542,,24.5528,1,CAM,4,12.0,24542
txPower_18,nrv2x,veh12,24571,,24.5856,1,CAM,18,12.0,24571
txPower_18,nrv2x,veh12,24569,,24.5871,1,CAM,2,12.0,24569
txPower_18,nrv2x,veh12,24625,,24.6278,1,CAM,19,12.0,24625
txPower_18,nrv2x,veh12,24625,,24.6343,1,CAM,16,12.0,24625
txPower_18,nrv2x,veh12,24629,,24.6381,1,CAM,14,12.0,24629
txPower_18,nrv2x,veh12,24693,,24.7098,1,CAM,9,12.0,24693
txPower_18,nrv2x,veh12,24724,,24.7251,1,CAM,5,12.0,24724
txPower_18,nrv2x,veh12,24741,,24.7481,1,CAM,6,12.0,24741
txPower_18,nrv2x,veh12,24742,,24.7528,1,CAM,4,12.0,24742
txPower_18,nrv2x,veh12,24774,,24.7773,1,CAM,13,12.0,24774
txPower_18,nrv2x,veh12,24769,,24.7871,1,CAM,2,12.0,24769
txPower_18,nrv2x,veh12,24773,,24.7933,1,CAM,17,12.0,24773
txPower_18,nrv2x,veh12,24831,,24.8321,1,CAM,11,12.0,24831
txPower_18,nrv2x,veh12,24823,,24.8333,1,CAM,8,12.0,24823
txPower_18,nrv2x,veh12,24871,,24.8856,1,CAM,18,12.0,24871
txPower_18,nrv2x,veh12,24894,,24.9006,1,CAM,1,12.0,24894
txPower_18,nrv2x,veh12,24924,,24.9251,1,CAM,5,12.0,24924
txPower_18,nrv2x,veh12,24923,,24.9333,1,CAM,8,12.0,24923
txPower_18,nrv2x,veh12,24925,,24.9343,1,CAM,16,12.0,24925
txPower_18,nrv2x,veh12,24969,,24.9871,1,CAM,2,12.0,24969
txPower_18,nrv2x,veh12,25006,,25.0206,1,CAM,3,12.0,25006
txPower_18,nrv2x,veh12,25023,,25.0333,1,CAM,8,12.0,25023
txPower_18,nrv2x,veh12,25029,,25.0403,1,CAM,14,12.0,25029
txPower_18,nrv2x,veh12,25079,25.0793,,0,CAM,12,,25079
txPower_18,nrv2x,veh12,25069,,25.0871,1,CAM,2,12.0,25069
txPower_18,nrv2x,veh12,25074,,25.0896,1,CAM,13,12.0,25074
txPower_18,nrv2x,veh12,25082,,25.0963,1,CAM,10,12.0,25082
txPower_18,nrv2x,veh12,25124,,25.1251,1,CAM,5,12.0,25124
txPower_18,nrv2x,veh12,25123,,25.1333,1,CAM,8,12.0,25123
txPower_18,nrv2x,veh12,25173,,25.1828,1,CAM,17,12.0,25173
txPower_18,nrv2x,veh12,25171,,25.1838,1,CAM,18,12.0,25171
txPower_18,nrv2x,veh12,25169,,25.1851,1,CAM,2,12.0,25169
txPower_18,nrv2x,veh12,25225,,25.2278,1,CAM,19,12.0,25225
txPower_18,nrv2x,veh12,25225,,25.2383,1,CAM,16,12.0,25225
txPower_18,nrv2x,veh12,25223,,25.2421,1,CAM,8,12.0,25223
txPower_18,nrv2x,veh12,25241,,25.2571,1,CAM,6,12.0,25241
txPower_18,nrv2x,veh12,25269,,25.2851,1,CAM,2,12.0,25269
txPower_18,nrv2x,veh12,25293,,25.3081,1,CAM,9,12.0,25293
txPower_18,nrv2x,veh12,25324,,25.3251,1,CAM,5,12.0,25324
txPower_18,nrv2x,veh12,25323,,25.3421,1,CAM,8,12.0,25323
txPower_18,nrv2x,veh12,25331,,25.3503,1,CAM,11,12.0,25331
txPower_18,nrv2x,veh12,25369,,25.3851,1,CAM,2,12.0,25369
txPower_18,nrv2x,veh12,25429,,25.4408,1,CAM,14,12.0,25429
txPower_18,nrv2x,veh12,25423,,25.4421,1,CAM,8,12.0,25423
txPower_18,nrv2x,veh12,25471,,25.4838,1,CAM,18,12.0,25471
txPower_18,nrv2x,veh12,25469,,25.4851,1,CAM,2,12.0,25469
txPower_18,nrv2x,veh12,25374,,25.4931,1,CAM,13,12.0,25374
txPower_18,nrv2x,veh12,25494,,25.5006,1,CAM,1,12.0,25494
txPower_18,nrv2x,veh12,25524,,25.5251,1,CAM,5,12.0,25524
txPower_18,nrv2x,veh12,25525,,25.5383,1,CAM,16,12.0,25525
txPower_18,nrv2x,veh12,25542,,25.5533,1,CAM,4,12.0,25542
txPower_18,nrv2x,veh12,25573,,25.5828,1,CAM,17,12.0,25573
txPower_18,nrv2x,veh12,25606,,25.6206,1,CAM,3,12.0,25606
txPower_18,nrv2x,veh12,25623,,25.6421,1,CAM,8,12.0,25623
txPower_18,nrv2x,veh12,25679,25.6793,,0,CAM,12,,25679
txPower_18,nrv2x,veh12,25669,,25.6851,1,CAM,2,12.0,25669
txPower_18,nrv2x,veh12,25674,,25.6986,1,CAM,13,12.0,25674
txPower_18,nrv2x,veh12,25682,,25.7066,1,CAM,10,12.0,25682
txPower_18,nrv2x,veh12,25724,,25.7416,1,CAM,5,12.0,25724
txPower_18,nrv2x,veh12,25741,,25.7571,1,CAM,6,12.0,25741
txPower_18,nrv2x,veh12,25771,,25.7838,1,CAM,18,12.0,25771
txPower_18,nrv2x,veh12,25825,,25.8383,1,CAM,16,12.0,25825
txPower_18,nrv2x,veh12,25829,,25.8408,1,CAM,14,12.0,25829
txPower_18,nrv2x,veh12,25823,,25.8421,1,CAM,8,12.0,25823
txPower_18,nrv2x,veh12,25825,,25.8456,1,CAM,19,12.0,25825
txPower_18,nrv2x,veh12,25831,,25.8503,1,CAM,11,12.0,25831
txPower_18,nrv2x,veh12,25869,,25.8851,1,CAM,2,12.0,25869
txPower_18,nrv2x,veh12,25874,,25.8931,1,CAM,13,12.0,25874
txPower_18,nrv2x,veh12,25893,,25.9111,1,CAM,9,12.0,25893
txPower_18,nrv2x,veh12,25924,,25.9416,1,CAM,5,12.0,25924
txPower_18,nrv2x,veh12,25973,,25.9871,1,CAM,17,12.0,25973
txPower_18,nrv2x,veh12,25974,,25.9886,1,CAM,13,12.0,25974
txPower_18,nrv2x,veh12,26023,,26.0421,1,CAM,8,12.0,26023
txPower_18,nrv2x,veh12,26071,,26.0838,1,CAM,18,12.0,26071
txPower_18,nrv2x,veh12,26069,,26.0851,1,CAM,2,12.0,26069
txPower_18,nrv2x,veh12,26074,,26.0886,1,CAM,13,12.0,26074
txPower_18,nrv2x,veh12,26094,,26.0996,1,CAM,1,12.0,26094
txPower_18,nrv2x,veh12,26125,,26.1316,1,CAM,16,12.0,26125
txPower_18,nrv2x,veh12,26124,,26.1416,1,CAM,5,12.0,26124
txPower_18,nrv2x,veh12,26174,,26.1886,1,CAM,13,12.0,26174
txPower_18,nrv2x,veh12,26206,,26.2138,1,CAM,3,12.0,26206
txPower_18,nrv2x,veh12,26223,,26.2421,1,CAM,8,12.0,26223
txPower_18,nrv2x,veh12,26229,,26.2433,1,CAM,14,12.0,26229
txPower_18,nrv2x,veh12,26241,,26.2571,1,CAM,6,12.0,26241
txPower_18,nrv2x,veh12,26279,26.2793,,0,CAM,12,,26279
txPower_18,nrv2x,veh12,26271,,26.2838,1,CAM,18,12.0,26271
txPower_18,nrv2x,veh12,26269,,26.2851,1,CAM,2,12.0,26269
txPower_18,nrv2x,veh12,26282,,26.2866,1,CAM,10,12.0,26282
txPower_18,nrv2x,veh12,26274,,26.2886,1,CAM,13,12.0,26274
txPower_18,nrv2x,veh12,26324,,26.3416,1,CAM,5,12.0,26324
txPower_18,nrv2x,veh12,26331,,26.3503,1,CAM,11,12.0,26331
txPower_18,nrv2x,veh12,26342,,26.3533,1,CAM,4,12.0,26342
txPower_18,nrv2x,veh12,26371,,26.3838,1,CAM,18,12.0,26371
txPower_18,nrv2x,veh12,26369,,26.3871,1,CAM,2,12.0,26369
txPower_18,nrv2x,veh12,26373,,26.3871,1,CAM,17,12.0,26373
txPower_18,nrv2x,veh12,26374,,26.3886,1,CAM,13,12.0,26374
txPower_18,nrv2x,veh12,26425,,26.4298,1,CAM,19,12.0,26425
txPower_18,nrv2x,veh12,26425,,26.4316,1,CAM,16,12.0,26425
txPower_18,nrv2x,veh12,26423,,26.4356,1,CAM,8,12.0,26423
txPower_18,nrv2x,veh12,26471,,26.4838,1,CAM,18,12.0,26471
txPower_18,nrv2x,veh12,26469,,26.4871,1,CAM,2,12.0,26469
txPower_18,nrv2x,veh12,26493,,26.5016,1,CAM,9,12.0,26493
txPower_18,nrv2x,veh12,26524,,26.5416,1,CAM,5,12.0,26524
txPower_18,nrv2x,veh12,26571,,26.5858,1,CAM,18,12.0,26571
txPower_18,nrv2x,veh12,26569,,26.5871,1,CAM,2,12.0,26569
txPower_18,nrv2x,veh12,26623,,26.6356,1,CAM,8,12.0,26623
txPower_18,nrv2x,veh12,26629,,26.6433,1,CAM,14,12.0,26629
txPower_18,nrv2x,veh12,26671,,26.6858,1,CAM,18,12.0,26671
txPower_18,nrv2x,veh12,26669,,26.6871,1,CAM,2,12.0,26669
txPower_18,nrv2x,veh12,26694,,26.6996,1,CAM,1,12.0,26694
txPower_18,nrv2x,veh12,26725,,26.7268,1,CAM,16,12.0,26725
txPower_18,nrv2x,veh12,26724,,26.7401,1,CAM,5,12.0,26724
txPower_18,nrv2x,veh12,26741,,26.7518,1,CAM,6,12.0,26741
txPower_18,nrv2x,veh12,26771,,26.7858,1,CAM,18,12.0,26771
txPower_18,nrv2x,veh12,26769,,26.7871,1,CAM,2,12.0,26769
txPower_18,nrv2x,veh12,26773,,26.7878,1,CAM,17,12.0,26773
txPower_18,nrv2x,veh12,26806,,26.8138,1,CAM,3,12.0,26806
txPower_18,nrv2x,veh12,26823,,26.8356,1,CAM,8,12.0,26823
txPower_18,nrv2x,veh12,26831,,26.8503,1,CAM,11,12.0,26831
txPower_18,nrv2x,veh12,26879,26.8793,,0,CAM,12,,26879
txPower_18,nrv2x,veh12,26871,,26.8858,1,CAM,18,12.0,26871
txPower_18,nrv2x,veh12,26882,,26.8946,1,CAM,10,12.0,26882
txPower_18,nrv2x,veh12,26929,,26.9403,1,CAM,14,12.0,26929
txPower_18,nrv2x,veh12,26971,,26.9858,1,CAM,18,12.0,26971
txPower_18,nrv2x,veh12,26969,,26.9871,1,CAM,2,12.0,26969
txPower_18,nrv2x,veh12,26974,,26.9923,1,CAM,13,12.0,26974
txPower_18,nrv2x,veh12,27025,,27.0268,1,CAM,16,12.0,27025
txPower_18,nrv2x,veh12,27025,,27.0298,1,CAM,19,12.0,27025
txPower_18,nrv2x,veh12,27023,,27.0356,1,CAM,8,12.0,27023
txPower_18,nrv2x,veh12,27029,,27.0561,1,CAM,14,12.0,27029
txPower_18,nrv2x,veh12,27093,,27.1038,1,CAM,9,12.0,27093
txPower_18,nrv2x,veh12,27124,,27.1401,1,CAM,5,12.0,27124
txPower_18,nrv2x,veh12,27129,,27.1403,1,CAM,14,12.0,27129
txPower_18,nrv2x,veh12,27142,,27.1448,1,CAM,4,12.0,27142
txPower_18,nrv2x,veh12,27169,,27.1828,1,CAM,2,12.0,27169
txPower_18,nrv2x,veh12,27173,,27.1878,1,CAM,17,12.0,27173
txPower_18,nrv2x,veh12,27223,,27.2356,1,CAM,8,12.0,27223
txPower_18,nrv2x,veh12,27241,,27.2518,1,CAM,6,12.0,27241
txPower_18,nrv2x,veh12,27229,,27.2561,1,CAM,14,12.0,27229
txPower_18,nrv2x,veh12,27271,,27.2858,1,CAM,18,12.0,27271
txPower_18,nrv2x,veh12,27294,,27.3116,1,CAM,1,12.0,27294
txPower_18,nrv2x,veh12,27325,,27.3268,1,CAM,16,12.0,27325
txPower_18,nrv2x,veh12,27323,,27.3356,1,CAM,8,12.0,27323
txPower_18,nrv2x,veh12,27331,,27.3488,1,CAM,11,12.0,27331
txPower_18,nrv2x,veh12,27329,,27.3561,1,CAM,14,12.0,27329
txPower_18,nrv2x,veh12,27369,,27.3828,1,CAM,2,12.0,27369
txPower_18,nrv2x,veh12,27406,,27.4123,1,CAM,3,12.0,27406
txPower_18,nrv2x,veh12,27423,,27.4356,1,CAM,8,12.0,27423
txPower_18,nrv2x,veh12,27429,,27.4423,1,CAM,14,12.0,27429
txPower_18,nrv2x,veh12,27479,27.4793,,0,CAM,12,,27479
txPower_18,nrv2x,veh12,27482,,27.4946,1,CAM,10,12.0,27482
txPower_18,nrv2x,veh12,27523,,27.5356,1,CAM,8,12.0,27523
txPower_18,nrv2x,veh12,27524,,27.5401,1,CAM,5,12.0,27524
txPower_18,nrv2x,veh12,27529,,27.5423,1,CAM,14,12.0,27529
txPower_18,nrv2x,veh12,27569,,27.5828,1,CAM,2,12.0,27569
txPower_18,nrv2x,veh12,27571,,27.5846,1,CAM,18,12.0,27571
txPower_18,nrv2x,veh12,27573,,27.5878,1,CAM,17,12.0,27573
txPower_18,nrv2x,veh12,27574,,27.5951,1,CAM,13,12.0,27574
txPower_18,nrv2x,veh12,27625,,27.6268,1,CAM,16,12.0,27625
txPower_18,nrv2x,veh12,27623,,27.6356,1,CAM,8,12.0,27623
txPower_18,nrv2x,veh12,27625,,27.6401,1,CAM,19,12.0,27625
txPower_18,nrv2x,veh12,27629,,27.6423,1,CAM,14,12.0,27629
txPower_18,nrv2x,veh12,27674,,27.6951,1,CAM,13,12.0,27674
txPower_18,nrv2x,veh12,27693,,27.7038,1,CAM,9,12.0,27693
txPower_18,nrv2x,veh12,27723,,27.7356,1,CAM,8,12.0,27723
txPower_18,nrv2x,veh12,27741,,27.7483,1,CAM,6,12.0,27741
txPower_18,nrv2x,veh12,27769,,27.7828,1,CAM,2,12.0,27769
txPower_18,nrv2x,veh12,27774,,27.7951,1,CAM,13,12.0,27774
txPower_18,nrv2x,veh12,27823,,27.8336,1,CAM,8,12.0,27823
txPower_18,nrv2x,veh12,27831,,27.8363,1,CAM,11,12.0,27831
txPower_18,nrv2x,veh12,27869,,27.8828,1,CAM,2,12.0,27869
txPower_18,nrv2x,veh12,27871,,27.8846,1,CAM,18,12.0,27871
txPower_18,nrv2x,veh12,27874,,27.9093,1,CAM,13,12.0,27874
txPower_18,nrv2x,veh12,27894,,27.9116,1,CAM,1,12.0,27894
txPower_18,nrv2x,veh12,27925,,27.9296,1,CAM,16,12.0,27925
txPower_18,nrv2x,veh12,27923,,27.9336,1,CAM,8,12.0,27923
txPower_18,nrv2x,veh12,27924,,27.9403,1,CAM,5,12.0,27924
txPower_18,nrv2x,veh12,27942,,27.9493,1,CAM,4,12.0,27942
txPower_18,nrv2x,veh12,27969,,27.9828,1,CAM,2,12.0,27969
txPower_18,nrv2x,veh12,27973,,27.9876,1,CAM,17,12.0,27973
txPower_18,nrv2x,veh12,28006,,28.0123,1,CAM,3,12.0,28006
txPower_18,nrv2x,veh12,28029,,28.0423,1,CAM,14,12.0,28029
txPower_18,nrv2x,veh12,28079,28.0793,,0,CAM,12,,28079
txPower_18,nrv2x,veh12,28069,,28.0828,1,CAM,2,12.0,28069
txPower_18,nrv2x,veh12,28082,,28.0923,1,CAM,10,12.0,28082
txPower_18,nrv2x,veh12,28123,,28.1336,1,CAM,8,12.0,28123
txPower_18,nrv2x,veh12,28169,,28.1828,1,CAM,2,12.0,28169
txPower_18,nrv2x,veh12,28171,,28.1846,1,CAM,18,12.0,28171
txPower_18,nrv2x,veh12,28074,,28.2093,1,CAM,13,12.0,28074
txPower_18,nrv2x,veh12,28225,,28.2296,1,CAM,16,12.0,28225
txPower_18,nrv2x,veh12,28225,,28.2386,1,CAM,19,12.0,28225
txPower_18,nrv2x,veh12,28241,,28.2483,1,CAM,6,12.0,28241
txPower_18,nrv2x,veh12,28269,,28.2828,1,CAM,2,12.0,28269
txPower_18,nrv2x,veh12,28271,,28.2846,1,CAM,18,12.0,28271
txPower_18,nrv2x,veh12,28293,,28.2943,1,CAM,9,12.0,28293
txPower_18,nrv2x,veh12,28323,,28.3336,1,CAM,8,12.0,28323
txPower_18,nrv2x,veh12,28331,,28.3363,1,CAM,11,12.0,28331
txPower_18,nrv2x,veh12,28324,,28.3403,1,CAM,5,12.0,28324
txPower_18,nrv2x,veh12,28369,,28.3828,1,CAM,2,12.0,28369
txPower_18,nrv2x,veh12,28371,,28.3846,1,CAM,18,12.0,28371
