time_s,vehicle_id,msg_type,tx_id,sinr_dB,snr_dB,rssi_dBm,rsrp_dBm,pkt_size,distance_m,rx_ok
20.9886,veh12,CAM,11,42.5883,nan,nan,-78.6302,120.0000,49.9354,1
21.0051,veh12,CAM,9,34.2384,nan,nan,-86.9801,293.0000,136.0885,1
21.0871,veh12,CAM,4,20.8850,nan,nan,-100.3334,120.0000,221.6797,1
21.1271,veh12,CAM,2,27.5903,nan,nan,-93.6282,120.0000,160.8784,1
21.1436,veh12,CAM,5,12.1069,nan,nan,-109.1116,120.0000,272.4951,1
21.1531,veh12,CAM,3,19.0027,nan,nan,-102.2157,120.0000,312.6065,1
21.2531,veh12,CAM,3,19.0777,nan,nan,-102.1408,120.0000,309.9220,1
21.2748,veh12,CAM,7,28.1445,nan,nan,-93.0739,265.0000,183.3942,1
21.2801,veh12,CAM,10,34.6078,nan,nan,-82.6002,120.0000,95.4937,1
21.3358,veh12,CAM,6,24.4545,nan,nan,-96.7640,293.0000,202.8975,1
21.3436,veh12,CAM,5,11.9408,nan,nan,-109.2777,120.0000,277.7951,1
21.3531,veh12,CAM,3,19.1526,nan,nan,-102.0658,120.0000,307.2682,1
21.3796,veh12,CAM,8,13.0504,nan,nan,-98.3561,120.0000,160.3904,1
21.3801,veh12,CAM,11,42.6287,nan,nan,-82.6002,120.0000,48.1408,1
21.4051,veh12,CAM,9,29.6461,nan,nan,-91.5724,293.0000,134.8892,1
21.4436,veh12,CAM,5,11.9282,nan,nan,-109.2902,120.0000,278.1960,1
21.4531,veh12,CAM,3,19.2276,nan,nan,-101.9909,120.0000,304.6305,1
21.5358,veh12,CAM,6,24.4989,nan,nan,-96.7196,293.0000,201.8660,1
21.5436,veh12,CAM,5,11.9152,nan,nan,-109.3033,120.0000,278.6130,1
21.5531,veh12,CAM,3,19.3024,nan,nan,-101.9160,120.0000,302.0144,1
21.5791,veh12,CAM,10,34.5786,nan,nan,-86.6398,120.0000,95.9537,1
21.6436,veh12,CAM,5,11.9017,nan,nan,-109.3168,120.0000,279.0461,1
21.6531,veh12,CAM,3,19.3772,nan,nan,-101.8412,120.0000,299.4335,1
21.6601,veh12,CAM,11,42.6448,nan,nan,-78.5737,120.0000,48.3773,1
21.7358,veh12,CAM,6,24.5381,nan,nan,-96.6804,293.0000,200.9509,1
21.7436,veh12,CAM,5,11.8877,nan,nan,-109.3308,120.0000,279.4952,1
21.7531,veh12,CAM,3,19.4520,nan,nan,-101.7665,120.0000,296.8706,1
21.7748,veh12,CAM,7,28.2887,nan,nan,-92.9298,265.0000,180.3762,1
21.8051,veh12,CAM,9,29.7286,nan,nan,-91.4899,305.0000,133.6114,1
21.8436,veh12,CAM,5,11.8733,nan,nan,-109.3452,120.0000,279.9602,1
21.8791,veh12,CAM,10,34.5427,nan,nan,-86.6758,120.0000,96.3459,1
21.8796,veh12,CAM,8,19.6305,nan,nan,-98.2505,120.0000,157.3477,1
21.8801,veh12,CAM,11,42.6344,nan,nan,-78.5841,120.0000,49.6436,1
21.9358,veh12,CAM,6,24.5721,nan,nan,-96.6463,293.0000,200.1683,1
21.9378,veh12,CAM,3,19.5861,nan,nan,-101.6324,120.0000,292.0406,1
22.0416,veh12,CAM,5,14.1939,nan,nan,-107.0246,120.0000,280.9376,1
22.0846,veh12,CAM,4,13.5111,nan,nan,-107.7074,120.0000,207.8019,1
22.1261,veh12,CAM,2,29.2947,nan,nan,-91.9238,120.0000,146.7837,1
