run,gap_ms
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,600
bad,36
bad,1200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,200
bad,100
bad,100
bad,100
bad,200
bad,200
bad,100
bad,1300
bad,2400
bad,500
bad,200
bad,100
bad,200
bad,1500
bad,600
bad,1200
bad,400
bad,400
bad,400
bad,1200
bad,600
bad,600
bad,1100
bad,100
bad,200
bad,100
bad,400
bad,200
bad,400
bad,200
bad,2000
bad,2000
bad,1000
bad,1000
bad,1000
bad,700
bad,400
bad,5000
bad,3000
bad,36
bad,1000
bad,164
bad,600
bad,1200
bad,36
bad,1000
bad,164
bad,836
bad,200
bad,164
bad,236
bad,200
bad,164
bad,36
bad,564
bad,36
bad,600
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,100
bad,100
bad,100
bad,200
bad,200
bad,100
bad,100
bad,100
bad,100
bad,600
bad,1200
bad,600
bad,600
bad,600
bad,400
bad,100
bad,100
bad,100
bad,100
bad,300
bad,100
bad,100
bad,600
bad,600
bad,600
bad,1200
bad,600
bad,200
bad,400
bad,600
bad,1200
bad,600
bad,600
bad,900
bad,200
bad,200
bad,400
bad,1400
bad,1000
bad,2000
vbad,600
vbad,600
vbad,600
vbad,1200
vbad,1200
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,2400
vbad,1900
vbad,4400
vbad,600
vbad,1800
vbad,1200
vbad,13236
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,1800
vbad,600
vbad,1200
vbad,600
vbad,600
vbad,600
vbad,1800
vbad,600
vbad,1200
vbad,36
vbad,564
vbad,1800
vbad,36
vbad,564
vbad,600
vbad,36
vbad,600
vbad,600
vbad,1164
vbad,1836
vbad,1736
vbad,1000
vbad,1000
vbad,464
vbad,536
vbad,664
vbad,336
vbad,264
vbad,600
vbad,136
vbad,300
vbad,164
vbad,36
vbad,200
vbad,200
vbad,164
vbad,36
vbad,400
vbad,200
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,1200
vbad,3000
vbad,1164
vbad,3636
vbad,1800
vbad,4400
vbad,100
vbad,400
vbad,200
vbad,200
vbad,200
vbad,200
vbad,200
vbad,200
vbad,200
vbad,600
vbad,600
vbad,600
vbad,600
vbad,1200
vbad,10036
vbad,200
vbad,2400
vbad,600
vbad,1200
vbad,1200
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,3600
vbad,28200
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,500
vbad,200
vbad,400
vbad,200
vbad,200
vbad,5400
vbad,600
vbad,1200
vbad,1200
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,36
vbad,564
vbad,600
vbad,600
vbad,600
vbad,36
vbad,564
vbad,36
vbad,564
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,8136
vbad,1200
vbad,2400
vbad,600
vbad,600
vbad,600
vbad,1136
vbad,1000
vbad,1000
vbad,300
vbad,200
vbad,200
vbad,200
vbad,200
vbad,400
vbad,200
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,564
vbad,36
vbad,564
vbad,36
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,564
vbad,36
vbad,600
vbad,600
vbad,564
vbad,36
vbad,564
vbad,36
vbad,600
vbad,564
vbad,36
vbad,564
vbad,600
vbad,36
vbad,1764
vbad,1200
vbad,600
vbad,1836
vbad,2400
vbad,600
vbad,3100
vbad,100
vbad,300
vbad,9300
vbad,1200
vbad,1800
vbad,9036
vbad,11400
vbad,2400
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,400
vbad,200
vbad,400
vbad,400
vbad,200
vbad,200
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,1800
vbad,600
vbad,2400
vbad,600
vbad,1800
vbad,600
vbad,600
vbad,600
vbad,1200
vbad,600
vbad,600
vbad,600
vbad,600
vbad,36
vbad,1200
vbad,1200
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,1200
vbad,600
vbad,1200
vbad,1764
vbad,600
vbad,600
vbad,1200
vbad,600
vbad,600
vbad,600
vbad,19836
vbad,1600
vbad,400
vbad,100
vbad,100
vbad,100
vbad,300
vbad,200
vbad,600
vbad,1200
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,2000
vbad,500
vbad,200
vbad,200
vbad,200
vbad,600
vbad,200
vbad,200
vbad,600
vbad,600
vbad,9600
vbad,600
vbad,1636
vbad,164
vbad,36
vbad,564
vbad,6600
vbad,36
vbad,2400
vbad,600
vbad,1200
vbad,10200
vbad,15000
vbad,3000
vbad,1000
vbad,100
vbad,100
vbad,200
vbad,100
vbad,100
vbad,100
vbad,100
vbad,200
vbad,200
vbad,200
vbad,200
vbad,200
vbad,200
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,500
vbad,200
vbad,200
vbad,1136
vbad,200
vbad,200
vbad,600
vbad,100
vbad,100
vbad,100
vbad,100
vbad,100
vbad,100
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,3000
vbad,464
vbad,1236
vbad,1764
vbad,600
vbad,1800
vbad,600
vbad,600
vbad,6636
vbad,600
vbad,2400
vbad,22200
vbad,1800
vbad,600
vbad,400
vbad,100
vbad,100
vbad,300
vbad,100
vbad,100
vbad,100
vbad,200
vbad,200
vbad,200
vbad,200
vbad,200
vbad,200
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,200
vbad,200
vbad,200
vbad,600
vbad,2400
vbad,600
vbad,3600
vbad,600
vbad,600
vbad,2400
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,1200
vbad,600
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,1164
vbad,36
vbad,564
vbad,36
vbad,564
vbad,600
vbad,36
vbad,564
vbad,36
vbad,564
vbad,600
vbad,600
vbad,36
vbad,564
vbad,600
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,600
vbad,36
vbad,564
vbad,600
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,600
vbad,564
vbad,36
vbad,600
vbad,564
vbad,36
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,1800
vbad,600
vbad,700
vbad,100
vbad,100
vbad,100
vbad,100
vbad,200
vbad,100
vbad,100
vbad,100
vbad,100
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,4500
vbad,1000
vbad,3000
vbad,500
vbad,100
vbad,100
vbad,200
vbad,200
vbad,100
vbad,400
vbad,400
vbad,200
vbad,1200
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,2000
vbad,500
vbad,400
vbad,200
vbad,200
vbad,200
vbad,200
vbad,600
vbad,336
vbad,264
vbad,336
vbad,100
vbad,100
vbad,64
vbad,36
vbad,100
vbad,100
vbad,100
vbad,264
vbad,600
vbad,136
vbad,464
vbad,536
vbad,64
vbad,600
vbad,336
vbad,264
vbad,600
vbad,136
vbad,464
vbad,536
vbad,64
vbad,600
vbad,336
vbad,264
vbad,600
vbad,136
vbad,464
vbad,536
vbad,64
vbad,600
vbad,336
vbad,264
vbad,600
vbad,136
vbad,300
vbad,164
vbad,36
vbad,200
vbad,200
vbad,164
vbad,36
vbad,400
vbad,164
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,600
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,600
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,100
vbad,100
vbad,100
vbad,100
vbad,100
vbad,200
vbad,100
vbad,100
vbad,100
vbad,100
vbad,1200
vbad,600
vbad,600
vbad,600
vbad,1000
vbad,100
vbad,100
vbad,100
vbad,100
vbad,100
vbad,100
vbad,100
vbad,100
vbad,100
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,200
vbad,200
vbad,200
vbad,200
vbad,200
vbad,200
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,400
vbad,100
vbad,100
vbad,100
vbad,100
vbad,100
vbad,100
vbad,100
vbad,100
vbad,200
vbad,200
vbad,200
vbad,200
vbad,200
vbad,200
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,1000
vbad,600
vbad,1200
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,1336
vbad,2000
vbad,1000
vbad,300
vbad,200
vbad,200
vbad,400
vbad,200
vbad,200
vbad,200
vbad,600
vbad,600
vbad,1200
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,636
vbad,2964
vbad,600
vbad,1200
vbad,1800
vbad,6000
vbad,36
vbad,564
vbad,600
vbad,636
vbad,600
vbad,600
vbad,2400
vbad,1800
vbad,1200
vbad,800
vbad,100
vbad,100
vbad,300
vbad,100
vbad,100
vbad,100
vbad,100
vbad,600
vbad,600
vbad,1200
vbad,600
vbad,1100
vbad,100
vbad,600
vbad,100
vbad,200
vbad,200
vbad,200
vbad,200
vbad,200
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,1200
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,6636
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,1200
vbad,600
vbad,1200
vbad,600
vbad,1800
vbad,600
vbad,1200
vbad,3600
vbad,28500
vbad,2764
vbad,1200
vbad,4800
vbad,4200
vbad,2436
vbad,1200
vbad,1800
vbad,1200
vbad,1800
vbad,600
vbad,600
vbad,1200
vbad,600
vbad,3000
vbad,600
vbad,600
vbad,12636
vbad,600
vbad,4200
vbad,600
vbad,1200
vbad,564
vbad,600
vbad,1000
vbad,1000
vbad,464
vbad,536
vbad,64
vbad,600
vbad,336
vbad,1000
vbad,1000
vbad,1000
vbad,864
vbad,136
vbad,300
vbad,200
vbad,200
vbad,200
vbad,200
vbad,400
vbad,200
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,564
vbad,36
vbad,600
vbad,600
vbad,600
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,564
vbad,36
vbad,600
vbad,1200
vbad,1164
vbad,600
vbad,600
vbad,3636
vbad,600
vbad,3000
vbad,13800
vbad,1800
vbad,4200
vbad,600
vbad,600
vbad,600
vbad,36
vbad,564
vbad,36
vbad,564
vbad,600
vbad,600
vbad,600
vbad,36
vbad,564
vbad,36
vbad,1764
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,36
vbad,564
vbad,636
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,600
vbad,1800
vbad,600
vbad,1400
vbad,500
vbad,5900
