Frame Cars_Data PathLoss RSSI
107 "[{'vehId': 'veh12', 'x_coor': -91.57358729991671, 'y_coor': -95.63100157954526, 'z_coor': -18.166824340820312, 'angle': np.float64(-5.5206081894920835), 'velocity': 16.090499687357084}, {'vehId': 'veh14', 'x_coor': 316.40683955567755, 'y_coor': -83.30655101918416, 'z_coor': 12.631007194519043, 'angle': np.float64(-5.615462485869889), 'velocity': 6.097726674748137}, {'vehId': 'veh7', 'x_coor': -229.92339354014211, 'y_coor': 221.20023920781193, 'z_coor': 16.349836349487305, 'angle': np.float64(-7.109906591370482), 'velocity': 16.539883336050654}, {'vehId': 'veh9', 'x_coor': -134.91345494382892, 'y_coor': 118.05276946910408, 'z_coor': 10.643383026123047, 'angle': np.float64(-7.110249170528317), 'velocity': 17.983711973133328}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh7': 0, 'veh9': np.float32(-78.78061)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh7': np.float32(-77.79344), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh7': 0, 'veh9': np.float32(-58.78061)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh7': np.float32(-57.79344), 'veh9': 0}}"
108 "[{'vehId': 'veh12', 'x_coor': -103.2077986967044, 'y_coor': -107.44432662665122, 'z_coor': 5.0, 'angle': np.float64(-5.4861315278700005), 'velocity': 16.465312530472154}, {'vehId': 'veh14', 'x_coor': 311.2737804129309, 'y_coor': -87.35424716231532, 'z_coor': 12.761894226074219, 'angle': np.float64(-5.615462485869889), 'velocity': 6.613940869641975}, {'vehId': 'veh7', 'x_coor': -241.2143168607993, 'y_coor': 233.46648742231582, 'z_coor': 15.159849166870117, 'angle': np.float64(-7.10996229977871), 'velocity': 16.675145263502593}, {'vehId': 'veh9', 'x_coor': -146.905159023763, 'y_coor': 131.0878352729303, 'z_coor': 11.7080717086792, 'angle': np.float64(-7.110249170528322), 'velocity': 17.646421361735854}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh7': 0, 'veh9': np.float32(-81.89335)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh7': np.float32(-80.87701), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh7': 0, 'veh9': np.float32(-61.89335)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh7': np.float32(-60.877007), 'veh9': 0}}"
109 "[{'vehId': 'veh12', 'x_coor': -114.37986354609302, 'y_coor': -118.93619122333746, 'z_coor': 5.329575538635254, 'angle': np.float64(-5.478270083627135), 'velocity': 16.016789669705766}, {'vehId': 'veh14', 'x_coor': 306.70164302938355, 'y_coor': -90.95962600923576, 'z_coor': 12.756550788879395, 'angle': np.float64(-5.615462485869889), 'velocity': 5.891193820626959}, {'vehId': 'veh7', 'x_coor': -252.16289145056152, 'y_coor': 245.3608143696373, 'z_coor': 14.005946159362793, 'angle': np.float64(-7.10996229977871), 'velocity': 16.16954313900623}, {'vehId': 'veh9', 'x_coor': -158.50214767751496, 'y_coor': 143.68072073084522, 'z_coor': 12.576566696166992, 'angle': np.float64(-7.108758724333875), 'velocity': 17.045827909533696}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh7': -200, 'veh9': np.float32(-115.764915)}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh7': 0, 'veh9': np.float32(-103.25728)}, 'veh9': {'veh12': np.float32(-115.76519), 'veh14': -200, 'veh7': np.float32(-103.25531), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh7': -180, 'veh9': np.float32(-95.764915)}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh7': 0, 'veh9': np.float32(-83.25728)}, 'veh9': {'veh12': np.float32(-95.76519), 'veh14': -180, 'veh7': np.float32(-83.25531), 'veh9': 0}}"
110 "[{'vehId': 'veh12', 'x_coor': -125.37329781759377, 'y_coor': -130.91696435263594, 'z_coor': 5.791175365447998, 'angle': np.float64(-5.454837602003468), 'velocity': 16.2488596267991}, {'vehId': 'veh14', 'x_coor': 301.5220059400461, 'y_coor': -95.22800622787267, 'z_coor': 12.62979507446289, 'angle': np.float64(-5.592019425788578), 'velocity': 6.659790657551512}, {'vehId': 'veh16', 'x_coor': 385.6692738958164, 'y_coor': 222.06113715991967, 'z_coor': 8.0, 'angle': np.float64(-5.826811726965278), 'velocity': 17.433486000000002}, {'vehId': 'veh7', 'x_coor': -263.4123261885169, 'y_coor': 257.58199016277786, 'z_coor': 13.60677719116211, 'angle': np.float64(-7.109962299778699), 'velocity': 16.613872316757433}, {'vehId': 'veh9', 'x_coor': -170.73366034712043, 'y_coor': 156.95367576391385, 'z_coor': 13.278233528137207, 'angle': np.float64(-7.109504702407617), 'velocity': 18.03818604063505}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': -200, 'veh7': -200, 'veh9': np.float32(-112.0906)}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh16': {'veh12': -200, 'veh14': -200, 'veh16': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': 0, 'veh9': np.float32(-100.22487)}, 'veh9': {'veh12': np.float32(-112.09072), 'veh14': -200, 'veh16': -200, 'veh7': np.float32(-99.673195), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh16': -180, 'veh7': -180, 'veh9': np.float32(-92.0906)}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh16': -180, 'veh7': -180, 'veh9': -180}, 'veh16': {'veh12': -180, 'veh14': -180, 'veh16': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh7': 0, 'veh9': np.float32(-80.22487)}, 'veh9': {'veh12': np.float32(-92.09072), 'veh14': -180, 'veh16': -180, 'veh7': np.float32(-79.673195), 'veh9': 0}}"
111 "[{'vehId': 'veh12', 'x_coor': -136.9414467774568, 'y_coor': -143.5480091934851, 'z_coor': 5.421126842498779, 'angle': np.float64(-5.451602588316118), 'velocity': 17.115977752347685}, {'vehId': 'veh14', 'x_coor': 296.377495993493, 'y_coor': -99.61870721717574, 'z_coor': 12.759966850280762, 'angle': np.float64(-5.571310507304416), 'velocity': 6.736571412694193}, {'vehId': 'veh16', 'x_coor': 370.0300883954746, 'y_coor': 214.38323144782726, 'z_coor': 8.491870880126953, 'angle': np.float64(-5.826811726965278), 'velocity': 17.41205307579922}, {'vehId': 'veh7', 'x_coor': -274.56633074790386, 'y_coor': 269.6994923922754, 'z_coor': 13.21492862701416, 'angle': np.float64(-7.1099622997787115), 'velocity': 16.472935030677572}, {'vehId': 'veh9', 'x_coor': -182.48937510202967, 'y_coor': 169.71314227385665, 'z_coor': 14.10346794128418, 'angle': np.float64(-7.109504702407621), 'velocity': 17.35295369447937}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': np.float32(-112.124115), 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh16': {'veh12': np.float32(-112.124214), 'veh14': -200, 'veh16': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': 0, 'veh9': np.float32(-90.62109)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': np.float32(-90.54698), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh16': np.float32(-92.124115), 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh16': -180, 'veh7': -180, 'veh9': -180}, 'veh16': {'veh12': np.float32(-92.124214), 'veh14': -180, 'veh16': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh7': 0, 'veh9': np.float32(-70.62109)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh7': np.float32(-70.54698), 'veh9': 0}}"
112 "[{'vehId': 'veh12', 'x_coor': -148.08003541290097, 'y_coor': -155.7856863331287, 'z_coor': 5.559139728546143, 'angle': np.float64(-5.450804460727212), 'velocity': 16.536222238418855}, {'vehId': 'veh14', 'x_coor': 291.3906986096778, 'y_coor': -103.99183658362773, 'z_coor': 12.899697303771973, 'angle': np.float64(-5.5632567783395634), 'velocity': 6.6371472945879395}, {'vehId': 'veh16', 'x_coor': 354.5236051626816, 'y_coor': 206.77047462075814, 'z_coor': 9.250199317932129, 'angle': np.float64(-5.826811726965278), 'velocity': 17.26430759853075}, {'vehId': 'veh7', 'x_coor': -285.6232034952395, 'y_coor': 281.7076704620025, 'z_coor': 13.002310752868652, 'angle': np.float64(-7.109722474332956), 'velocity': 16.66306590053554}, {'vehId': 'veh9', 'x_coor': -194.22425945042858, 'y_coor': 182.4499997906587, 'z_coor': 14.927238464355469, 'angle': np.float64(-7.109504702407605), 'velocity': 17.322205323397945}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': np.float32(-134.82785), 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh16': {'veh12': np.float32(-134.81955), 'veh14': -200, 'veh16': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': 0, 'veh9': np.float32(-82.65036)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': np.float32(-80.25853), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh16': np.float32(-114.82785), 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh16': -180, 'veh7': -180, 'veh9': -180}, 'veh16': {'veh12': np.float32(-114.81955), 'veh14': -180, 'veh16': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh7': 0, 'veh9': np.float32(-62.65036)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh7': np.float32(-60.25853), 'veh9': 0}}"
113 "[{'vehId': 'veh12', 'x_coor': -159.1323627978331, 'y_coor': -167.92859048420274, 'z_coor': 7.539195537567139, 'angle': np.float64(-5.450804460727207), 'velocity': 16.408159765181342}, {'vehId': 'veh14', 'x_coor': 286.45231833743134, 'y_coor': -107.98715475590745, 'z_coor': 13.287282943725586, 'angle': np.float64(-5.6149475171041345), 'velocity': 6.551203384108394}, {'vehId': 'veh16', 'x_coor': 339.00797608921033, 'y_coor': 199.10926899017716, 'z_coor': 9.26335620880127, 'angle': np.float64(-5.823412182665725), 'velocity': 17.293918356526145}, {'vehId': 'veh7', 'x_coor': -296.7506680401981, 'y_coor': 293.757596196852, 'z_coor': 13.252459526062012, 'angle': np.float64(-7.108278462448229), 'velocity': 16.32491658250637}, {'vehId': 'veh9', 'x_coor': -206.05835141031463, 'y_coor': 195.29453567689154, 'z_coor': 15.75797176361084, 'angle': np.float64(-7.109504702407602), 'velocity': 17.46864857454581}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': np.float32(-145.54338), 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': np.float32(-121.76674), 'veh7': -200, 'veh9': -200}, 'veh16': {'veh12': np.float32(-145.53156), 'veh14': np.float32(-121.75583), 'veh16': 0, 'veh7': -200, 'veh9': np.float32(-110.62145)}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': 0, 'veh9': np.float32(-82.50174)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': np.float32(-110.62141), 'veh7': np.float32(-80.082886), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh16': np.float32(-125.54338), 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh16': np.float32(-101.76674), 'veh7': -180, 'veh9': -180}, 'veh16': {'veh12': np.float32(-125.531555), 'veh14': np.float32(-101.75583), 'veh16': 0, 'veh7': -180, 'veh9': np.float32(-90.62145)}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh7': 0, 'veh9': np.float32(-62.50174)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh16': np.float32(-90.62141), 'veh7': np.float32(-60.082886), 'veh9': 0}}"
114 "[{'vehId': 'veh12', 'x_coor': -170.6631027392604, 'y_coor': -180.5971140469955, 'z_coor': 9.64861011505127, 'angle': np.float64(-5.450804460727207), 'velocity': 17.11840561542122}, {'vehId': 'veh14', 'x_coor': 281.7007507321936, 'y_coor': -110.83719861086618, 'z_coor': 13.563758850097656, 'angle': np.float64(-5.7476328973039585), 'velocity': 5.650436720366143}, {'vehId': 'veh16', 'x_coor': 324.45613566727917, 'y_coor': 191.9036889651701, 'z_coor': 9.26909351348877, 'angle': np.float64(-5.823412182665734), 'velocity': 16.228624761238198}, {'vehId': 'veh7', 'x_coor': -307.56184875353586, 'y_coor': 305.4882655196392, 'z_coor': 13.057615280151367, 'angle': np.float64(-7.110082915808259), 'velocity': 15.842191423217983}, {'vehId': 'veh9', 'x_coor': -218.23311212425605, 'y_coor': 208.50882803042373, 'z_coor': 16.61261749267578, 'angle': np.float64(-7.109504702407605), 'velocity': 17.971519666395913}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': np.float32(-115.98605), 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh16': {'veh12': np.float32(-115.985985), 'veh14': -200, 'veh16': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': 0, 'veh9': np.float32(-79.36049)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': np.float32(-78.71688), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh16': np.float32(-95.98605), 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh16': -180, 'veh7': -180, 'veh9': -180}, 'veh16': {'veh12': np.float32(-95.985985), 'veh14': -180, 'veh16': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh7': 0, 'veh9': np.float32(-59.36049)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh7': np.float32(-58.71688), 'veh9': 0}}"
115 "[{'vehId': 'veh12', 'x_coor': -182.01530481820285, 'y_coor': -193.06948271173064, 'z_coor': 10.420530319213867, 'angle': np.float64(-5.450804460727207), 'velocity': 16.85335033161028}, {'vehId': 'veh14', 'x_coor': 276.61425977284085, 'y_coor': -114.06627269876421, 'z_coor': 13.877004623413086, 'angle': np.float64(-5.71173474572862), 'velocity': 5.95599540588215}, {'vehId': 'veh16', 'x_coor': 309.0535135010011, 'y_coor': 184.27683054753652, 'z_coor': 9.022482872009277, 'angle': np.float64(-5.823412182665734), 'velocity': 17.177440669218512}, {'vehId': 'veh7', 'x_coor': -319.02557895814243, 'y_coor': 317.945262917656, 'z_coor': 13.0, 'angle': np.float64(-7.110082915808259), 'velocity': 16.811752780501948}, {'vehId': 'veh9', 'x_coor': -229.63288014569864, 'y_coor': 220.88463088201968, 'z_coor': 16.380455017089844, 'angle': np.float64(-7.109867325082952), 'velocity': 16.829498670550826}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': np.float32(-115.98169), 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh16': {'veh12': np.float32(-115.98155), 'veh14': -200, 'veh16': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': 0, 'veh9': np.float32(-80.481064)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': np.float32(-80.48227), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh16': np.float32(-95.98169), 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh16': -180, 'veh7': -180, 'veh9': -180}, 'veh16': {'veh12': np.float32(-95.98155), 'veh14': -180, 'veh16': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh7': 0, 'veh9': np.float32(-60.481064)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh7': np.float32(-60.48227), 'veh9': 0}}"
116 "[{'vehId': 'veh12', 'x_coor': -193.10689372892423, 'y_coor': -205.25524673433853, 'z_coor': 9.30582046508789, 'angle': np.float64(-5.450820928350706), 'velocity': 16.466243201959156}, {'vehId': 'veh14', 'x_coor': 271.68907586430026, 'y_coor': -119.05996519699497, 'z_coor': 14.226576805114746, 'angle': np.float64(-5.475019871194626), 'velocity': 6.867752504043765}, {'vehId': 'veh16', 'x_coor': 293.4920214705565, 'y_coor': 176.57130513750735, 'z_coor': 9.22667407989502, 'angle': np.float64(-5.823412182665725), 'velocity': 17.354616843274297}, {'vehId': 'veh17', 'x_coor': 239.74531334160082, 'y_coor': -288.04853591272064, 'z_coor': 14.719757080078125, 'angle': np.float64(-7.051485498639049), 'velocity': 12.30654}, {'vehId': 'veh9', 'x_coor': -241.3556453829784, 'y_coor': 233.6200240892124, 'z_coor': 15.144954681396484, 'angle': np.float64(-7.10996229977871), 'velocity': 17.312916549875233}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': np.float32(-116.26195), 'veh17': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh9': -200}, 'veh16': {'veh12': np.float32(-116.26182), 'veh14': np.float32(-115.26787), 'veh16': 0, 'veh17': -200, 'veh9': -200}, 'veh17': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': 0, 'veh9': -200}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh16': np.float32(-96.26195), 'veh17': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh16': -180, 'veh17': -180, 'veh9': -180}, 'veh16': {'veh12': np.float32(-96.26182), 'veh14': np.float32(-95.26787), 'veh16': 0, 'veh17': -180, 'veh9': -180}, 'veh17': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh17': 0, 'veh9': -180}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh17': -180, 'veh9': 0}}"
117 "[{'vehId': 'veh12', 'x_coor': -204.0224465873232, 'y_coor': -217.24968680076088, 'z_coor': 9.037576675415039, 'angle': np.float64(-5.450524521149131), 'velocity': 16.20644570845107}, {'vehId': 'veh14', 'x_coor': 267.0124427405921, 'y_coor': -123.6741675387118, 'z_coor': 14.405338287353516, 'angle': np.float64(-5.50450665168865), 'velocity': 6.566837968139462}, {'vehId': 'veh16', 'x_coor': 278.35264599200383, 'y_coor': 169.07479759094747, 'z_coor': 9.469073295593262, 'angle': np.float64(-5.823412182665734), 'velocity': 16.883860504039067}, {'vehId': 'veh17', 'x_coor': 231.19194482864742, 'y_coor': -279.78276853954964, 'z_coor': 15.494014739990234, 'angle': np.float64(-7.0514854986390505), 'velocity': 11.903385877775923}, {'vehId': 'veh9', 'x_coor': -252.8814211480551, 'y_coor': 246.14141161298437, 'z_coor': 13.976737976074219, 'angle': np.float64(-7.10996229977871), 'velocity': 17.02199011533318}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': np.float32(-117.341415), 'veh17': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh9': -200}, 'veh16': {'veh12': -200, 'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh9': -200}, 'veh17': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': 0, 'veh9': -200}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh16': np.float32(-97.341415), 'veh17': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh16': -180, 'veh17': -180, 'veh9': -180}, 'veh16': {'veh12': -180, 'veh14': -180, 'veh16': 0, 'veh17': -180, 'veh9': -180}, 'veh17': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh17': 0, 'veh9': -180}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh17': -180, 'veh9': 0}}"
118 "[{'vehId': 'veh12', 'x_coor': -215.50345651132713, 'y_coor': -230.02908631187302, 'z_coor': 8.338781356811523, 'angle': np.float64(-5.444319288222068), 'velocity': 17.167255383962043}, {'vehId': 'veh14', 'x_coor': 262.84154210621904, 'y_coor': -127.54167734151451, 'z_coor': 14.417885780334473, 'angle': np.float64(-5.539802312275984), 'velocity': 5.691257471891604}, {'vehId': 'veh16', 'x_coor': 262.97917852170264, 'y_coor': 161.46320085569874, 'z_coor': 10.0, 'angle': np.float64(-5.823560008326608), 'velocity': 17.144560686888607}, {'vehId': 'veh17', 'x_coor': 222.961360480142, 'y_coor': -271.8289319350612, 'z_coor': 16.48161506652832, 'angle': np.float64(-7.0514854986390665), 'velocity': 11.454179876790345}, {'vehId': 'veh9', 'x_coor': -264.3855794589741, 'y_coor': 258.63931433830965, 'z_coor': 13.572587966918945, 'angle': np.float64(-7.10996229977871), 'velocity': 16.990064100243913}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh9': -200}, 'veh16': {'veh12': -200, 'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh9': -200}, 'veh17': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': 0, 'veh9': np.float32(-142.55473)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': np.float32(-142.5638), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh16': -180, 'veh17': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh16': -180, 'veh17': -180, 'veh9': -180}, 'veh16': {'veh12': -180, 'veh14': -180, 'veh16': 0, 'veh17': -180, 'veh9': -180}, 'veh17': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh17': 0, 'veh9': np.float32(-122.55473)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh17': np.float32(-122.5638), 'veh9': 0}}"
119 "[{'vehId': 'veh12', 'x_coor': -226.4045998228615, 'y_coor': -242.16304198546953, 'z_coor': 7.76814079284668, 'angle': np.float64(-5.444319288222068), 'velocity': 16.300195927451576}, {'vehId': 'veh14', 'x_coor': 257.6127287638074, 'y_coor': -131.79395107624168, 'z_coor': 14.254776954650879, 'angle': np.float64(-5.600423912476531), 'velocity': 6.736609682019353}, {'vehId': 'veh16', 'x_coor': 247.46071022781604, 'y_coor': 153.78692982006208, 'z_coor': 10.0, 'angle': np.float64(-5.823823708478182), 'velocity': 17.303111099725093}, {'vehId': 'veh17', 'x_coor': 214.9345163074491, 'y_coor': -264.07198488295035, 'z_coor': 17.444766998291016, 'angle': np.float64(-7.051485498639049), 'velocity': 11.170642703356185}, {'vehId': 'veh9', 'x_coor': -276.3317821152722, 'y_coor': 271.61744578437356, 'z_coor': 13.152907371520996, 'angle': np.float64(-7.10996229977871), 'velocity': 17.64290297468921}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh17': np.float32(-112.9456), 'veh9': -200}, 'veh16': {'veh12': -200, 'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh9': -200}, 'veh17': {'veh12': -200, 'veh14': np.float32(-112.9454), 'veh16': -200, 'veh17': 0, 'veh9': np.float32(-124.440315)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': np.float32(-124.44244), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh16': -180, 'veh17': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh16': -180, 'veh17': np.float32(-92.9456), 'veh9': -180}, 'veh16': {'veh12': -180, 'veh14': -180, 'veh16': 0, 'veh17': -180, 'veh9': -180}, 'veh17': {'veh12': -180, 'veh14': np.float32(-92.9454), 'veh16': -180, 'veh17': 0, 'veh9': np.float32(-104.440315)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh16': -180, 'veh17': np.float32(-104.44244), 'veh9': 0}}"
