time_ms,rx_rnti,tx_rnti,frame,subframe,slot,sinr_db,sinr_min_db,mcs,tbler,tb_size_bytes,corrupt,ndi,tbler_sci2,sci2_corrupted,rb_start,rb_end,rb_assigned,bwp_id,rv,dst_l2_id,src_l2_id
10817.4821,2,1,1081,7,1,37.9411,37.9411,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
10817.4821,3,1,1081,7,1,35.4745,35.4745,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
10821.2321,1,2,1082,1,0,37.9411,37.9411,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
10821.2321,3,2,1082,1,0,41.3064,41.3064,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
10870.7321,1,3,1087,0,2,35.4745,35.4745,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,3
10870.7321,2,3,1087,0,2,41.2936,41.2936,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,3
10917.4821,2,1,1091,7,1,37.7333,37.7333,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
10917.4821,3,1,1091,7,1,35.3233,35.3233,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
11017.4821,2,1,1101,7,1,37.7333,37.7333,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
11017.4821,3,1,1101,7,1,35.0946,35.0946,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
11117.4821,2,1,1111,7,1,37.5213,37.5213,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
11117.4821,3,1,1111,7,1,34.9480,34.9480,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
11121.2321,1,2,1112,1,0,37.5213,37.5213,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
11121.2321,3,2,1112,1,0,38.3347,38.3347,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
11170.7321,1,3,1117,0,2,34.9480,34.9480,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,3
11170.7321,2,3,1117,0,2,38.4599,38.4599,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,3
11402.4821,1,2,1140,2,1,37.1286,37.1286,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
11402.4821,3,2,1140,2,1,45.8825,45.8825,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
11411.2321,2,1,1141,1,0,37.1286,37.1286,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,1
11411.2321,3,1,1141,1,0,34.5878,34.5878,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,1
11454.9821,1,3,1145,4,3,34.3795,34.3795,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
11454.9821,2,3,1145,4,3,32.8791,32.8791,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
11602.4821,1,2,1160,2,1,36.9084,36.9084,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
11602.4821,3,2,1160,2,1,32.2968,32.2968,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
11711.2321,2,1,1171,1,0,36.9084,36.9084,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,1
11711.2321,3,1,1171,1,0,34.0421,34.0421,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,1
11754.9821,1,3,1175,4,3,33.9081,33.9081,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
11754.9821,2,3,1175,4,3,28.2134,28.2134,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
11810.7321,1,2,1181,0,2,36.6875,36.6875,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
11810.7321,3,2,1181,0,2,28.7176,28.7176,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
12010.7321,1,2,1201,0,2,36.1518,36.1518,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
12010.7321,3,2,1201,0,2,43.9468,43.9468,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
12011.2321,2,1,1201,1,0,36.1518,36.1518,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,1
12011.2321,3,1,1201,1,0,33.5867,33.5867,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,1
12073.7321,1,3,1207,3,2,33.5867,33.5867,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
12073.7321,2,3,1207,3,2,43.9983,43.9983,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
12210.7321,1,2,1221,0,2,35.9359,35.9359,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
12210.7321,3,2,1221,0,2,37.4601,37.4601,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
12310.7321,1,2,1231,0,2,35.9359,35.9359,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
12310.7321,3,2,1231,0,2,37.4601,37.4601,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
12320.4821,2,1,1232,0,1,35.9359,35.9359,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
12320.4821,3,1,1232,0,1,33.2765,33.2765,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
12373.7321,1,3,1237,3,2,32.9768,32.9768,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
12373.7321,2,3,1237,3,2,37.2035,37.2035,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
12409.9821,1,2,1240,9,3,35.4177,35.4177,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
12409.9821,3,2,1240,9,3,37.2017,37.2017,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
12509.9821,1,2,1250,9,3,35.4177,35.4177,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
12509.9821,3,2,1250,9,3,37.2017,37.2017,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
12609.9821,1,2,1260,9,3,35.2120,35.2120,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
12609.9821,3,2,1260,9,3,36.0940,36.0940,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
12620.4821,2,1,1262,0,1,35.2120,35.2120,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
12620.4821,3,1,1262,0,1,32.6869,32.6869,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
12673.7321,1,3,1267,3,2,32.6869,32.6869,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
12673.7321,2,3,1267,3,2,36.0959,36.0959,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
12709.9821,1,2,1270,9,3,35.2120,35.2120,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
12709.9821,3,2,1270,9,3,36.0940,36.0940,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
12809.9821,1,2,1280,9,3,34.7725,34.7725,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
12809.9821,3,2,1280,9,3,35.9284,35.9284,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
12909.9821,1,2,1290,9,3,34.7725,34.7725,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
12909.9821,3,2,1290,9,3,35.9284,35.9284,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
12920.4821,2,1,1292,0,1,34.7725,34.7725,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
12920.4821,3,1,1292,0,1,32.4061,32.4061,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
12973.7321,1,3,1297,3,2,32.4061,32.4061,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
12973.7321,2,3,1297,3,2,35.9303,35.9303,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
13009.9821,1,2,1300,9,3,34.5771,34.5771,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
13009.9821,3,2,1300,9,3,35.9284,35.9284,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
13109.9821,1,2,1310,9,3,34.3987,34.3987,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
13109.9821,3,2,1310,9,3,16.4764,16.4764,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
13204.2321,1,2,1320,4,0,34.2116,34.2116,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
13204.2321,3,2,1320,4,0,16.4764,16.4764,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
13220.4821,2,1,1322,0,1,34.2116,34.2116,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
13220.4821,3,1,1322,0,1,32.0192,32.0192,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,1
13270.7321,1,3,1327,0,2,31.8701,31.8701,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,3
13270.7321,2,3,1327,0,2,19.9214,19.9214,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,3
13304.2321,1,2,1330,4,0,34.2116,34.2116,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
13304.2321,3,2,1330,4,0,19.9291,19.9291,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
13404.2321,1,2,1340,4,0,34.0444,34.0444,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
13404.2321,3,2,1340,4,0,16.6437,16.6437,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
13512.9821,2,1,1351,2,3,33.8647,33.8647,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
13512.9821,3,1,1351,2,3,31.6138,31.6138,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
13570.7321,1,3,1357,0,2,31.6138,31.6138,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,3
13570.7321,2,3,1357,0,2,20.1526,20.1526,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,3
13612.9821,2,1,1361,2,3,33.8647,33.8647,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
13612.9821,3,1,1361,2,3,31.6138,31.6138,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
13706.9821,1,2,1370,6,3,33.6817,33.6817,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
13706.9821,3,2,1370,6,3,20.1601,20.1601,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
13712.9821,2,1,1371,2,3,33.6817,33.6817,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
13712.9821,3,1,1371,2,3,31.5016,31.5016,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
13812.9821,2,1,1381,2,3,33.5412,33.5412,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
13812.9821,3,1,1381,2,3,31.3618,31.3618,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
13870.7321,1,3,1387,0,2,31.2558,31.2558,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,3
13870.7321,2,3,1387,0,2,23.0197,23.0197,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,3
13912.9821,2,1,1391,2,3,33.3708,33.3708,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
13912.9821,3,1,1391,2,3,31.2558,31.2558,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14006.9821,1,2,1400,6,3,33.3708,33.3708,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
14006.9821,3,2,1400,6,3,25.5783,25.5783,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
14012.9821,2,1,1401,2,3,33.3708,33.3708,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14012.9821,3,1,1401,2,3,31.1202,31.1202,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14111.2321,2,1,1411,1,0,33.2355,33.2355,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14111.2321,3,1,1411,1,0,31.1202,31.1202,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14161.9821,1,3,1416,1,3,31.0137,31.0137,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,3
14161.9821,2,3,1416,1,3,33.8258,33.8258,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,3
14211.2321,2,1,1421,1,0,33.0668,33.0668,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14211.2321,3,1,1421,1,0,30.8821,30.8821,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14306.9821,1,2,1430,6,3,33.0668,33.0668,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
14306.9821,3,2,1430,6,3,41.0553,41.0553,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
14311.2321,2,1,1431,1,0,33.0668,33.0668,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14311.2321,3,1,1431,1,0,30.8821,30.8821,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14411.2321,2,1,1441,1,0,32.7736,32.7736,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14411.2321,3,1,1441,1,0,30.6512,30.6512,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14461.9821,1,3,1446,1,3,30.6512,30.6512,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,3
14461.9821,2,3,1446,1,3,34.0131,34.0131,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,3
14511.2321,2,1,1451,1,0,32.7736,32.7736,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14511.2321,3,1,1451,1,0,30.6512,30.6512,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14602.7321,1,2,1460,2,2,32.7736,32.7736,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,2
14602.7321,3,2,1460,2,2,34.0819,34.0819,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,2
14611.2321,3,1,1461,1,0,30.6512,30.6512,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14711.2321,2,1,1471,1,0,32.6461,32.6461,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14711.2321,3,1,1471,1,0,30.5242,30.5242,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14761.9821,1,3,1476,1,3,30.4283,30.4283,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,3
14761.9821,2,3,1476,1,3,33.9100,33.9100,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,3
14811.2321,2,1,1481,1,0,32.4938,32.4938,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14811.2321,3,1,1481,1,0,30.4283,30.4283,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14857.9821,1,3,1485,7,3,30.4283,30.4283,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
14857.9821,2,3,1485,7,3,33.9100,33.9100,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
14902.7321,1,2,1490,2,2,32.4938,32.4938,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,2
14902.7321,3,2,1490,2,2,33.9104,33.9104,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,2
14911.2321,3,1,1491,1,0,30.4283,30.4283,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
14957.9821,1,3,1495,7,3,30.4283,30.4283,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
14957.9821,2,3,1495,7,3,33.9100,33.9100,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
15009.4821,2,1,1500,9,1,32.3717,32.3717,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15009.4821,3,1,1500,9,1,30.3524,30.3524,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15057.9821,1,3,1505,7,3,30.3524,30.3524,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
15057.9821,2,3,1505,7,3,20.4442,20.4442,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
15109.4821,2,1,1510,9,1,32.3717,32.3717,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15109.4821,3,1,1510,9,1,30.3524,30.3524,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15157.9821,1,3,1515,7,3,30.2593,30.2593,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
15157.9821,2,3,1515,7,3,20.3155,20.3155,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
15202.7321,1,2,1520,2,2,32.2245,32.2245,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,2
15202.7321,3,2,1520,2,2,19.6427,19.6427,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,2
15209.4821,2,1,1520,9,1,32.2245,32.2245,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15209.4821,3,1,1520,9,1,30.2593,30.2593,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15257.9821,1,3,1525,7,3,30.2696,30.2696,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
15257.9821,2,3,1525,7,3,33.8218,33.8218,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
15309.4821,2,1,1530,9,1,32.1044,32.1044,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15309.4821,3,1,1530,9,1,30.2696,30.2696,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15357.9821,1,3,1535,7,3,30.2696,30.2696,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
15357.9821,2,3,1535,7,3,33.4938,33.4938,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
15409.4821,2,1,1540,9,1,32.1044,32.1044,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15409.4821,3,1,1540,9,1,30.2696,30.2696,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15467.2321,1,3,1546,7,0,30.2773,30.2773,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
15467.2321,2,3,1546,7,0,32.7957,32.7957,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
15509.4821,2,1,1550,9,1,32.1044,32.1044,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15509.4821,3,1,1550,9,1,30.2773,30.2773,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15517.9821,1,2,1551,7,3,32.1044,32.1044,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
15517.9821,3,2,1551,7,3,32.7967,32.7967,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
15609.4821,2,1,1560,9,1,31.9830,31.9830,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15609.4821,3,1,1560,9,1,30.2773,30.2773,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15709.4821,2,1,1570,9,1,31.8567,31.8567,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15709.4821,3,1,1570,9,1,30.2067,30.2067,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
15767.2321,1,3,1576,7,0,30.2067,30.2067,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
15767.2321,2,3,1576,7,0,32.0956,32.0956,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
15817.9821,1,2,1581,7,3,31.7384,31.7384,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
15817.9821,3,2,1581,7,3,33.7165,33.7165,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
16006.4821,2,1,1600,6,1,31.7384,31.7384,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16006.4821,3,1,1600,6,1,26.5546,26.5546,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16067.2321,1,3,1606,7,0,20.2247,20.2247,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
16067.2321,2,3,1606,7,0,33.8743,33.8743,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,3
16117.9821,1,2,1611,7,3,31.5447,31.5447,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
16117.9821,3,2,1611,7,3,33.9896,33.9896,14,0.0000,308,0,1,0.0000,0,0,9,10,0,0,255,2
16206.4821,2,1,1620,6,1,31.5447,31.5447,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16206.4821,3,1,1620,6,1,26.5048,26.5048,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16363.7321,1,3,1636,3,2,30.1848,30.1848,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,3
16363.7321,2,3,1636,3,2,34.4924,34.4924,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,3
16406.4821,2,1,1640,6,1,31.4303,31.4303,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16406.4821,3,1,1640,6,1,30.1848,30.1848,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16413.4821,1,2,1641,3,1,31.4303,31.4303,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,2
16413.4821,3,2,1641,3,1,34.4994,34.4994,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,2
16506.4821,2,1,1650,6,1,31.3122,31.3122,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16506.4821,3,1,1650,6,1,30.1848,30.1848,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16606.4821,2,1,1660,6,1,31.3122,31.3122,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16606.4821,3,1,1660,6,1,14.1953,14.1953,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16663.7321,1,3,1666,3,2,14.3960,14.3960,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,3
16663.7321,2,3,1666,3,2,35.1057,35.1057,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,3
16706.4821,2,1,1670,6,1,31.2679,31.2679,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16706.4821,3,1,1670,6,1,14.3959,14.3959,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16713.4821,1,2,1671,3,1,31.2679,31.2679,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,2
16713.4821,3,2,1671,3,1,34.8561,34.8561,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,2
16806.4821,2,1,1680,6,1,31.2679,31.2679,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16806.4821,3,1,1680,6,1,14.3959,14.3959,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16906.4821,2,1,1690,6,1,31.2679,31.2679,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16906.4821,3,1,1690,6,1,14.3936,14.3936,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
16963.7321,1,3,1696,3,2,14.3937,14.3937,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,3
16963.7321,2,3,1696,3,2,35.5905,35.5905,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,3
17006.4821,2,1,1700,6,1,31.1506,31.1506,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
17006.4821,3,1,1700,6,1,14.3936,14.3936,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
17013.4821,1,2,1701,3,1,31.1506,31.1506,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,2
17013.4821,3,2,1701,3,1,35.5930,35.5930,14,0.0000,308,0,1,0.0000,0,40,49,10,0,0,255,2
17106.4821,2,1,1710,6,1,31.1506,31.1506,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
17106.4821,3,1,1710,6,1,14.3861,14.3861,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,1
17209.4821,2,1,1720,9,1,31.1586,31.1586,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
17209.4821,3,1,1720,9,1,14.6429,14.6429,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
17259.4821,1,3,1725,9,1,14.6430,14.6430,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,3
17259.4821,2,3,1725,9,1,36.0833,36.0833,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,3
17308.7321,1,2,1730,8,2,31.1586,31.1586,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,2
17308.7321,3,2,1730,8,2,36.6312,36.6312,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,2
17309.4821,2,1,1730,9,1,31.1586,31.1586,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
17309.4821,3,1,1730,9,1,14.6320,14.6320,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
17409.4821,2,1,1740,9,1,31.0408,31.0408,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
17409.4821,3,1,1740,9,1,14.6320,14.6320,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
17509.4821,2,1,1750,9,1,31.0408,31.0408,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
17509.4821,3,1,1750,9,1,14.6320,14.6320,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
17559.4821,1,3,1755,9,1,0.6273,0.6273,14,1.0000,308,1,1,0.0000,0,10,19,10,0,0,255,3
17559.4821,2,3,1755,9,1,37.0212,37.0212,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,3
17562.4821,1,3,1756,2,1,0.6273,0.6273,14,0.0731,308,0,0,0.0000,0,0,9,10,0,2,255,3
17608.7321,1,2,1760,8,2,31.0408,31.0408,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,2
17608.7321,3,2,1760,8,2,37.0229,37.0229,14,0.0000,308,0,1,0.0000,0,20,29,10,0,0,255,2
17609.4821,2,1,1760,9,1,31.0408,31.0408,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
17609.4821,3,1,1760,9,1,0.6363,0.6363,14,1.0000,308,1,1,0.0000,0,30,39,10,0,0,255,1
17615.2321,3,1,1761,5,0,0.6363,0.6363,14,0.0731,308,0,0,0.0000,0,10,19,10,0,1,255,1
17709.4821,2,1,1770,9,1,31.0583,31.0583,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
17709.4821,3,1,1770,9,1,1.0368,1.0368,14,1.0000,308,1,1,0.0000,0,30,39,10,0,0,255,1
17715.2321,3,1,1771,5,0,1.0368,1.0368,14,0.0010,308,0,0,0.0000,0,10,19,10,0,1,255,1
17809.4821,2,1,1780,9,1,31.0583,31.0583,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,1
17859.4821,1,3,1785,9,1,37.0799,37.0799,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,3
17859.4821,2,3,1785,9,1,37.3397,37.3397,14,0.0000,308,0,1,0.0000,0,10,19,10,0,0,255,3
17904.9821,1,2,1790,4,3,30.9397,30.9397,14,0.0000,308,0,1,0.0000,0,30,39,10,0,0,255,2
