time_s,vehicle_id,event_type,source_id,distance_m,heading_diff_deg,lane_before,lane_after,target_speed_mps
5.90658,veh6,cam_reaction,2,112.541,101.293,1,1,3
6.00658,veh6,cam_reaction,2,112.454,101.293,1,1,3
7.00333,veh6,cam_reaction,2,110.895,92.1653,1,1,3
8.00633,veh6,cam_reaction,2,109.145,80.5407,1,1,3
9.00008,veh6,cam_reaction,2,107.441,80.5407,1,1,3
9.99708,veh6,cam_reaction,2,105.961,80.5407,1,1,3
10.9971,veh6,cam_reaction,2,104.37,80.5407,1,1,3
11.9968,veh6,cam_reaction,2,102.839,80.5407,1,1,3
13.0123,veh6,cam_reaction,2,101.225,80.5407,1,1,3
14.0126,veh6,cam_reaction,2,99.8322,80.5407,1,1,3
15.0051,veh6,cam_reaction,2,98.518,80.5407,1,1,3
16.0056,veh6,cam_reaction,2,97.2699,80.5407,1,1,3
17.0098,veh6,cam_reaction,2,95.6944,74.0149,1,1,3
18.0101,veh6,cam_reaction,2,92.9371,44.9182,1,1,3
19.0101,veh6,cam_reaction,2,90.1994,33.6855,1,1,3
20.0021,veh6,cam_reaction,2,87.467,33.6855,1,1,3
21.0021,veh6,cam_reaction,2,84.7487,33.6855,1,1,3
22.0048,veh6,cam_reaction,2,82.0461,33.6855,1,1,3
22.7143,veh6,cam_reaction,2,80.324,33.6855,1,1,3
22.9141,veh6,cam_reaction,2,80.136,33.6855,1,1,3
23.1141,veh6,cam_reaction,2,80.1417,33.6855,1,1,3
23.3141,veh6,cam_reaction,2,80.351,33.6855,1,1,3
23.5141,veh6,cam_reaction,2,80.7472,33.6855,1,1,3
23.7141,veh6,cam_reaction,2,81.3415,33.6855,1,1,3
23.9131,veh6,cam_reaction,2,82.1391,33.6855,1,1,3
24.1131,veh6,cam_reaction,2,83.125,33.6855,1,1,3
24.3131,veh6,cam_reaction,2,84.3179,33.6855,1,1,3
24.5131,veh6,cam_reaction,2,85.6997,33.6855,1,1,3
24.7051,veh6,cam_reaction,2,87.2877,33.6855,1,1,3
24.9051,veh6,cam_reaction,2,89.0655,33.6855,1,1,3
25.1051,veh6,cam_reaction,2,91.0499,33.6855,1,1,3
25.3051,veh6,cam_reaction,2,93.2255,33.6855,1,1,3
25.5051,veh6,cam_reaction,2,95.608,33.6855,1,1,3
25.6993,veh6,cam_reaction,2,98.443,33.6855,1,1,3
25.8993,veh6,cam_reaction,2,101.222,33.6855,1,1,3
26.0993,veh6,cam_reaction,2,104.201,33.6855,1,1,3
26.2993,veh6,cam_reaction,2,107.371,33.6855,1,1,3
26.4993,veh6,cam_reaction,2,110.747,33.6855,1,1,3
26.6956,veh6,cam_reaction,2,114.322,33.6855,1,1,3
26.8956,veh6,cam_reaction,2,118.088,33.6855,1,1,3
27.0956,veh6,cam_reaction,2,122.06,33.6855,1,1,3
27.2956,veh6,cam_reaction,2,126.224,33.6855,1,1,3
27.4961,veh6,cam_reaction,2,130.421,33.6855,1,1,3
27.6961,veh6,cam_reaction,2,134.628,33.6855,1,1,3
27.8961,veh6,cam_reaction,2,138.829,33.6855,1,1,3
28.0961,veh6,cam_reaction,2,143.04,33.6855,1,1,3
28.2961,veh6,cam_reaction,2,147.245,33.6855,1,1,3
28.5083,veh6,cam_reaction,2,146.996,25.0493,1,1,3
28.7083,veh6,cam_reaction,2,151.119,22.9208,1,1,3
28.9083,veh6,cam_reaction,2,155.25,20.7724,1,1,3
29.1083,veh6,cam_reaction,2,159.381,18.61,1,1,3
29.3083,veh6,cam_reaction,2,163.505,16.4396,1,1,3
29.5083,veh6,cam_reaction,2,167.636,14.2674,1,1,3
29.7083,veh6,cam_reaction,2,171.76,12.0996,1,1,3
29.8996,veh6,cam_reaction,2,176.186,11.0193,1,1,3
