time_s,vehicle_id,event_type,source_id,distance_m,heading_diff_deg,lane_before,lane_after,target_speed_mps
20.0021,veh3,cam_reaction,2,38.2774,0,1,1,3
21.0021,veh3,cam_reaction,2,35.3855,0,1,1,3
22.0048,veh3,cam_reaction,2,32.4953,0,1,1,3
22.7143,veh3,cam_reaction,2,30.6354,0,1,1,3
22.9141,veh3,cam_reaction,2,30.4087,0,1,1,3
23.1141,veh3,cam_reaction,2,30.3767,0,1,1,3
23.3141,veh3,cam_reaction,2,30.5484,0,1,1,3
23.5141,veh3,cam_reaction,2,30.907,0,1,1,3
23.7141,veh3,cam_reaction,2,31.4623,0,1,1,3
23.9131,veh3,cam_reaction,2,32.2205,0,1,1,3
24.1131,veh3,cam_reaction,2,33.166,0,1,1,3
24.3131,veh3,cam_reaction,2,34.3163,0,1,1,3
24.5131,veh3,cam_reaction,2,35.6542,0,1,1,3
24.7051,veh3,cam_reaction,2,37.1963,0,1,1,3
24.9051,veh3,cam_reaction,2,38.9263,0,1,1,3
25.1051,veh3,cam_reaction,2,40.8607,0,1,1,3
25.3051,veh3,cam_reaction,2,42.9839,0,1,1,3
25.5051,veh3,cam_reaction,2,45.3115,0,1,1,3
25.6993,veh3,cam_reaction,2,48.1218,0,1,1,3
25.8993,veh3,cam_reaction,2,50.8425,0,1,1,3
26.0993,veh3,cam_reaction,2,53.7599,0,1,1,3
26.2993,veh3,cam_reaction,2,56.8662,0,1,1,3
26.4993,veh3,cam_reaction,2,60.1767,0,1,1,3
26.6956,veh3,cam_reaction,2,63.684,0,1,1,3
26.8956,veh3,cam_reaction,2,67.3798,0,1,1,3
27.0956,veh3,cam_reaction,2,71.2803,0,1,1,3
27.2956,veh3,cam_reaction,2,75.3696,0,1,1,3
27.4961,veh3,cam_reaction,2,79.4907,0,1,1,3
27.6961,veh3,cam_reaction,2,83.6199,0,1,1,3
27.8961,veh3,cam_reaction,2,87.7416,0,1,1,3
28.0961,veh3,cam_reaction,2,91.8713,0,1,1,3
28.2961,veh3,cam_reaction,2,95.9934,0,1,1,3
28.5083,veh3,cam_reaction,2,99.8288,0,1,1,3
28.7083,veh3,cam_reaction,2,103.951,0,1,1,3
28.9083,veh3,cam_reaction,2,108.082,0,1,1,3
29.1083,veh3,cam_reaction,2,112.212,0,1,1,3
29.3083,veh3,cam_reaction,2,116.335,0,1,1,3
29.5083,veh3,cam_reaction,2,120.466,0,1,1,3
29.7083,veh3,cam_reaction,2,124.588,0,1,1,3
29.8996,veh3,cam_reaction,2,129.014,0,1,1,3
