time_s,vehicle_id,event_type,source_id,distance_m,heading_diff_deg,lane_before,lane_after,target_speed_mps
28.0961,veh5,cam_reaction,2,123.313,0,1,1,3
28.2961,veh5,cam_reaction,2,127.436,0,1,1,3
28.5083,veh5,cam_reaction,2,131.272,0,1,1,3
28.7083,veh5,cam_reaction,2,135.395,0,1,1,3
28.9083,veh5,cam_reaction,2,139.526,0,1,1,3
29.1083,veh5,cam_reaction,2,143.657,0,1,1,3
29.3083,veh5,cam_reaction,2,147.781,0,1,1,3
29.5083,veh5,cam_reaction,2,151.912,0,1,1,3
29.7083,veh5,cam_reaction,2,156.035,0,1,1,3
29.8996,veh5,cam_reaction,2,160.461,0,1,1,3
